,WS_10,WS_50,WS_100,WS_150,WS_200,temp_air_1,GHI,DNI,DHI,Price
2021-07-09 16:15:00,3.750775,6.234525,7.755325,8.83035,9.455074999999999,295.637230675,351.17575426016447,56.362155346979804,322.6959199362715,0
2021-07-09 16:30:00,3.55735,5.92255,7.35835,8.3487,8.93195,295.39707755,316.358705964813,46.17124749446661,294.1939581573344,0
2021-07-09 16:45:00,3.363925,5.610575000000001,6.961375,7.86705,8.408825,295.156924425,281.54165766946153,35.98033964195343,265.69199637839733,0
2021-07-09 17:00:00,3.1705,5.2986,6.5644,7.3854,7.8857,294.9167713,246.72460937411,25.789431789440236,237.1900345994602,0
2021-07-09 17:15:00,3.420975,5.522575,6.756225,7.46075,7.88555,294.66611654999997,210.30161479523275,21.385999910282877,202.56737365753838,0
2021-07-09 17:30:00,3.67145,5.74655,6.94805,7.536099999999999,7.885400000000001,294.4154618,173.8786202163555,16.98256803112552,167.9447127156166,0
2021-07-09 17:45:00,3.921925,5.970525,7.139875,7.61145,7.88525,294.16480705000004,137.45562563747825,12.579136151968163,133.3220517736948,0
2021-07-09 18:00:00,4.1724,6.1945,7.3317,7.6868,7.8851,293.9141523,101.032631058601,8.175704272810805,98.69939083177296,0
2021-07-09 18:15:00,4.28065,6.27935,7.394,7.706825,7.868125,293.655283825,78.99033826074502,6.1317782046081035,77.24040809062399,0
2021-07-09 18:30:00,4.3889,6.3642,7.4563,7.72685,7.8511500000000005,293.39641535,56.94804546288905,4.087852136405402,55.78142534947503,0
2021-07-09 18:45:00,4.49715,6.44905,7.518599999999999,7.746874999999999,7.834175,293.137546875,34.90575266503308,2.043926068202701,34.32244260832606,0
2021-07-09 19:00:00,4.6054,6.5339,7.5809,7.7669,7.8172,292.8786784,12.8634598671771,0.0,12.8634598671771,0
2021-07-09 19:15:00,4.58415,6.448975,7.455825,7.62365,7.678775,292.70412975,9.647594900382826,0.0,9.647594900382826,0
2021-07-09 19:30:00,4.562900000000001,6.364050000000001,7.33075,7.4803999999999995,7.54035,292.5295811,6.43172993358855,0.0,6.43172993358855,0
2021-07-09 19:45:00,4.541650000000001,6.2791250000000005,7.205674999999999,7.33715,7.401924999999999,292.35503245,3.2158649667942747,0.0,3.2158649667942747,0
2021-07-09 20:00:00,4.5204,6.1942,7.0806,7.1939,7.2635,292.1804838,0.0,0.0,0.0,0
2021-07-09 20:15:00,4.4159250000000005,6.058425,6.922499999999999,7.033775,7.071375,291.89151772499997,0.0,0.0,0.0,0
2021-07-09 20:30:00,4.311450000000001,5.92265,6.7644,6.87365,6.87925,291.60255165,0.0,0.0,0.0,0
2021-07-09 20:45:00,4.206975,5.786875,6.6063,6.713525,6.687125,291.313585575,0.0,0.0,0.0,0
2021-07-09 21:00:00,4.1025,5.6511,6.4482,6.5534,6.495,291.0246195,0.0,0.0,0.0,0
2021-07-09 21:15:00,3.88955,5.655099999999999,6.609025,6.899649999999999,7.05455,290.694848425,0.0,0.0,0.0,0
2021-07-09 21:30:00,3.6766,5.6591,6.76985,7.2459,7.6141000000000005,290.36507735,0.0,0.0,0.0,0
2021-07-09 21:45:00,3.4636500000000003,5.6631,6.930675,7.59215,8.17365,290.035306275,0.0,0.0,0.0,0
2021-07-09 22:00:00,3.2507,5.6671,7.0915,7.9384,8.7332,289.7055352,0.0,0.0,0.0,0
2021-07-09 22:15:00,3.0515250000000003,5.39535,6.778475,7.621525,8.409375,289.6821031,0.0,0.0,0.0,0
2021-07-09 22:30:00,2.8523500000000004,5.1236,6.465450000000001,7.30465,8.08555,289.658671,0.0,0.0,0.0,0
2021-07-09 22:45:00,2.653175,4.85185,6.152425,6.987774999999999,7.761725,289.6352389,0.0,0.0,0.0,0
2021-07-09 23:00:00,2.454,4.5801,5.8394,6.6709,7.4379,289.6118068,0.0,0.0,0.0,0
2021-07-09 23:15:00,3.1047000000000002,5.2843,6.5743,7.342525,8.0697,289.578809,0.0,0.0,0.0,0
2021-07-09 23:30:00,3.7554,5.9885,7.309200000000001,8.01415,8.7015,289.5458112,0.0,0.0,0.0,0
2021-07-09 23:45:00,4.4061,6.692699999999999,8.0441,8.685775,9.3333,289.5128134,0.0,0.0,0.0,0
2021-07-10 00:00:00,5.0568,7.3969,8.779,9.3574,9.9651,289.4798156,0.0,0.0,0.0,0
2021-07-10 00:15:00,5.148225,7.550675,8.965475,9.5225,10.120725,289.4240134,0.0,0.0,0.0,0
2021-07-10 00:30:00,5.23965,7.70445,9.15195,9.6876,10.27635,289.3682112,0.0,0.0,0.0,0
2021-07-10 00:45:00,5.331075,7.858225,9.338425,9.852699999999999,10.431975,289.312409,0.0,0.0,0.0,0
2021-07-10 01:00:00,5.4225,8.012,9.5249,10.0178,10.5876,289.2566068,0.0,0.0,0.0,0
2021-07-10 01:15:00,5.34815,7.95075,9.467975000000001,10.001225,10.618025,289.200265875,0.0,0.0,0.0,0
2021-07-10 01:30:00,5.2738,7.8895,9.41105,9.984649999999998,10.64845,289.14392495,0.0,0.0,0.0,0
2021-07-10 01:45:00,5.19945,7.828250000000001,9.354125,9.968074999999999,10.678875000000001,289.08758402499996,0.0,0.0,0.0,0
2021-07-10 02:00:00,5.1251,7.767,9.2972,9.9515,10.7093,289.0312431,0.0,0.0,0.0,0
2021-07-10 02:15:00,5.1749,7.839925,9.376850000000001,10.110475,10.908525000000001,289.0494119,0.15607081080308124,0.0,0.15607081080308124,0
2021-07-10 02:30:00,5.2247,7.912850000000001,9.4565,10.269449999999999,11.10775,289.0675807,0.3121416216061625,0.0,0.3121416216061625,0
2021-07-10 02:45:00,5.2745,7.985775,9.53615,10.428425,11.306975,289.08574949999996,0.4682124324092437,0.0,0.4682124324092437,0
2021-07-10 03:00:00,5.3243,8.0587,9.6158,10.5874,11.5062,289.1039183,0.624283243212325,0.0,0.624283243212325,0
2021-07-10 03:15:00,5.24325,7.9397,9.4715,10.460475,11.36825,289.0980409,3.1994627278816687,0.0,3.1994627278816687,0
2021-07-10 03:30:00,5.1622,7.8207,9.327200000000001,10.33355,11.2303,289.09216349999997,5.774642212551012,0.0,5.774642212551012,0
2021-07-10 03:45:00,5.08115,7.7017,9.1829,10.206625,11.09235,289.0862861,8.349821697220356,0.0,8.349821697220356,0
2021-07-10 04:00:00,5.0001,7.5827,9.0386,10.0797,10.9544,289.0804087,10.9250011818897,0.0,10.9250011818897,0
2021-07-10 04:15:00,4.851325,7.3675,8.789075,9.799725,10.65115,289.10685185,16.07593619004295,0.0,16.07593619004295,0
2021-07-10 04:30:00,4.7025500000000005,7.1523,8.53955,9.51975,10.3479,289.133295,21.2268711981962,0.0,21.2268711981962,0
2021-07-10 04:45:00,4.553775,6.9371,8.290025,9.239775,10.04465,289.15973815,26.377806206349447,0.0,26.377806206349447,0
2021-07-10 05:00:00,4.405,6.7219,8.0405,8.9598,9.7414,289.1861813,31.5287412145027,0.0,31.5287412145027,0
2021-07-10 05:15:00,4.330550000000001,6.6955,8.052175,8.868924999999999,9.647225,289.22127224999997,38.1086099240858,0.0,38.1086099240858,0
2021-07-10 05:30:00,4.2561,6.6691,8.063849999999999,8.77805,9.553049999999999,289.2563632,44.6884786336689,0.0,44.6884786336689,0
2021-07-10 05:45:00,4.181649999999999,6.6427,8.075524999999999,8.687175,9.458874999999999,289.29145415,51.268347343252,0.0,51.268347343252,0
2021-07-10 06:00:00,4.1072,6.6163,8.0872,8.5963,9.3647,289.3265451,57.8482160528351,0.0,57.8482160528351,0
2021-07-10 06:15:00,4.232175,6.7849,8.267025,8.743424999999998,9.462449999999999,289.38416644999995,65.3509263965052,0.0,65.3509263965052,0
2021-07-10 06:30:00,4.35715,6.9535,8.44685,8.89055,9.560199999999998,289.4417878,72.85363674017529,0.0,72.85363674017529,0
2021-07-10 06:45:00,4.482125,7.1221,8.626674999999999,9.037675,9.65795,289.49940915,80.35634708384539,0.0,80.35634708384539,0
2021-07-10 07:00:00,4.6071,7.2907,8.8065,9.1848,9.7557,289.5570305,87.8590574275155,0.0,87.8590574275155,0
2021-07-10 07:15:00,4.851025,7.5297,9.030525,9.434999999999999,9.981449999999999,289.65272170000003,129.26061152651863,0.8985175177132935,128.63344930564807,0
2021-07-10 07:30:00,5.09495,7.768700000000001,9.25455,9.6852,10.2072,289.7484129,170.66216562552177,1.797035035426587,169.40784118378068,0
2021-07-10 07:45:00,5.338875,8.0077,9.478575,9.935400000000001,10.43295,289.8441041,212.06371972452487,2.6955525531398803,210.18223306191328,0
2021-07-10 08:00:00,5.5828,8.2467,9.7026,10.1856,10.6587,289.9397953,253.465273823528,3.594070070853174,250.95662494004586,0
2021-07-10 08:15:00,5.57245,8.1776,9.59915,10.113225,10.599225,290.08653522500003,226.62958476071674,5.633773201668166,222.49189800985312,0
2021-07-10 08:30:00,5.5621,8.1085,9.4957,10.04085,10.53975,290.23327515,199.7938956979055,7.673476332483158,194.02717107966038,0
2021-07-10 08:45:00,5.55175,8.0394,9.39225,9.968475000000002,10.480274999999999,290.38001507499996,172.95820663509426,9.71317946329815,165.5624441494676,0
2021-07-10 09:00:00,5.5414,7.9703,9.2888,9.8961,10.4208,290.526755,146.122517572283,11.752882594113142,137.09771721927487,0
2021-07-10 09:15:00,5.348725,7.757825,9.070875000000001,9.58005,10.102625,290.60621755,174.62703128123525,14.724702177634814,163.1791877772579,0
2021-07-10 09:30:00,5.1560500000000005,7.54535,8.85295,9.264,9.78445,290.6856801,203.13154499018748,17.696521761156482,189.26065833524092,0
2021-07-10 09:45:00,4.963375,7.332875,8.635024999999999,8.94795,9.466275,290.76514265,231.63605869913974,20.668341344678154,215.34212889322396,0
2021-07-10 10:00:00,4.7707,7.1204,8.4171,8.6319,9.1481,290.8446052,260.140572408092,23.640160928199826,241.423599451207,0
2021-07-10 10:15:00,4.749625,7.0923750000000005,8.382624999999999,8.7341,9.303025,290.7444742,315.12705028033827,31.02443178584776,290.042524479126,0
2021-07-10 10:30:00,4.72855,7.06435,8.34815,8.8363,9.45795,290.6443432,370.11352815258454,38.40870264349569,338.66144950704495,0
2021-07-10 10:45:00,4.707475,7.036325,8.313675,8.9385,9.612874999999999,290.5442122,425.10000602483075,45.79297350114362,387.280374534964,0
2021-07-10 11:00:00,4.6864,7.0083,8.2792,9.0407,9.7678,290.4440812,480.086483897077,53.177244358791555,435.89929956288296,0
2021-07-10 11:15:00,4.7593499999999995,7.07505,8.340399999999999,9.07505,9.75085,290.285651475,516.836229493457,89.47141340665156,443.31742489496673,0
2021-07-10 11:30:00,4.8323,7.1418,8.401599999999998,9.1094,9.733899999999998,290.12722175,553.585975089837,125.76558245451157,450.73555022705057,0
2021-07-10 11:45:00,4.9052500000000006,7.20855,8.4628,9.14375,9.716949999999999,289.968792025,590.3357206862171,162.05975150237157,458.15367555913434,0
2021-07-10 12:00:00,4.9782,7.2753,8.524,9.1781,9.7,289.8103623,627.085466282597,198.35392055023158,465.5718008912181,0
2021-07-10 12:15:00,5.0169,7.340225,8.607474999999999,9.223875,9.705824999999999,289.76421765,632.3489133798938,237.66088324640697,442.39421236250445,0
2021-07-10 12:30:00,5.0556,7.40515,8.69095,9.26965,9.711649999999999,289.718073,637.6123604771906,276.96784594258236,419.2166238337908,0
2021-07-10 12:45:00,5.0943000000000005,7.470075,8.774425,9.315425000000001,9.717475,289.67192835000003,642.8758075744872,316.2748086387578,396.03903530507705,0
2021-07-10 13:00:00,5.133,7.535,8.8579,9.3612,9.7233,289.6257837,648.139254671784,355.5817713349332,372.8614467763634,0
2021-07-10 13:15:00,5.144825,7.49005,8.77385,9.237875,9.5561,289.645848575,653.0820583473032,399.2440949709813,353.88850591583275,0
2021-07-10 13:30:00,5.15665,7.4451,8.6898,9.114550000000001,9.3889,289.66591345,658.0248620228225,442.9064186070294,334.9155650553022,0
2021-07-10 13:45:00,5.168475,7.40015,8.60575,8.991225,9.2217,289.685978325,662.9676656983418,486.5687422430775,315.94262419477155,0
2021-07-10 14:00:00,5.1803,7.3552,8.5217,8.8679,9.0545,289.7060432,667.910469373861,530.2310658791256,296.9696833342409,0
2021-07-10 14:15:00,5.033475,7.180225,8.332775,8.66815,8.848725000000002,289.618547575,639.2526858413468,533.9536549099626,277.9368244289339,0
2021-07-10 14:30:00,4.8866499999999995,7.00525,8.14385,8.468399999999999,8.64295,289.53105195,610.5949023088325,537.6762439407996,258.9039655236269,0
2021-07-10 14:45:00,4.739825,6.830275,7.954924999999999,8.26865,8.437175,289.44355632500003,581.9371187763182,541.3988329716366,239.87110661831983,0
2021-07-10 15:00:00,4.593,6.6553,7.766,8.0689,8.2314,289.3560607,553.279335243804,545.1214220024735,220.8382477130128,0
2021-07-10 15:15:00,4.43635,6.4612750000000005,7.550625,7.8626499999999995,8.0145,289.214690825,519.2332968492619,540.0564362480558,206.8545639580125,0
2021-07-10 15:30:00,4.2797,6.267250000000001,7.33525,7.6564,7.797600000000001,289.07332095000004,485.18725845472,534.991450493638,192.8708802030122,0
2021-07-10 15:45:00,4.12305,6.073225,7.1198749999999995,7.45015,7.5807,288.93195107500003,451.141220060178,529.9264647392204,178.8871964480119,0
2021-07-10 16:00:00,3.9664,5.8792,6.9045,7.2439,7.3638,288.7905812,417.095181665636,524.8614789848026,164.9035126930116,0
2021-07-10 16:15:00,3.7803750000000003,5.628675,6.6198999999999995,6.95095,7.0684000000000005,288.81015525,380.4908348131868,510.35538617614975,149.42913288489962,0
2021-07-10 16:30:00,3.5943500000000004,5.37815,6.3353,6.6579999999999995,6.773,288.8297293,343.8864879607375,495.8492933674969,133.95475307678763,0
2021-07-10 16:45:00,3.408325,5.127625,6.0507,6.36505,6.4776,288.84930335,307.2821411082882,481.34320055884405,118.48037326867562,0
2021-07-10 17:00:00,3.2223,4.8771,5.7661,6.0721,6.1822,288.8688774,270.677794255839,466.8371077501912,103.00599346056363,0
2021-07-10 17:15:00,3.120575,4.817,5.743975,6.07625,6.217275,288.812512075,235.3815984033765,414.6675908333532,93.63876675068752,0
2021-07-10 17:30:00,3.01885,4.7569,5.72185,6.0804,6.25235,288.75614674999997,200.085402550914,362.4980739165152,84.2715400408114,0
2021-07-10 17:45:00,2.917125,4.6968000000000005,5.699725,6.08455,6.287425,288.699781425,164.7892066984515,310.32855699967723,74.9043133309353,0
2021-07-10 18:00:00,2.8154,4.6367,5.6776,6.0887,6.3225,288.6434161,129.493010845989,258.1590400828392,65.53708662105919,0
2021-07-10 18:15:00,2.8101,4.69115,5.787225,6.205725,6.4445,288.6162916,102.7969852075336,204.6856157013109,53.46706264961519,0
2021-07-10 18:30:00,2.8048,4.7456,5.896850000000001,6.32275,6.5665,288.58916710000005,76.1009595690782,151.21219131978253,41.39703867817119,0
2021-07-10 18:45:00,2.7995,4.80005,6.006475,6.439775,6.6885,288.56204260000004,49.4049339306228,97.73876693825417,29.327014706727198,0
2021-07-10 19:00:00,2.7942,4.8545,6.1161,6.5568,6.8105,288.5349181,22.7089082921674,44.26534255672585,17.2569907352832,0
2021-07-10 19:15:00,2.642275,4.72075,6.015750000000001,6.4464,6.68855,288.50733280000003,17.031681219125552,33.19900691754439,12.9427430514624,0
2021-07-10 19:30:00,2.4903500000000003,4.587,5.9154,6.336,6.5666,288.47974750000003,11.3544541460837,22.132671278362924,8.6284953676416,0
2021-07-10 19:45:00,2.338425,4.45325,5.815049999999999,6.2256,6.44465,288.4521622,5.677227073041848,11.06633563918146,4.314247683820799,0
2021-07-10 20:00:00,2.1865,4.3195,5.7147,6.1152,6.3227,288.4245769,0.0,0.0,0.0,0
2021-07-10 20:15:00,2.0578250000000002,4.1838,5.580175,5.977675,6.171925,288.33563985,0.0,0.0,0.0,0
2021-07-10 20:30:00,1.92915,4.0481,5.44565,5.8401499999999995,6.0211500000000004,288.2467028,0.0,0.0,0.0,0
2021-07-10 20:45:00,1.800475,3.9124,5.311125,5.702625,5.870375,288.15776574999995,0.0,0.0,0.0,0
2021-07-10 21:00:00,1.6718,3.7767,5.1766,5.5651,5.7196,288.0688287,0.0,0.0,0.0,0
2021-07-10 21:15:00,1.5539,3.593425,4.96115,5.369575,5.527575,288.176237775,0.0,0.0,0.0,0
2021-07-10 21:30:00,1.436,3.41015,4.745699999999999,5.17405,5.33555,288.28364684999997,0.0,0.0,0.0,0
2021-07-10 21:45:00,1.3180999999999998,3.226875,4.53025,4.978525,5.143525,288.391055925,0.0,0.0,0.0,0
2021-07-10 22:00:00,1.2002,3.0436,4.3148,4.783,4.9515,288.498465,0.0,0.0,0.0,0
2021-07-10 22:15:00,1.0280749999999999,2.8098,4.038825,4.4825,4.63375,288.44503025,0.0,0.0,0.0,0
2021-07-10 22:30:00,0.85595,2.576,3.7628500000000003,4.182,4.316,288.3915955,0.0,0.0,0.0,0
2021-07-10 22:45:00,0.683825,2.3422,3.486875,3.8815,3.99825,288.33816075,0.0,0.0,0.0,0
2021-07-10 23:00:00,0.5117,2.1084,3.2109,3.581,3.6805,288.284726,0.0,0.0,0.0,0
2021-07-10 23:15:00,0.643975,2.169675,3.207725,3.551525,3.63555,288.2257899,0.0,0.0,0.0,0
2021-07-10 23:30:00,0.77625,2.23095,3.2045500000000002,3.52205,3.5906000000000002,288.1668538,0.0,0.0,0.0,0
2021-07-10 23:45:00,0.908525,2.292225,3.201375,3.492575,3.54565,288.1079177,0.0,0.0,0.0,0
2021-07-11 00:00:00,1.0408,2.3535,3.1982,3.4631,3.5007,288.0489816,0.0,0.0,0.0,0
2021-07-11 00:15:00,0.9539,2.243425,3.07355,3.3274,3.35675,287.9868427,0.0,0.0,0.0,0
2021-07-11 00:30:00,0.867,2.13335,2.9489,3.1917,3.2128,287.9247038,0.0,0.0,0.0,0
