,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,temp_air_1,ghi,dni,dhi,Price,
6/23/2012 14:00,5.145832134,8.886309134,10.94040007,11.64755474,12.35873381,228.7484235,229.1259095,229.5137989,230.2735468,230.5903606,287.8932973,538.5934038,291.8065672,324.9332835,14.7,
6/23/2012 15:00,4.655642084,8.252330644,10.20554435,10.82358456,11.53765226,225.0164515,225.7133322,226.426579,227.0346021,227.5738157,287.8350603,513.7364286,448.7468281,227.7968613,23.316,
6/23/2012 16:00,4.627528746,8.242304286,10.20245421,10.82899865,11.55506624,223.4332027,224.0223239,224.6207837,224.991549,225.4947188,287.3575304,312.8387077,172.5422495,222.895654,24.187,
6/23/2012 17:00,3.966576533,7.799117006,9.824023981,10.77259093,11.78646458,221.9603662,222.8938514,223.8442638,224.7549256,225.6489395,287.1366782,210.3746838,133.5747559,157.9664772,26.187,
6/23/2012 18:00,3.685843328,7.581513419,9.626792319,10.38898968,11.35915958,221.9202992,223.2474039,224.5982385,225.4609464,226.5505237,286.853612,157.75235,271.7534782,87.31701986,28.777,
6/23/2012 19:00,3.637010332,7.391777611,9.365383323,10.16607701,11.10676295,222.1388975,223.4071336,224.6995083,225.9646848,227.1254263,286.7418139,49.29567737,41.23294363,43.89975752,34.134,
6/23/2012 20:00,3.566994001,7.336776724,9.31556452,10.12347279,11.07921336,220.2972752,221.5588055,222.8484055,224.241824,225.4973425,286.5468455,22.65715557,0,22.65715557,34.821,
6/23/2012 21:00,3.464606955,7.293378149,9.298422238,10.12373023,11.10993411,218.9038714,220.3799206,221.8910597,223.4039186,224.8445548,286.5088213,0.235084104,0,0.235084104,33.781,
6/23/2012 22:00,3.462712427,7.306824339,9.319997745,10.14354736,11.15700049,219.2850815,220.5232461,221.7908407,223.4523609,224.8684971,286.7154761,0,0,0,28.25,
6/23/2012 23:00,3.3444137,7.058581542,9.003743674,9.786145065,10.76042959,216.7026275,218.0975223,219.5280522,221.2581378,222.7301647,286.5882957,0,0,0,25.03,
6/24/2012 0:00,3.140960147,6.761415394,8.656588375,9.421577103,10.3859629,214.3403111,215.9514333,217.5967775,219.460572,221.1302072,286.4957459,0,0,0,25.999,
6/24/2012 1:00,3.021903312,6.553132436,8.398791366,9.111221611,10.04916673,210.5178335,212.1626522,213.8419654,215.8944692,217.6932566,286.4840394,0,0,0,25.999,
6/24/2012 2:00,2.970890249,6.405960621,8.201881888,8.920365624,9.869698538,214.8991876,215.7650467,216.6442748,218.8597352,220.1996233,286.5521454,0,0,0,25.999,
6/24/2012 3:00,2.629925853,5.787007231,7.437414485,7.981993153,8.845718672,206.495569,208.415922,210.3720177,212.306596,214.307886,286.0485361,0.699999988,0,0.699999988,25.999,
6/24/2012 4:00,2.390789452,5.364680572,6.917645598,7.464779616,8.32826334,202.264161,204.3176868,206.4117127,208.9778859,211.0217607,286.0300221,21.54448443,0,21.54448443,25.999,
6/24/2012 5:00,2.435099442,5.256999957,6.733762854,7.10632198,7.873989936,200.7993921,202.6139263,204.4708201,207.030554,209.0049202,286.2677609,49.35636295,0,49.35636295,25.999,
6/24/2012 6:00,2.494103215,5.253584558,6.699622213,6.70577709,7.302436415,198.0189551,200.2065158,202.4357054,204.0906867,205.8346334,286.0416045,68.79099196,0,68.79099196,25.729,
6/24/2012 7:00,2.188886631,5.078324957,6.585829098,6.461386048,7.068148873,190.9046736,193.4096749,195.9682568,198.6760384,201.2093893,285.7110991,69.5937425,0,69.5937425,25.525,
6/24/2012 8:00,2.425184348,5.188088751,6.633707417,6.73887956,7.538786949,192.4346377,194.1433758,195.8798046,198.2229445,199.9995256,285.4754246,99.56795138,0,99.56795138,16.803,
6/24/2012 9:00,2.791575308,5.22386123,6.523957459,7.17965549,8.121619478,196.6087209,197.6721636,198.7628354,202.0766691,203.9711601,285.4294502,118.8886672,0,118.8886672,14.526,
6/24/2012 10:00,2.951195819,5.006991078,6.144548237,6.440814617,7.085836972,199.3542932,200.0356497,200.7336547,200.9212922,201.387183,285.3903729,240.9508433,10.97578251,232.1374183,14.663,
6/24/2012 11:00,2.653063111,5.053017675,6.329757279,6.85294809,7.836774228,205.9554192,206.0698051,206.1915783,208.6732344,209.1298009,284.7688719,193.1418431,6.78321564,187.4683646,14.385,
6/24/2012 12:00,2.770050729,5.10371474,6.354695587,6.653001928,7.57538602,205.1443907,205.3270347,205.5135838,206.5774643,206.8880524,284.8452436,209.1497333,8.159555627,202.333966,14.247,
6/24/2012 13:00,2.312798225,3.895893162,4.77473173,4.989679645,5.731811731,198.9969338,199.0465621,199.099367,199.6647718,199.8911304,284.8424664,159.8360564,2.789646863,157.604909,14.385,
6/24/2012 14:00,1.828164219,3.00095771,3.661061607,3.945707233,4.561298096,188.9021645,188.710686,188.5242766,188.8748621,189.0894644,284.8963775,151.1606843,0.667214038,150.6721024,14.385,
6/24/2012 15:00,1.185316434,1.90614358,2.316638704,2.671596265,3.090226751,182.3641954,181.7930502,181.2133471,181.920751,182.3154227,284.7660558,117.7194976,0,117.7194976,14.385,
6/24/2012 16:00,0.586272919,0.922903962,1.118137986,1.480298615,1.742128261,229.195433,224.1858962,219.0778905,219.7180751,219.058179,284.9456803,88.29191033,0,88.29191033,15.464,
6/24/2012 17:00,1.214976587,1.703915943,2.021289739,2.141342668,2.350496472,292.8963743,294.0452063,295.2180678,291.9985337,291.5227411,285.2543807,98.0828704,0,98.0828704,25.822,
6/24/2012 18:00,1.770643741,2.878110562,3.506285544,3.563700164,3.95823371,297.7117466,300.0201321,302.3765753,302.6981832,303.3430136,285.2225457,87.75097811,3.397521651,86.86983666,26.916,
6/24/2012 19:00,1.949440884,3.616252885,4.508209653,4.541561023,5.141948297,302.7134336,304.5041339,306.3354542,306.6459318,307.1998038,284.835396,48.12509875,33.73698615,43.70674615,30.42,
6/24/2012 20:00,1.985494916,4.10632475,5.220473188,5.384480369,6.169829035,305.4068523,307.3167179,309.2642769,311.0520328,311.7367573,284.4180722,16.45123616,0,16.45123616,29.022,
6/24/2012 21:00,2.06367588,4.389021026,5.606068109,5.758849151,6.64241663,306.5210896,308.3151679,310.1432483,312.4556552,313.1448487,284.2243371,0.206232473,0,0.206232473,27.428,
6/24/2012 22:00,1.897863112,4.073375177,5.211261006,5.231608336,6.014117547,296.4526792,297.4983244,298.5682991,300.1938715,300.5098241,284.0859552,0,0,0,26.361,
6/24/2012 23:00,2.322814972,4.666095653,5.899649677,6.042220112,6.854113711,291.9127433,292.5956281,293.2959293,294.1201762,294.4306671,284.0343978,0,0,0,25.591,
6/25/2012 0:00,2.293693609,4.748631979,6.037512566,6.50039123,7.445465097,291.4000028,292.1379445,292.8844395,294.3883141,294.7116954,283.9199819,0,0,0,30.918,
6/25/2012 1:00,2.425584884,4.877561881,6.168276328,6.722294644,7.67370472,290.7358051,291.6241235,292.5288615,294.6251088,295.0802287,283.922481,0,0,0,30.918,
6/25/2012 2:00,2.577945633,5.022833554,6.317057276,6.596205122,7.447806113,288.3070193,289.1215048,289.9510572,291.6673335,292.2271784,284.1248365,0,0,0,30.918,
6/25/2012 3:00,2.65492331,5.245634882,6.612953141,6.953185853,7.828623473,287.8044715,288.4730757,289.1566733,290.8074299,291.2836398,284.2184124,0.687535049,0,0.687535049,30.918,
6/25/2012 4:00,2.820000532,5.460597751,6.859937627,7.181398428,8.056088967,290.5474356,290.8669191,291.1908351,292.4384479,292.7895884,284.5477695,24.43709089,0,24.43709089,30.918,
6/25/2012 5:00,2.707429394,5.29131884,6.657947974,7.080076292,8.019117034,294.1146906,294.6762728,295.2495131,296.59277,297.053841,284.8136299,67.038643,0,67.038643,31.396,
6/25/2012 6:00,2.707904666,5.287123673,6.651641658,7.053814667,8.019091818,292.802521,293.9695499,295.1629639,297.6241602,298.5099462,285.1689384,132.8037035,3.94427312,131.225706,32.723,
6/25/2012 7:00,3.129533249,5.537605965,6.84721138,7.560626098,8.536291037,296.9245941,297.7958401,298.6893034,301.5029713,302.3315697,285.5048806,133.9604001,0,133.9604001,33.294,
6/25/2012 8:00,3.358158315,5.706293852,7.004077324,7.452142671,8.389637825,300.2669404,301.0193067,301.7878316,303.4081936,304.1102388,285.8292202,406.2383995,180.1089367,290.3728948,31.481,
6/25/2012 9:00,3.45438675,5.683742574,6.937245042,7.118778609,7.963012265,303.0731505,303.8553409,304.6518146,305.4574505,306.0631918,286.6394812,478.633796,180.9425131,345.3164878,25.839,
6/25/2012 10:00,3.824067984,6.30151243,7.692584277,7.729317146,8.605204853,307.6342382,308.3589098,309.1031356,308.767819,309.2011566,286.9918941,500.1795553,143.2910215,385.1820429,26.207,
6/25/2012 11:00,3.915167562,6.363297704,7.749636841,7.659399882,8.499234293,308.4209987,309.3084034,310.2126142,310.0087103,310.4131174,287.4262427,618.2160065,270.2453842,392.2691344,20.351,
6/25/2012 12:00,4.091439953,6.579988321,7.998697275,7.885461703,8.742637667,310.3547284,311.0790363,311.8197931,311.5353772,311.8814903,287.95786,689.9431613,428.3471904,332.2249557,18.251,
6/25/2012 13:00,4.235763245,6.853992982,8.341860458,8.23491471,9.138006425,311.393074,312.0327585,312.6822409,312.6040697,312.9410449,288.0983442,639.5022365,371.5011109,342.4104693,18.251,
6/25/2012 14:00,4.470346251,7.422990708,9.075235148,8.883924561,9.897186469,309.4026264,309.9311624,310.469663,310.4569854,310.7737173,288.0298784,643.369589,566.0895301,228.8383298,18.251,
6/25/2012 15:00,4.589692537,7.80444819,9.581630425,9.393567039,10.52703652,306.1516962,306.6065528,307.0713072,307.3948633,307.7610103,287.7037723,501.7409112,408.497003,241.364299,30.441,
6/25/2012 16:00,4.59598971,7.865148261,9.666289194,9.587879284,10.69349918,302.6637939,303.1688735,303.6893213,304.7253628,305.2640806,287.4696266,422.9490315,512.2446606,155.7835388,31.808,
6/25/2012 17:00,4.438205016,7.814239605,9.652352163,9.848105991,11.08448538,298.3308827,299.1150868,299.9168463,301.7311796,302.5390344,286.8515285,293.273294,444.4425446,118.77039,32.794,
6/25/2012 18:00,4.092491606,7.391349643,9.173221769,10.0602965,11.5957096,295.4623424,296.3984245,297.3528511,301.1190666,302.5359839,286.2320645,187.4322039,466.5701959,66.39999909,33.702,
6/25/2012 19:00,4.134293854,7.734741274,9.655839481,10.35568622,11.80266048,298.4618124,299.4542807,300.4604694,303.115059,304.2602693,285.6708843,88.34300447,418.0856576,33.59095795,37.739,
6/25/2012 20:00,4.071439747,7.946073753,9.996879526,10.40867165,11.6980294,300.8256101,301.8162257,302.8299171,304.5124053,305.3113856,285.5820209,25.52223808,0,25.52223808,40.305,
6/25/2012 21:00,3.997761438,7.991836636,10.09618833,10.50905747,11.81875887,297.974893,298.9568663,299.9603698,301.5397436,302.3872567,285.4610588,0.317597223,0,0.317597223,35.257,
6/25/2012 22:00,4.0478551,8.024858181,10.12336174,10.61719177,11.88238841,299.2570259,300.2267433,301.2181053,302.7322164,303.6211112,285.2024906,0,0,0,33.67,
6/25/2012 23:00,3.968344333,7.836135886,9.878707932,10.38661474,11.59686161,296.8106334,297.84849,298.9048322,300.5961963,301.5432291,285.0769161,0,0,0,32.597,
6/26/2012 0:00,3.816430605,7.619617559,9.62460729,10.11161807,11.29402299,292.6730007,293.7459064,294.8400646,296.6179899,297.6102256,285.0385379,0,0,0,33.36,
6/26/2012 1:00,3.953018922,7.698328904,9.681673334,10.09833535,11.17761135,293.2954578,294.1603785,295.0460444,296.5271184,297.4074449,285.0551789,0,0,0,33.36,
6/26/2012 2:00,4.095518891,7.821113513,9.801123064,10.18716195,11.20087689,293.1306284,294.0023644,294.8944534,296.177492,297.009327,285.2671741,0,0,0,33.36,
6/26/2012 3:00,4.050415918,7.643870879,9.558784912,9.968440657,10.92090362,292.561146,293.3331186,294.12188,295.623001,296.4991865,285.3926792,0.532773379,0,0.532773379,33.36,
6/26/2012 4:00,3.956048564,7.442151975,9.300771424,9.798788115,10.73165995,292.9078147,293.7471905,294.6010552,296.3555322,297.2894734,285.568733,26.92461315,0,26.92461315,33.36,
6/26/2012 5:00,4.340471395,8.049402165,10.03546364,10.74357744,11.79766146,295.3728786,295.9746708,296.5883393,298.6239621,299.5347975,285.6482297,88.80936667,1.405762917,88.43545813,33.36,
6/26/2012 6:00,4.716289363,8.556198873,10.62485888,11.57459323,12.74206652,297.7025971,298.2665302,298.8464997,300.7534178,301.6431162,285.5017894,159.846063,30.73380607,147.577522,33.36,
6/26/2012 7:00,4.87025881,8.660593786,10.71641106,11.57652318,12.60890145,299.2484281,299.874311,300.5135434,302.6981755,303.8233563,285.4577378,128.8568752,0,128.8568752,32.554,
6/26/2012 8:00,4.996873797,8.62099423,10.61028795,11.20828417,12.01084532,301.7491049,302.1932969,302.6489661,304.3090929,305.3204695,285.5646766,276.6519808,36.45282501,253.2284521,31.812,
6/26/2012 9:00,4.999843545,8.485918966,10.41339511,10.98646747,11.73535289,303.1201103,303.4727084,303.8370866,305.170584,306.0046531,285.8421582,360.9370796,58.04006726,318.2100243,30.473,
6/26/2012 10:00,5.312360992,8.921695606,10.92871063,11.54424426,12.28090426,302.2299306,302.5368052,302.8550551,304.3867559,305.2723717,286.09494,483.6157018,125.6374228,382.8498799,30.789,
6/26/2012 11:00,5.281457742,8.875180524,10.8722255,11.56190075,12.29522426,301.4105834,301.7680873,302.1364574,303.4123445,304.0979171,286.5106118,705.9996375,462.7748491,319.2604236,31.295,
6/26/2012 12:00,5.342565164,8.885133368,10.86566002,11.56744976,12.27299827,299.3476082,299.7062513,300.0736147,301.1375354,301.774748,286.7309786,758.7677535,568.5023578,284.154756,31.365,
6/26/2012 13:00,5.21081258,8.64121466,10.55973817,11.23053815,11.91862308,296.9502068,297.3386053,297.7347791,298.8342776,299.5150774,286.9937054,779.5050969,758.8955598,172.7323402,32.298,
6/26/2012 14:00,5.238933211,8.665735522,10.58721949,11.19533213,11.81697715,295.2902198,295.6640742,296.0481903,296.8080317,297.2904602,286.7714731,740.5195721,866.5307125,106.0484219,32.811,
6/26/2012 15:00,5.064212829,8.508845787,10.42443094,11.04308053,11.65799199,293.6201786,293.9653917,294.317561,294.956121,295.3030756,286.5989751,634.5737837,863.1451087,84.41873423,32.999,
6/26/2012 16:00,5.043354677,8.539766864,10.47632888,11.07650665,11.68771524,293.9847253,294.3265199,294.6767628,295.1879146,295.4905436,286.480838,513.9082435,858.1738623,66.31326104,33.8,
6/26/2012 17:00,4.770774731,8.240422151,10.14471407,10.66576887,11.28323238,294.0377728,294.4287222,294.8251859,295.2058708,295.5306771,286.0071822,367.1394995,799.1418556,53.36940989,34.798,
6/26/2012 18:00,4.485577099,7.913096439,9.779690092,10.30888685,10.94162145,294.3370054,294.7156632,295.1001109,295.5487279,295.8953293,285.5817951,233.2687922,724.0549839,45.47226189,34.51,
6/26/2012 19:00,4.106276496,7.734750152,9.669842028,10.21335038,10.87839797,293.1247209,293.6820665,294.252304,294.8365547,295.2801653,285.1751855,114.8671831,573.0404647,39.88685674,38.923,
6/26/2012 20:00,3.708642767,7.315910566,9.221190175,9.865878346,10.65682744,289.7645241,290.448541,291.1460309,291.9115339,292.6181246,284.8039066,34.5231086,0,34.5231086,39.194,
6/26/2012 21:00,3.570246296,7.148223835,9.033512547,9.698991899,10.51052007,288.6156467,289.3032785,290.0024151,290.8287445,291.5667044,284.540237,0.312464951,0,0.312464951,33.36,
6/26/2012 22:00,3.33820714,6.581003299,8.293442239,8.91335532,9.666210603,290.0782879,290.7800133,291.4979523,292.4616381,293.1782638,284.387077,0,0,0,33.36,
6/26/2012 23:00,3.500492058,6.619808515,8.282174865,8.857008548,9.55792269,289.7412229,290.237973,290.7460686,291.5327957,292.1337717,284.3303761,0,0,0,33.36,
6/27/2012 0:00,3.657698762,6.82076142,8.510620561,9.063477227,9.739362589,287.688327,288.1648909,288.6564405,289.3422149,289.8253508,284.3359544,0,0,0,33.13,
6/27/2012 1:00,3.71172956,6.841850216,8.520914829,9.026679418,9.688133585,286.8172363,287.2836542,287.7562092,288.3118757,288.7200382,284.2715172,0,0,0,33.13,
6/27/2012 2:00,3.573734068,6.624365249,8.256982746,8.750532709,9.432357617,287.9164311,288.5370735,289.1648859,289.7913519,290.2553789,284.2807833,0,0,0,33.13,
6/27/2012 3:00,3.551317561,6.658801331,8.318354111,8.877260459,9.605999037,288.5153076,289.0783332,289.6550093,290.4175519,290.9326229,284.2888277,0.699999988,0,0.699999988,33.13,
6/27/2012 4:00,3.541702829,6.629801096,8.278824501,8.807711469,9.532039436,288.923461,289.5540051,290.1953445,291.0603138,291.5668703,284.3220192,28.26126625,0,28.26126625,33.13,
6/27/2012 5:00,3.458994456,6.23369786,7.731924217,8.318111755,9.05592428,287.7825503,288.4141283,289.0551295,290.2215127,290.9017349,284.6152787,95.28677927,13.90352125,91.60264513,33.13,
6/27/2012 6:00,4.035177681,7.029342756,8.666551851,9.072901923,9.643803532,289.2328533,289.4490143,289.6728509,289.8885203,290.0757356,284.918717,193.0044029,85.24227358,159.0592321,33.39,
6/27/2012 7:00,4.03673309,6.808892836,8.346822733,8.739685128,9.228061989,290.2596699,290.4546924,290.6544088,290.8913348,291.0084516,285.2480036,181.7072863,10.83470775,176.0002748,34.466,
6/27/2012 8:00,4.048935118,6.659195325,8.12817707,8.49265965,8.905569279,290.9044418,291.1096302,291.3148098,291.5825898,291.6746573,285.6026895,377.9965525,137.196879,289.9485658,34.063,
6/27/2012 9:00,3.927986986,6.25284362,7.587103509,7.899463204,8.24794639,291.4421784,291.6712966,291.9074721,292.1144248,292.2179302,286.0668309,512.282221,237.1588897,337.8591873,32.926,
6/27/2012 10:00,3.784684706,5.881595118,7.10573807,7.419677066,7.742925213,295.0418942,295.2782535,295.5168282,295.7529654,295.8885209,286.5015183,650.3934726,404.5006496,326.2010588,34.455,
6/27/2012 11:00,3.37746778,5.173163431,6.234753309,6.466242026,6.723485064,293.1037557,293.2807003,293.4613493,293.5892165,293.7665764,287.2773494,813.4465489,735.5897613,199.0472505,34.295,
6/27/2012 12:00,3.259468191,4.914052993,5.905642182,6.12364212,6.354225019,293.5703498,293.7860246,294.011076,294.29659,294.5289328,287.437172,838.1522834,814.2550551,158.6431128,34.295,
6/27/2012 13:00,3.117344692,4.649631182,5.577218277,5.776269172,5.983008432,291.3200373,291.6149858,291.9110067,292.0089177,292.2610641,287.649964,806.8453143,840.7079536,134.8524275,35.401,
6/27/2012 14:00,3.09808074,4.595045438,5.506995989,5.700565233,5.902414295,286.5709325,286.8590209,287.1482544,287.2365889,287.4802367,287.6400774,725.7426221,829.5868766,118.4457248,37.37,
6/27/2012 15:00,3.028636503,4.559537077,5.477296445,5.676674457,5.889531171,286.3005963,286.5697234,286.8471666,286.9868489,287.2139001,287.4415919,587.1711208,714.1695826,132.0409229,36.892,
6/27/2012 16:00,2.909485875,4.429051846,5.330930452,5.528598916,5.74870443,290.818436,291.12323,291.430276,291.6670329,291.8957163,287.1516624,471.6305187,731.2390509,90.29847034,37.586,
6/27/2012 17:00,2.699822315,4.198693544,5.073761276,5.261067287,5.487304484,295.839261,296.192867,296.5485972,297.0382185,297.3155039,286.8407876,372.5531474,809.3867298,54.83666988,38.706,
6/27/2012 18:00,2.478282605,3.994202881,4.857383087,5.032030981,5.278131324,298.843578,299.2492725,299.6622756,299.9701027,300.2772242,286.1103612,252.3418565,726.3509327,64.05286009,43.914,
6/27/2012 19:00,1.856952093,3.598754227,4.520667509,4.708895527,5.046686483,300.4599586,301.1904354,301.9340051,302.9606403,303.796724,285.4012441,117.2031779,564.0423187,43.52414366,50.457,
6/27/2012 20:00,1.284052211,3.264705927,4.303021797,4.501822008,4.884440409,294.3539751,296.3355665,298.3550267,300.3610184,302.0746851,284.6653588,31.96722681,0,31.96722681,50.457,
6/27/2012 21:00,1.225967851,3.357079935,4.485251562,4.624688576,4.979507035,284.2642757,287.060184,289.9138056,292.2578128,294.5433634,283.8437747,0.216386695,0,0.216386695,47.166,
6/27/2012 22:00,1.240665804,3.310711057,4.402267375,4.5379384,4.903536959,282.7398583,284.5765781,286.452533,288.3975739,290.0847804,283.5500418,0,0,0,40.805,
6/27/2012 23:00,1.192757689,3.37767492,4.53886112,4.698313808,5.101717748,285.3734093,287.2651804,289.1995709,290.8471633,292.1923144,283.1897486,0,0,0,36.913,
6/28/2012 0:00,1.058751488,3.182374498,4.3215034,4.475929411,4.878808086,284.7016582,287.0816537,289.5149906,290.9780025,292.3543775,282.6993398,0,0,0,34.08,
6/28/2012 1:00,1.043750663,3.131736391,4.252876614,4.416886297,4.808714769,282.7264891,285.4623024,288.2523406,289.6060361,291.0929737,282.5981019,0,0,0,34.08,
6/28/2012 2:00,0.899800752,2.98453719,4.123656441,4.270599182,4.647750698,280.6826387,283.5984521,286.580645,288.1491662,289.8155978,282.4685721,0,0,0,34.08,
6/28/2012 3:00,0.821508126,2.718864575,3.753703731,3.87086015,4.228681325,279.2122084,282.9279853,286.7263531,288.7962135,290.7147484,282.4884524,0.699999988,0,0.699999988,34.457,
6/28/2012 4:00,0.96070206,2.730645367,3.673485752,3.778001768,4.116321326,275.5323051,279.977827,284.5156688,286.3049776,288.414955,282.9941704,39.08240742,0,39.08240742,34.457,
6/28/2012 5:00,0.88638436,2.102549385,2.738529954,2.901904008,3.303946852,282.5709342,286.0292069,289.5614734,292.141938,294.394114,284.0127927,134.8039251,138.8243765,98.16993793,34.457,
6/28/2012 6:00,1.206077421,1.729366222,2.060507146,2.111492758,2.201870022,286.8289173,287.7197878,288.6293162,289.5260266,289.8425,285.0874275,262.3874818,293.4419579,145.840475,36.42,
6/28/2012 7:00,1.320751602,1.777423794,2.093109793,2.175350023,2.248517487,255.4629683,255.8396781,256.2238835,256.4702919,256.7379075,285.6717718,354.5902714,266.5395899,214.4544688,37.13,
6/28/2012 8:00,1.506224729,2.075290344,2.455365786,2.582290013,2.659273111,247.2019341,247.035828,246.8643126,247.2147802,247.067634,286.4190609,497.3105616,387.4033077,249.0288604,34.522,
6/28/2012 9:00,0.945889577,1.222407473,1.430296915,1.449470293,1.457610162,245.7235718,245.0460934,244.3518524,244.7926715,243.7555096,287.267213,602.208647,447.9213682,273.1176502,33.094,
6/28/2012 10:00,0.960750988,1.18947359,1.380883242,1.415147476,1.413227587,241.803459,240.5363394,239.2382805,239.9682707,238.0197949,288.173354,700.8222808,525.3804396,280.0843833,33.094,
6/28/2012 11:00,1.045683886,1.316875431,1.533402461,1.534669553,1.55142418,227.9895531,226.0194071,224.0051999,223.7633895,220.414352,288.7740962,749.6761792,547.3653839,292.7720431,33.094,
6/28/2012 12:00,0.837161883,1.036327604,1.203714661,1.190043775,1.219639871,220.2730046,216.6132382,212.8767614,209.9687841,204.2022096,289.320194,691.1705956,434.0345043,329.1345764,32.905,
6/28/2012 13:00,0.812981359,1.020927773,1.188098467,1.222681272,1.28313732,210.1089811,205.0151999,199.8181929,193.5709206,186.947281,289.8207982,654.6884057,425.0967578,315.0283527,32.905,
6/28/2012 14:00,1.248570503,1.695897623,2.00145458,2.132741612,2.24682661,206.78568,203.1212858,199.3836366,194.7037964,190.1340088,290.3208438,644.4052365,570.3241243,227.0292853,34.447,
6/28/2012 15:00,1.191543367,1.859302863,2.248100104,2.416313923,2.63365756,196.9671025,192.4095,187.7619134,184.4287356,180.4840729,290.2441803,518.6169055,470.5976635,218.7962833,35.74,
6/28/2012 16:00,1.109617263,1.98676222,2.461858943,2.705266181,2.988739688,188.1726768,182.9823143,177.686088,175.5028049,172.7043432,290.5133084,320.9885253,190.7295263,221.5574068,37.695,
6/28/2012 17:00,0.838436931,1.793376987,2.291903986,2.539148463,2.934449104,190.612095,184.8536711,178.9832462,177.3933364,174.0668612,290.8368052,223.1830607,169.7549805,156.5795997,40.279,
6/28/2012 18:00,0.529894118,1.76233392,2.436165218,2.826695758,3.480982869,177.7886777,172.6674544,167.4418682,166.8752484,165.0119741,290.7395062,132.8836175,142.8734767,95.88192081,49.189,
6/28/2012 19:00,0.683721747,2.532780253,3.568055244,3.936378166,4.663054754,139.2183627,144.6879827,150.2654383,152.3465929,153.808783,290.0448756,110.6136589,585.2138182,34.36065163,39.344,
6/28/2012 20:00,1.467745206,4.205364759,5.662129751,5.865638971,6.712699341,130.3524344,134.7221514,139.1862011,142.5798264,144.942065,289.3165919,28.05942475,0,28.05942475,36.456,
6/28/2012 21:00,2.152598969,5.398932351,7.101045247,7.412218278,8.512213887,133.0937294,135.3545217,137.6594797,141.9193528,144.1092673,288.5301456,0.211327972,0,0.211327972,34.457,
6/28/2012 22:00,2.119151824,5.483987478,7.254297996,7.555781054,8.735866092,130.0011599,133.8935828,137.8627408,144.3627978,147.6491579,288.2230069,0,0,0,33.463,
6/28/2012 23:00,2.54579112,6.329065433,8.310321255,8.639784952,10.05767545,122.3797385,126.2709322,130.2453484,137.5887736,141.0698208,288.0807642,0,0,0,33.463,
6/29/2012 0:00,2.826427887,6.934208695,9.084249638,9.460887941,11.14670043,122.2053026,125.6798089,129.2307622,136.6325177,139.5802095,287.8895499,0,0,0,25.995,
6/29/2012 1:00,3.154059108,7.547443114,9.844025149,10.3499493,12.33453002,126.0299451,128.6434955,131.3064331,137.306634,139.3808484,288.0448728,0,0,0,25.942,
6/29/2012 2:00,3.088197522,7.328532715,9.543823222,10.07308105,12.06583785,130.6338624,133.1818079,135.7824056,141.1777595,142.9951112,288.4005615,0,0,0,25.942,
6/29/2012 3:00,3.037141317,7.112107096,9.241188175,9.744722681,11.64860721,134.2087521,136.6422234,139.1266589,144.3348355,146.0235244,288.6427002,0.293767542,0,0.293767542,25.942,
6/29/2012 4:00,3.064114983,6.956444279,8.98855643,9.488320556,11.26705416,141.1790866,143.0603936,144.9772623,149.312018,150.644752,289.0339872,12.20890683,0,12.20890683,25.942,
6/29/2012 5:00,3.273188115,6.999430071,8.949271715,9.399342825,11.07011004,149.9330684,152.0364618,154.1838536,158.2420566,159.6140377,289.2507528,50.31250655,0,50.31250655,25.942,
6/29/2012 6:00,3.011369849,6.838224207,8.83675923,9.229513982,10.96600868,157.7600594,159.3394379,160.9533741,165.7698196,167.0832015,289.8637596,128.8593169,1.894421644,128.1090404,26.313,
6/29/2012 7:00,3.635606378,6.912470317,8.655935873,8.390526591,9.421832118,176.0275746,176.2348368,176.4536832,179.1942974,179.6501362,290.3361818,187.6498758,14.04943781,180.277971,25.917,
6/29/2012 8:00,3.327815022,6.309295518,7.896880028,7.924257945,9.078673138,188.9470561,189.7740457,190.6202567,192.3249621,192.8549145,290.8746473,314.9129479,65.40516771,273.057498,22.612,
6/29/2012 9:00,3.464492679,6.165962459,7.632282444,7.388009491,8.31263602,202.5996936,202.8001392,202.9960573,203.6867025,203.7817388,291.155715,515.709761,245.7124797,335.3864762,22.132,
6/29/2012 10:00,3.425184841,5.822505286,7.147848712,7.320211313,8.316870922,208.8117831,209.9049176,211.0182394,213.4797175,214.236429,291.6314175,715.920401,560.6150932,267.3595031,22.132,
6/29/2012 11:00,3.570051678,5.913214582,7.22645571,7.164392701,7.986426759,205.5417409,206.2319848,206.9346788,208.6397381,209.0708541,291.4118922,791.3816829,667.1581009,234.8685933,19.918,
6/29/2012 12:00,3.563384451,5.910958842,7.224844195,7.119687624,7.889798922,205.2174938,205.6202715,206.033863,207.4460532,207.6461987,290.998514,787.0083974,654.8459439,241.0941961,19.918,
6/29/2012 13:00,3.570853207,5.937482655,7.261735889,7.070469097,7.82031645,205.4867396,205.5350983,205.5914299,206.886135,206.8966513,291.0064972,729.1075167,599.5782405,250.2556171,20.015,
6/29/2012 14:00,3.827877081,6.417616527,7.859486345,7.718686932,8.506905521,209.1543217,209.1740011,209.1918743,210.4232586,210.3688308,290.7480787,647.914974,580.7090962,223.1137723,22.784,
