time,SM_forecast_old,SM_forecast,SM_cleared,BM_Up_cleared,BM_Down_cleared,reg_cleared,reg_forecast_pre,reg_forecast_DNN,reg_vol_Up,reg_vol_Down,,,,,,,,,,,,,DA,Measurement,reg_cleared,,,
5/10/2022 17:00,177.1616874,,209.78,212,209.78,209.78,191,,0,0,,,,,,,,,,,,,0.9972,0.6841,209.78,,,
5/10/2022 18:00,173.9739351,,229.43,229.43,229.43,229.43,191,,0,0,,,,,,,,,,,,,0.995,0.6999,229.43,,,
5/10/2022 19:00,178.7705983,,194.54,204,194.54,204,402.55,,2,0,,,,,,,,,,,,,0.9913,0.7742,204,,,
5/10/2022 20:00,179.6972575,,196.2,196.2,196.2,196.2,388.82,,0,0,,,,,,,,,,,,,0.9889,0.8617,196.2,,,
5/10/2022 21:00,175.0628527,,201.6,201.6,201.6,201.6,218.77,,0,0,,,,,,,,,,,,,0.9617,0.6193,201.6,,,
5/10/2022 22:00,180.1706195,,191.81,191.81,165,191.81,189.42,,0,0,,,,,,,,,,,,,0.9434,0.5896,191.81,,,
5/10/2022 23:00,179.7582397,,186.76,186.76,160,186.76,188.48,,0,0,,,,,,,,,,,,,0.9919,0.6668,186.76,,,
5/11/2022 0:00,169.9271278,,185.86,185.86,161,161,184.01,,0,-5,,,,,,,,,,,,,0.9063,0.7383,161,,,
5/11/2022 1:00,167.363895,,185.12,185.12,161.5,185.12,178.99,,0,0,,,,,,,,,,,,,0.7382,0.5951,185.12,,,
5/11/2022 2:00,163.7723433,,179,179,179,179,136,,0,0,,,,,,,,,,,,,0.6447,0.633,179,,,
5/11/2022 3:00,158.9417196,,179.46,179.46,179.46,179.46,139,,0,0,,,,,,,,,,,,,0.5952,0.4859,179.46,,,
5/11/2022 4:00,160.8592912,,185.72,185.72,185.72,185.72,176.82,,0,0,,,,,,,,,,,,,0.7055,0.6073,185.72,,,
5/11/2022 5:00,161.0851732,,194.56,194.56,194.56,194.56,185.14,,0,0,,,,,,,,,,,,,0.6344,0.6297,194.56,,,
5/11/2022 6:00,159.7703912,,233.22,233.22,233.22,233.22,201.88,,0,0,,,,,,,,,,,,,0.5862,0.4831,233.22,,,
5/11/2022 7:00,161.648494,,224,224,224,224,231.2,,0,0,,,,,,,,,,,,,0.6426,0.6321,224,,,
5/11/2022 8:00,164.7423108,,200,200,200,200,203.81,,0,0,,,,,,,,,,,,,0.733,0.8946,200,,,
5/11/2022 9:00,162.9936823,,148.46,148.46,148.46,148.46,181.45,,0,0,,,,,,,,,,,,,0.8132,0.9008,148.46,,,
5/11/2022 10:00,160.730507,,95.19,95.19,95.19,95.19,165.46,,0,0,,,,,,,,,,,,,0.7526,0.7763,95.19,,,
5/11/2022 11:00,156.9498241,,70.1,90,70.1,70.1,106.9,,0,0,,,,,,,,,,,,,0.8285,0.8756,70.1,,,
5/11/2022 12:00,153.5349023,,25.23,90,25.23,90,88.44,,20,0,,,,,,,,,,,,,0.8407,0.884,90,,,
5/11/2022 13:00,145.8919835,,3.74,29.83,3.74,3.74,78.65,,0,0,,,,,,,,,,,,,0.8666,0.874,3.74,,,
5/11/2022 14:00,140.4751566,,31.26,31.26,11,31.26,268.82,,0,0,,,,,,,,,,,,,0.8084,0.6495,31.26,,,
5/11/2022 15:00,138.4976439,,79.05,79.05,79.05,79.05,318.94,,0,0,,,,,,,,,,,,,0.864,0.7353,79.05,,,
5/11/2022 16:00,134.8096449,,117.6,117.6,117.6,117.6,181.19,,0,0,,,,,,,,,,,,,0.8351,0.6319,117.6,,,
5/11/2022 17:00,137.8253631,,184.18,184.18,184.18,184.18,209.78,,0,0,,,,,,,,,,,,,0.6422,0.5267,184.18,,,
5/11/2022 18:00,140.5390658,,219.3,219.3,219.3,219.3,229.43,,0,0,,,,,,,,,,,,,0.4623,0.2828,219.3,,,
5/11/2022 19:00,147.3772006,,221.93,221.93,175.5,221.93,204,,0,0,,,,,,,,,,,,,0.4619,0.3646,221.93,,,
5/11/2022 20:00,152.7966128,,220,220,175.5,220,196.2,,0,0,,,,,,,,,,,,,0.4907,0.4162,220,,,
5/11/2022 21:00,153.6877707,,195.6,195.6,195.6,195.6,201.6,,0,0,,,,,,,,,,,,,0.5771,0.4203,195.6,,,
5/11/2022 22:00,159.9577605,,192.93,192.93,192.93,192.93,191.81,,0,0,,,,,,,,,,,,,0.6286,0.3419,192.93,,,
5/11/2022 23:00,155.7927169,,149.9,149.9,149.9,149.9,186.76,,0,0,,,,,,,,,,,,,0.6821,0.4317,149.9,,,
5/12/2022 0:00,144.9695473,,145.01,145.01,145.01,145.01,161,,0,0,,,,,,,,,,,,,0.4841,0.5034,145.01,,,
5/12/2022 1:00,143.949366,,140.01,140.01,140.01,140.01,185.12,,0,0,,,,,,,,,,,,,0.5161,0.5423,140.01,,,
5/12/2022 2:00,140.5133013,,145.66,145.66,145.66,145.66,179,,0,0,,,,,,,,,,,,,0.4841,0.5851,145.66,,,
5/12/2022 3:00,135.0698933,,148.91,148.91,104,104,179.46,,0,-97,,,,,,,,,,,,,0.4538,0.4015,104,,,
5/12/2022 4:00,138.0169895,,172.42,172.42,103,172.42,185.72,,0,0,,,,,,,,,,,,,0.3794,0.2586,172.42,,,
5/12/2022 5:00,136.2225967,,181.52,181.52,129,181.52,194.56,,0,0,,,,,,,,,,,,,0.3258,0.1802,181.52,,,
5/12/2022 6:00,135.1860502,,188.34,188.34,188.34,188.34,233.22,,0,0,,,,,,,,,,,,,0.2812,0.1059,188.34,,,
5/12/2022 7:00,136.8202772,,220.91,220.91,220.91,220.91,224,,0,0,,,,,,,,,,,,,0.2729,0.1188,220.91,,,
5/12/2022 8:00,137.998564,,182.09,182.09,159,182.09,200,,0,0,,,,,,,,,,,,,0.2513,0.1445,182.09,,,
5/12/2022 9:00,136.4153568,,138.74,138.74,138.74,138.74,148.46,,0,0,,,,,,,,,,,,,0.3093,0.1822,138.74,,,
5/12/2022 10:00,135.790199,,122.21,122.21,122.21,122.21,95.19,,0,0,,,,,,,,,,,,,0.2683,0.1022,122.21,,,
5/12/2022 11:00,131.4830316,,98.46,98.46,98.46,98.46,70.1,,0,0,,,,,,,,,,,,,0.2494,0.035,98.46,,,
5/12/2022 12:00,128.6837017,,82.38,181,82.38,82.38,90,,0,0,,,,,,,,,,,,,0.1742,0,82.38,,,
5/12/2022 13:00,124.6460878,,82.3,181,82.3,82.3,3.74,,0,0,,,,,,,,,,,,,0.071,0,82.3,,,
5/12/2022 14:00,121.5570832,,94.16,162.5,94.16,94.16,31.26,,0,0,,,,,,,,,,,,,0.0142,0,94.16,,,
5/12/2022 15:00,121.9909805,,131.01,131.01,131.01,131.01,79.05,,0,0,,,,,,,,,,,,,0.0079,0,131.01,,,
5/12/2022 16:00,124.4403544,,181.51,181.51,181.51,181.51,117.6,,0,0,,,,,,,,,,,,,0,0,181.51,,,
5/12/2022 17:00,128.6985309,,170.05,170.05,170.05,170.05,184.18,,0,0,,,,,,,,,,,,,0,0,170.05,,,
5/12/2022 18:00,127.4983329,,145.31,145.31,145.31,145.31,219.3,,0,0,,,,,,,,,,,,,0.0075,0,145.31,,,
5/12/2022 19:00,140.6059129,,202.6,202.6,202.6,202.6,221.93,,0,0,,,,,,,,,,,,,0.0714,0.0398,202.6,,,
5/12/2022 20:00,147.2170296,,200.53,200.53,200.53,200.53,220,,0,0,,,,,,,,,,,,,0.1051,0.0296,200.53,,,
5/12/2022 21:00,145.5935357,,187.52,187.52,187.52,187.52,195.6,,0,0,,,,,,,,,,,,,0.0201,0,187.52,,,
5/12/2022 22:00,156.1038979,,185.49,185.49,185.49,185.49,192.93,,0,0,,,,,,,,,,,,,0,0,185.49,,,
5/12/2022 23:00,154.6275963,,182.65,278.07,182.65,278.07,149.9,,120,0,,,,,,,,,,,,,0,0,278.07,,,
5/13/2022 0:00,142.3058421,,181.69,403.26,181.69,403.26,145.01,,215,0,,,,,,,,,,,,,0,0,403.26,,,
5/13/2022 1:00,142.441371,,180.42,403.26,180.42,403.26,140.01,,222,0,,,,,,,,,,,,,0,0.0129,403.26,,,
5/13/2022 2:00,139.0253796,,174.38,174.38,174.38,174.38,145.66,,0,0,,,,,,,,,,,,,0,0.0744,174.38,,,
5/13/2022 3:00,133.6914592,,175.9,175.9,175.9,175.9,104,,0,0,,,,,,,,,,,,,0.0014,0.0225,175.9,,,
5/13/2022 4:00,139.5783361,,178.27,178.27,156,178.27,172.42,,0,0,,,,,,,,,,,,,0,0.0113,178.27,,,
5/13/2022 5:00,134.5248911,,183.97,183.97,166.5,166.5,181.52,,0,-3,,,,,,,,,,,,,0,0,166.5,,,
5/13/2022 6:00,134.2767428,,186.9,186.9,186.9,186.9,188.34,,0,0,,,,,,,,,,,,,0,0,186.9,,,
5/13/2022 7:00,138.8175864,,228.29,228.29,228.29,228.29,220.91,,0,0,,,,,,,,,,,,,0,0,228.29,,,
5/13/2022 8:00,142.1327636,,225.1,225.1,225.1,225.1,182.09,,0,0,,,,,,,,,,,,,0.0047,0,225.1,,,
5/13/2022 9:00,144.8962722,,168.78,168.78,168.78,168.78,138.74,,0,0,,,,,,,,,,,,,0.1066,0.0813,168.78,,,
5/13/2022 10:00,144.2765443,,120,120,120,120,122.21,,0,0,,,,,,,,,,,,,0.1635,0.1429,120,,,
5/13/2022 11:00,141.9373483,,89.81,89.81,89.81,89.81,98.46,,0,0,,,,,,,,,,,,,0.1321,0.1647,89.81,,,
5/13/2022 12:00,139.8871871,,60.5,60.5,60.5,60.5,82.38,,0,0,,,,,,,,,,,,,0.1378,0.1172,60.5,,,
5/13/2022 13:00,133.0897073,,25.66,40,25.66,40,82.3,,11,0,,,,,,,,,,,,,0.1239,0.1228,40,,,
5/13/2022 14:00,129.504459,,29.8,40,29.8,29.8,94.16,,0,0,,,,,,,,,,,,,0.145,0.1408,29.8,,,
5/13/2022 15:00,127.8328538,,49.1,49.1,36,36,131.01,,0,-5,,,,,,,,,,,,,0.1768,0.1363,36,,,
5/13/2022 16:00,125.9035967,,111.48,111.48,36,111.48,181.51,,0,0,,,,,,,,,,,,,0.1592,0.1531,111.48,,,
5/13/2022 17:00,128.8977883,,146.38,146.38,146.38,146.38,170.05,,0,0,,,,,,,,,,,,,0.1646,0.0643,146.38,,,
5/13/2022 18:00,125.5850049,,158.92,158.92,126,158.92,145.31,,0,0,,,,,,,,,,,,,0.2135,0.0839,158.92,,,
5/13/2022 19:00,136.7472469,,151.97,151.97,114,151.97,202.6,,0,0,,,,,,,,,,,,,0.301,0.1257,151.97,,,
5/13/2022 20:00,140.8568665,,149.62,149.62,114,149.62,200.53,,0,0,,,,,,,,,,,,,0.289,0.1552,149.62,,,
5/13/2022 21:00,133.8333892,,145.73,145.73,114,145.73,187.52,,0,0,,,,,,,,,,,,,0.3846,0.288,145.73,,,
5/13/2022 22:00,142.8053846,,142.45,142.45,114,142.45,185.49,,0,0,,,,,,,,,,,,,0.451,0.3679,142.45,,,
5/13/2022 23:00,140.3760843,,144.01,144.01,120,144.01,278.07,,0,0,,,,,,,,,,,,,0.4487,0.3482,144.01,,,
5/14/2022 0:00,130.2819251,,143.67,143.67,120,143.67,403.26,,0,0,,,,,,,,,,,,,0.2256,0.4817,143.67,,,
5/14/2022 1:00,130.55523,,145.36,145.36,90,145.36,403.26,,0,0,,,,,,,,,,,,,0.274,0.4556,145.36,,,
5/14/2022 2:00,124.2322221,,129.75,129.75,90,129.75,174.38,,0,0,,,,,,,,,,,,,0.2475,0.4071,129.75,,,
5/14/2022 3:00,121.5795612,,150.37,150.37,90,150.37,175.9,,0,0,,,,,,,,,,,,,0.1814,0.4801,150.37,,,
5/14/2022 4:00,126.640827,,153.85,153.85,153.85,153.85,178.27,,0,0,,,,,,,,,,,,,0.1335,0.2854,153.85,,,
5/14/2022 5:00,119.3296557,,161.43,161.43,161.43,161.43,166.5,,0,0,,,,,,,,,,,,,0.0848,0.2635,161.43,,,
5/14/2022 6:00,118.1142663,,166.44,166.44,150,166.44,186.9,,0,0,,,,,,,,,,,,,0.0011,0.0976,166.44,,,
5/14/2022 7:00,119.9787168,,182.4,182.4,182.4,182.4,228.29,,0,0,,,,,,,,,,,,,0.0059,0.0968,182.4,,,
5/14/2022 8:00,118.5920462,,160,160,160,160,225.1,,0,0,,,,,,,,,,,,,0.0389,0.1051,160,,,
5/14/2022 9:00,119.6292359,,119.94,119.94,119.94,119.94,168.78,,0,0,,,,,,,,,,,,,0.0713,0.1818,119.94,,,
5/14/2022 10:00,117.8684223,,76.24,76.24,76.24,76.24,120,,0,0,,,,,,,,,,,,,0.0702,0.1433,76.24,,,
5/14/2022 11:00,114.1902732,,76.46,76.46,2.5,2.5,89.81,,0,-53,,,,,,,,,,,,,0.0583,0.1952,2.5,,,
5/14/2022 12:00,109.1370686,,20.11,20.11,0.97,0.97,60.5,,0,-12,,,,,,,,,,,,,0.0089,0.1265,0.97,,,
5/14/2022 13:00,102.2010411,,6.28,6.28,-0.5,-0.5,40,,0,-18,,,,,,,,,,,,,0.0207,0.1542,-0.5,,,
5/14/2022 14:00,97.94129193,,45.58,45.58,-0.5,-0.5,29.8,,0,-42,,,,,,,,,,,,,0.03,0.1986,-0.5,,,
5/14/2022 15:00,96.17795249,,72.89,72.89,-0.5,-0.5,36,,0,-54,,,,,,,,,,,,,0.0171,0.2412,-0.5,,,
5/14/2022 16:00,97.64412227,,162.02,162.02,0,0,111.48,,0,-63,,,,,,,,,,,,,0.0108,0.1211,0,,,
5/14/2022 17:00,101.9852409,,206.38,206.38,2,2,146.38,,0,-220,,,,,,,,,,,,,0,0.0791,2,,,
5/14/2022 18:00,102.038923,,225,225,168.5,225,158.92,,0,0,,,,,,,,,,,,,0.0177,0.1244,225,,,
5/14/2022 19:00,116.8496578,,240.04,240.04,169,240.04,151.97,,0,0,,,,,,,,,,,,,0.0724,0.1686,240.04,,,
5/14/2022 20:00,127.7492509,,241.87,241.87,172.5,241.87,149.62,,0,0,,,,,,,,,,,,,0.1461,0.2983,241.87,,,
5/14/2022 21:00,126.1988369,,239,267.7,239,267.7,145.73,,46,0,,,,,,,,,,,,,0.1859,0.4131,267.7,,,
5/14/2022 22:00,139.060329,,224.15,224.15,224.15,224.15,142.45,,0,0,,,,,,,,,,,,,0.2802,0.7402,224.15,,,
5/14/2022 23:00,142.5621215,,214.91,268.77,214.91,268.77,144.01,,87,0,,,,,,,,,,,,,0.3475,0.6419,268.77,,,
5/15/2022 0:00,128.2667923,,196.35,196.35,196.35,196.35,143.67,,0,0,,,,,,,,,,,,,0.4077,0.5708,196.35,,,
5/15/2022 1:00,134.2248609,,185.43,185.43,185.43,185.43,145.36,,0,0,,,,,,,,,,,,,0.4893,0.6748,185.43,,,
5/15/2022 2:00,129.1693682,,174.15,174.15,159,174.15,129.75,,0,0,,,,,,,,,,,,,0.5612,0.6692,174.15,,,
5/15/2022 3:00,128.6264527,,170.17,170.17,157,170.17,150.37,,0,0,,,,,,,,,,,,,0.544,0.7098,170.17,,,
5/15/2022 4:00,137.7170169,,170.25,170.25,157,170.25,153.85,,0,0,,,,,,,,,,,,,0.6114,0.6033,170.25,,,
5/15/2022 5:00,131.5485307,,162.92,162.92,162.92,162.92,161.43,,0,0,,,,,,,,,,,,,0.5102,0.4274,162.92,,,
5/15/2022 6:00,131.5156106,,158.57,158.57,158.57,158.57,166.44,,0,0,,,,,,,,,,,,,0.3492,0.5304,158.57,,,
5/15/2022 7:00,132.824652,,154.98,154.98,14,14,182.4,,0,-28,,,,,,,,,,,,,0.267,0.4904,14,,,
5/15/2022 8:00,131.6986916,,110.6,110.6,110.6,110.6,160,,0,0,,,,,,,,,,,,,0.2003,0.6208,110.6,,,
5/15/2022 9:00,133.4107065,,95.98,170.5,95.98,170.5,119.94,,3,0,,,,,,,,,,,,,0.156,0.4202,170.5,,,
5/15/2022 10:00,134.3076932,,90,170.5,90,170.5,76.24,,5,0,,,,,,,,,,,,,0.1747,0.3733,170.5,,,
5/15/2022 11:00,131.7103674,,75,156.8,75,75,2.5,,0,0,,,,,,,,,,,,,0.1284,0.2186,75,,,
5/15/2022 12:00,129.5103474,,45.35,45.35,0,0,0.97,,0,-121,,,,,,,,,,,,,0.1409,0.2779,0,,,
5/15/2022 13:00,122.4917197,,20.15,20.15,-0.5,-0.5,-0.5,,0,-102,,,,,,,,,,,,,0.1641,0.4925,-0.5,,,
5/15/2022 14:00,119.7463335,,39.58,39.58,-0.5,-0.5,-0.5,,0,-109,,,,,,,,,,,,,0.1412,0.3473,-0.5,,,
5/15/2022 15:00,121.5488864,,76.21,76.21,55,55,-0.5,,0,-5,,,,,,,,,,,,,0.0776,0.2157,55,,,
5/15/2022 16:00,119.4720156,,133.33,176,133.33,176,0,,3,0,,,,,,,,,,,,,0.0401,0.1921,176,,,
5/15/2022 17:00,126.6997238,,199.74,199.74,199.74,199.74,2,,0,0,,,,,,,,,,,,,0.0665,0.1801,199.74,,,
5/15/2022 18:00,128.5318941,,226.11,226.11,226.11,226.11,225,,0,0,,,,,,,,,,,,,0.0898,0.2286,226.11,,,
5/15/2022 19:00,143.0656339,,230.57,230.57,230.57,230.57,240.04,,0,0,,,,,,,,,,,,,0.0933,0.2408,230.57,,,
5/15/2022 20:00,152.5873886,,226.18,248.62,226.18,248.62,241.87,,43,0,,,,,,,,,,,,,0.1157,0.2814,248.62,,,
5/15/2022 21:00,146.9347574,,219.57,219.57,219.57,219.57,267.7,,0,0,,,,,,,,,,,,,0.0774,0.2222,219.57,,,
5/15/2022 22:00,159.6870262,,200.5,200.5,200.5,200.5,224.15,,0,0,,,,,,,,,,,,,0.0244,0.1494,200.5,,,
5/15/2022 23:00,161.3506122,,180.18,180.18,180.18,180.18,268.77,,0,0,,,,,,,,,,,,,0.0041,0.1688,180.18,,,
5/16/2022 0:00,150.013723,,169.06,169.06,169.06,169.06,196.35,,0,0,,,,,,,,,,,,,0.0407,0.0749,169.06,,,
5/16/2022 1:00,151.0028729,,169.13,169.13,169.13,169.13,185.43,,0,0,,,,,,,,,,,,,0.0204,0.0588,169.13,,,
5/16/2022 2:00,144.5949641,,169.89,169.89,169.89,169.89,174.15,,0,0,,,,,,,,,,,,,0.0314,0.104,169.89,,,
5/16/2022 3:00,138.2958056,,169.53,169.53,169.53,169.53,170.17,,0,0,,,,,,,,,,,,,0.031,0.1488,169.53,,,
5/16/2022 4:00,140.9429888,,182.04,182.04,182.04,182.04,170.25,,0,0,,,,,,,,,,,,,0.0405,0.1736,182.04,,,
5/16/2022 5:00,142.0021911,,229.95,229.95,229.95,229.95,162.92,,0,0,,,,,,,,,,,,,0.0192,0.0677,229.95,,,
5/16/2022 6:00,140.5996867,,248.08,248.08,248.08,248.08,158.57,,0,0,,,,,,,,,,,,,0.0016,0.0172,248.08,,,
5/16/2022 7:00,141.4479479,,251.09,251.09,251.09,251.09,14,,0,0,,,,,,,,,,,,,0,0,251.09,,,
5/16/2022 8:00,146.8483659,,231.08,231.08,231.08,231.08,110.6,,0,0,,,,,,,,,,,,,0,0,231.08,,,
5/16/2022 9:00,147.149419,,210.62,220,210.62,220,170.5,,16,0,,,,,,,,,,,,,0,0,220,,,
5/16/2022 10:00,150.7488853,,199.68,220,199.68,220,170.5,,2,0,,,,,,,,,,,,,0,0.0223,220,,,
5/16/2022 11:00,151.5200472,,185.34,202,185.34,202,75,,6,0,,,,,,,,,,,,,0,0.0145,202,,,
5/16/2022 12:00,156.9444196,,182.33,182.33,182.33,182.33,0,,0,0,,,,,,,,,,,,,0,0,182.33,,,
5/16/2022 13:00,154.1070525,,185.39,185.39,185.39,185.39,-0.5,,0,0,,,,,,,,,,,,,0,0.0311,185.39,,,
5/16/2022 14:00,157.8104986,,186.26,186.26,172.5,172.5,-0.5,,0,-5,,,,,,,,,,,,,0,0,172.5,,,
5/16/2022 15:00,164.3261624,,185.05,185.05,174,185.05,55,,0,0,,,,,,,,,,,,,0,0,185.05,,,
5/16/2022 16:00,162.1307272,,196.54,196.54,196.54,196.54,176,,0,0,,,,,,,,,,,,,0,0,196.54,,,
5/16/2022 17:00,169.9070434,,245.74,245.74,245.74,245.74,199.74,,0,0,,,,,,,,,,,,,0,0,245.74,,,
5/16/2022 18:00,174.5369766,,261.99,261.99,261.99,261.99,226.11,,0,0,,,,,,,,,,,,,0,0,261.99,,,
5/16/2022 19:00,186.3601029,,274.34,274.34,274.34,274.34,230.57,,0,0,,,,,,,,,,,,,0,0,274.34,,,
5/16/2022 20:00,193.4767727,,259.9,343.76,259.9,343.76,248.62,,34,0,,,,,,,,,,,,,0,0,343.76,,,
5/16/2022 21:00,194.862306,,240.2,343.76,240.2,343.76,219.57,,114,0,,,,,,,,,,,,,0,0,343.76,,,
5/16/2022 22:00,205.898084,,187.99,604.74,187.99,604.74,200.5,,282,0,,,,,,,,,,,,,0.029,0.0403,604.74,,,
5/16/2022 23:00,203.4788385,,203.39,203.39,203.39,203.39,180.18,,0,0,,,,,,,,,,,,,0.0068,0.0411,203.39,,,
5/17/2022 0:00,197.3101002,,195.94,195.94,162,162,169.06,,0,-30,,,,,,,,,,,,,0.0909,0.0857,162,,,
5/17/2022 1:00,195.7033168,,189.1,189.1,162,162,169.13,,0,-63,,,,,,,,,,,,,0.14,0.1654,162,,,
5/17/2022 2:00,192.3909668,,185.05,185.05,162,162,169.89,,0,-5,,,,,,,,,,,,,0.3441,0.4289,162,,,
5/17/2022 3:00,191.085123,,189.2,189.2,162,162,169.53,,0,-51,,,,,,,,,,,,,0.292,0.2095,162,,,
5/17/2022 4:00,193.5705789,,202.24,202.24,162,162,182.04,,0,-51,,,,,,,,,,,,,0.1554,0.0882,162,,,
5/17/2022 5:00,195.2927022,,236.7,430.04,236.7,430.04,229.95,,123,0,,,,,,,,,,,,,0.0888,0.0706,430.04,,,
5/17/2022 6:00,199.2532938,,264.89,369.56,264.89,369.56,248.08,,45,0,,,,,,,,,,,,,0.0492,0.1237,369.56,,,
5/17/2022 7:00,203.6322125,,274.17,274.17,274.17,274.17,251.09,,0,0,,,,,,,,,,,,,0.1007,0.2932,274.17,,,
5/17/2022 8:00,206.4703989,,244.91,244.91,244.91,244.91,231.08,,0,0,,,,,,,,,,,,,0.118,0.2828,244.91,,,
5/17/2022 9:00,206.7512447,,231.99,231.99,170,170,220,,0,-10,,,,,,,,,,,,,0.0958,0.188,170,,,
5/17/2022 10:00,208.6354107,,216.29,216.29,163,163,220,,0,-37,,,,,,,,,,,,,0.0184,0.1179,163,,,
5/17/2022 11:00,205.0495091,,208.09,208.09,155,155,202,,0,-31,,,,,,,,,,,,,0,0.0123,155,,,
5/17/2022 12:00,204.9615277,,197.46,197.46,155,155,182.33,,0,-5,,,,,,,,,,,,,0,0,155,,,
5/17/2022 13:00,208.1512014,,189.24,189.24,155,155,185.39,,0,-5,,,,,,,,,,,,,0,0,155,,,
5/17/2022 14:00,204.7494907,,187.97,187.97,155,155,172.5,,0,-5,,,,,,,,,,,,,0,0,155,,,
5/17/2022 15:00,203.935759,,204.12,204.12,158.5,158.5,185.05,,0,-5,,,,,,,,,,,,,0,0,158.5,,,
5/17/2022 16:00,205.7492922,,237.13,237.13,153,153,196.54,,0,-23,,,,,,,,,,,,,0,0,153,,,
5/17/2022 17:00,209.4975631,,251.82,251.82,160,160,245.74,,0,-13,,,,,,,,,,,,,0,0,160,,,
5/17/2022 18:00,207.5725742,,290,290,160,160,261.99,,0,-21,,,,,,,,,,,,,0,0,160,,,
5/17/2022 19:00,216.4449457,,298.21,298.21,146.5,146.5,274.34,,0,-9,,,,,,,,,,,,,0,0,146.5,,,
5/17/2022 20:00,220.2411809,,265.88,265.88,146.5,146.5,343.76,,0,-22,,,,,,,,,,,,,0,0,146.5,,,
5/17/2022 21:00,214.5976349,,245.46,245.46,158.5,158.5,343.76,,0,-13,,,,,,,,,,,,,0,0,158.5,,,
5/17/2022 22:00,222.1600791,,192,192,156,156,604.74,,0,-21,,,,,,,,,,,,,0,0.0644,156,,,
5/17/2022 23:00,219.9549852,,100.09,100.09,100.09,100.09,203.39,,0,0,,,,,,,,,,,,,0,0,100.09,,,
5/18/2022 0:00,216.7732969,,171.99,171.99,44.04,44.04,162,,0,-56,,,,,,,,,,,,,0.0081,0,44.04,,,
5/18/2022 1:00,212.1603498,,167.89,167.89,5,5,162,,0,-72,,,,,,,,,,,,,0.1559,0.1362,5,,,
5/18/2022 2:00,207.2326348,,165.68,165.68,1,1,162,,0,-109,,,,,,,,,,,,,0.2898,0.3122,1,,,
5/18/2022 3:00,205.046065,,167.55,167.55,1,1,162,,0,-87,,,,,,,,,,,,,0.6682,0.5391,1,,,
5/18/2022 4:00,202.6429606,,143.34,143.34,7,7,162,,0,-69,,,,,,,,,,,,,0.8528,0.3962,7,,,
5/18/2022 5:00,204.1697353,,199.18,199.18,127,199.18,430.04,,0,0,,,,,,,,,,,,,0.4369,0.1964,199.18,,,
5/18/2022 6:00,202.8994546,,201.49,201.49,156.57,201.49,369.56,,0,0,,,,,,,,,,,,,0.4958,0.2171,201.49,,,
5/18/2022 7:00,204.5260426,,204.18,204.18,169,204.18,274.17,,0,0,,,,,,,,,,,,,0.5716,0.2256,204.18,,,
5/18/2022 8:00,206.1758855,,187.49,187.49,170,170,244.91,,0,-5,,,,,,,,,,,,,0.7762,0.3705,170,,,
5/18/2022 9:00,203.3296861,,179.17,179.17,179.17,179.17,170,,0,0,,,,,,,,,,,,,0.8764,0.3231,179.17,,,
5/18/2022 10:00,201.7646759,,171.6,171.6,158,158,163,,0,-3,,,,,,,,,,,,,0.4415,0.0882,158,,,
5/18/2022 11:00,197.026857,,174.66,174.66,155.5,155.5,155,,0,-5,,,,,,,,,,,,,0.4293,0.0274,155.5,,,
5/18/2022 12:00,195.4240981,,177.03,177.03,155.5,155.5,155,,0,-5,,,,,,,,,,,,,0.4386,0.0519,155.5,,,
5/18/2022 13:00,195.7866844,,172.47,172.47,161,161,155,,0,-9,,,,,,,,,,,,,0.5472,0.1153,161,,,
5/18/2022 14:00,191.9296149,,174.61,174.61,174.61,174.61,155,,0,0,,,,,,,,,,,,,0.5098,0.2896,174.61,,,
5/18/2022 15:00,190.8149217,,193.1,403.13,193.1,403.13,158.5,,240,0,,,,,,,,,,,,,0.5118,0.2122,403.13,,,
5/18/2022 16:00,191.3142244,,216.84,275.47,216.84,275.47,153,,52,0,,,,,,,,,,,,,0.4089,0.2451,275.47,,,
5/18/2022 17:00,192.1410056,,241.2,241.2,241.2,241.2,160,,0,0,,,,,,,,,,,,,0.3966,0.1568,241.2,,,
5/18/2022 18:00,192.7891911,,286.99,287.25,286.99,287.25,160,,53,0,,,,,,,,,,,,,0.4463,0.1465,287.25,,,
5/18/2022 19:00,197.6578215,,280,280.26,280,280.26,146.5,,17,0,,,,,,,,,,,,,0.5143,0.1643,280.26,,,
5/18/2022 20:00,199.4778714,,245.88,245.88,245.88,245.88,146.5,,0,0,,,,,,,,,,,,,0.5948,0.1531,245.88,,,
5/18/2022 21:00,199.8109434,,225.73,225.73,167,167,158.5,,0,-14,,,,,,,,,,,,,0.6578,0.1499,167,,,
5/18/2022 22:00,201.5020539,,194.47,194.47,167,167,156,,0,-21,,,,,,,,,,,,,0.7697,0.3099,167,,,
5/18/2022 23:00,199.4755218,,196.96,196.96,196.96,196.96,100.09,,0,0,,,,,,,,,,,,,0.6474,0.2212,196.96,,,
5/19/2022 0:00,197.6082814,,185.01,185.01,185.01,185.01,44.04,,0,0,,,,,,,,,,,,,0,0.1704,185.01,,,
5/19/2022 1:00,195.4621149,,179.94,179.94,154.5,179.94,5,,0,0,,,,,,,,,,,,,0,0.1601,179.94,,,
5/19/2022 2:00,190.6959859,,176.27,176.27,155,176.27,1,,0,0,,,,,,,,,,,,,0,0.0498,176.27,,,
