Total_Provisioned_MW,Tier_A_MW,Tier_B1_MW,Tier_B2_MW,Reliability_A,Reliability_B1,Reliability_B2,LCOE_delivered,Curtailment_Annual_GWh,Energy_A_Annual_GWh,Energy_B1_Annual_GWh,Energy_B2_Annual_GWh,Energy_C_Annual_GWh,Total_Delivered_Annual_GWh,Objective_Value,Realized_Utilization
22.0,4.0,5.0,13.0,100.0,100.0,100.0,67.22250774484519,283.54041775447905,35.04,43.8,113.88,45.78613140840461,238.50613140840463,115.83061314084046,0.907557577657552
23.0,1.0,10.0,12.0,100.0,100.0,100.0,67.22250774484519,283.5404177544791,8.76,87.6,105.12,36.97813140840461,238.4581314084046,115.82581314084044,0.9073749292557252
21.0,6.0,2.0,13.0,100.0,100.0,100.0,67.22250774484519,283.5404177544791,52.56,17.52,113.88,54.47413140840462,238.43413140840465,115.82341314084046,0.9072836050548122
22.0,3.0,7.0,12.0,100.0,100.0,100.0,67.22250774484519,283.54041775447905,26.28,61.32,105.12,45.66613140840462,238.38613140840465,115.81861314084044,0.9071009566529856
23.0,0.0,12.0,11.0,100.0,100.0,100.0,67.22250774484519,283.5404177544791,0.0,105.12,96.36,36.85813140840462,238.33813140840465,115.81381314084044,0.9069183082511592
21.0,5.0,4.0,12.0,100.0,100.0,100.0,67.22250774484519,283.5404177544791,43.8,35.04,105.12,54.35413140840461,238.31413140840465,115.81141314084046,0.906826984050246
22.0,2.0,9.0,11.0,100.0,100.0,100.0,67.22250774484519,283.5404177544791,17.52,78.84,96.36,45.54613140840461,238.26613140840465,115.80661314084044,0.9066443356484196
21.0,4.0,6.0,11.0,100.0,100.0,100.0,67.22250774484519,283.54041775447905,35.04,52.56,96.36,54.234131408404615,238.19413140840464,115.79941314084046,0.9063703630456796
22.0,1.0,11.0,10.0,100.0,100.0,100.0,67.22250774484519,283.5404177544791,8.76,96.36,87.6,45.426131408404615,238.14613140840464,115.79461314084044,0.9061877146438532
21.0,3.0,8.0,10.0,100.0,100.0,100.0,67.22250774484519,283.54041775447905,26.28,70.08,87.6,54.11413140840462,238.07413140840464,115.78741314084046,0.9059137420411136
22.0,0.0,13.0,9.0,100.0,100.0,100.0,67.22250774484519,283.5404177544791,0.0,113.88,78.84,45.30613140840462,238.02613140840464,115.78261314084044,0.905731093639287
21.0,2.0,10.0,9.0,100.0,100.0,100.0,67.22250774484519,283.5404177544791,17.52,87.6,78.84,53.99413140840461,237.95413140840463,115.77541314084046,0.9054571210365472
21.0,1.0,12.0,8.0,100.0,100.0,100.0,67.22250774484519,283.5404177544791,8.76,105.12,70.08,53.874131408404615,237.83413140840463,115.76341314084046,0.9050005000319812
21.0,0.0,14.0,7.0,100.0,100.0,100.0,67.22250774484519,283.54041775447905,0.0,122.64,61.32,53.75413140840462,237.71413140840465,115.75141314084046,0.9045438790274148
26.0,4.0,0.0,22.0,100.0,100.0,100.0,67.22250774484519,283.5404177544791,35.04,0.0,192.72,12.13813140840461,239.8981314084046,113.34181314084046,0.9128543813105198
25.0,4.0,1.0,20.0,100.0,100.0,100.0,67.22250774484519,283.5404177544791,35.04,8.76,175.2,20.58613140840461,239.58613140840464,113.31061314084046,0.9116671666986478
25.0,3.0,3.0,19.0,100.0,100.0,100.0,67.22250774484519,283.5404177544791,26.28,26.28,166.44,20.46613140840461,239.46613140840464,113.29861314084046,0.9112105456940816
24.0,5.0,0.0,19.0,100.0,100.0,100.0,67.22250774484519,283.5404177544791,43.8,0.0,166.44,29.154131408404616,239.39413140840463,113.29141314084046,0.9109365730913418
