Total_Provisioned_MW,Tier_A_MW,Tier_B1_MW,Tier_B2_MW,Reliability_A,Reliability_B1,Reliability_B2,LCOE_delivered,Curtailment_Annual_GWh,Energy_A_Annual_GWh,Energy_B1_Annual_GWh,Energy_B2_Annual_GWh,Energy_C_Annual_GWh,Total_Delivered_Annual_GWh,Objective_Value,Realized_Utilization
11.0,8.0,0.0,3.0,99.93150684931507,100.0,100.0,115.27513902134591,399.10130924864256,70.04784675496806,0.0,26.28,41.91703773019586,138.2448844851639,84.75155052798765,0.9863362192149252
11.0,5.0,6.0,0.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,52.56,0.0,41.528505421252234,137.88850542125223,84.74485054212522,0.9837935603685234
15.0,5.0,1.0,9.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,8.76,78.84,7.880505421252237,139.28050542125223,82.25605054212522,0.9937250672178384
15.0,4.0,3.0,8.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,35.04,26.28,70.08,7.760505421252237,139.16050542125222,82.24405054212522,0.9928689028342768
14.0,6.0,0.0,8.0,100.0,100.0,100.0,115.27210874504055,399.1013092486426,52.56,0.0,70.08,16.448505421252236,139.08850542125222,82.23685054212523,0.9923552042041398
15.0,3.0,5.0,7.0,100.0,100.0,100.0,115.27210874504055,399.1013092486426,26.28,43.8,61.32,7.640505421252237,139.04050542125222,82.23205054212522,0.9920127384507151
14.0,5.0,2.0,7.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,17.52,61.32,16.32850542125224,138.96850542125225,82.22485054212522,0.9914990398205782
15.0,2.0,7.0,6.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,17.52,61.32,52.56,7.520505421252237,138.92050542125224,82.22005054212522,0.9911565740671535
14.0,4.0,4.0,6.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,35.04,35.04,52.56,16.208505421252237,138.84850542125224,82.21285054212522,0.9906428754370165
15.0,1.0,9.0,5.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,8.76,78.84,43.8,7.4005054212522365,138.80050542125224,82.20805054212522,0.9903004096835918
13.0,6.0,1.0,6.0,100.0,100.0,100.0,115.27210874504055,399.1013092486426,52.56,8.76,52.56,24.89650542125224,138.77650542125224,82.20565054212523,0.9901291768068796
14.0,3.0,6.0,5.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,26.28,52.56,43.8,16.088505421252236,138.72850542125224,82.20085054212522,0.9897867110534548
15.0,0.0,11.0,4.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,0.0,96.36,35.04,7.280505421252236,138.68050542125224,82.19605054212522,0.9894442453000302
13.0,5.0,3.0,5.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,26.28,43.8,24.776505421252242,138.65650542125226,82.19365054212523,0.989273012423318
14.0,2.0,8.0,4.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,17.52,70.08,35.04,15.968505421252237,138.60850542125223,82.18885054212522,0.9889305466698932
12.0,7.0,0.0,5.0,100.0,100.0,100.0,115.27528657131548,399.10130924864256,61.32,0.0,43.8,33.46070817969619,138.5807081796962,82.18607081796962,0.9887322216017138
13.0,4.0,5.0,4.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,35.04,43.8,35.04,24.65650542125224,138.53650542125226,82.18165054212523,0.9884168480397564
14.0,1.0,10.0,3.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,8.76,87.6,26.28,15.848505421252236,138.48850542125223,82.17685054212522,0.9880743822863316
12.0,6.0,2.0,4.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,52.56,17.52,35.04,33.34450542125224,138.46450542125223,82.17445054212523,0.9879031494096192
13.0,3.0,7.0,3.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,26.28,61.32,26.28,24.53650542125224,138.41650542125225,82.16965054212523,0.9875606836561948
14.0,0.0,12.0,2.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,0.0,105.12,17.52,15.728505421252237,138.36850542125222,82.16485054212522,0.9872182179027699
12.0,5.0,4.0,3.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,35.04,26.28,33.22450542125224,138.34450542125225,82.16245054212523,0.9870469850260577
13.0,2.0,9.0,2.0,100.0,100.0,100.0,115.27210874504055,399.10130924864245,17.52,78.84,17.52,24.416505421252243,138.29650542125225,82.15765054212523,0.986704519272633
12.0,4.0,6.0,2.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,35.04,52.56,17.52,33.10450542125224,138.22450542125225,82.15045054212523,0.9861908206424961
13.0,1.0,11.0,1.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,8.76,96.36,8.76,24.29650542125224,138.17650542125224,82.14565054212522,0.9858483548890714
11.0,6.0,3.0,2.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,52.56,26.28,17.52,41.79250542125224,138.15250542125224,82.14325054212523,0.9856771220123589
12.0,3.0,8.0,1.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,26.28,70.08,8.76,32.984505421252244,138.10450542125224,82.13845054212523,0.9853346562589345
