Time,PL_R,BE_R,DE_CS,DE_ME,DE_NE,DE_NW,DK_W,DK_E,EE_R,FI_R,FR_R,GB_R,LT_R,LV_R,NL_R,NO_M,NO_MW,NO_N,NO_SE,NO_SW,SE_M,SE_N1,SE_N2,SE_S
15-Aug-2030 22:00:00,68.2041888797984,55.694887129863,68.2011888797984,68.2021888797984,55.700887129863,55.698887129863,55.696887129863,55.700887129863,67.8180678797984,55.699887129863,10.8861028436364,10.8871028436364,67.8200678797984,67.8190678797984,55.695887129863,55.699887129863,55.698887129863,55.698887129863,55.699887129863,55.697887129863,55.700887129863,55.698887129863,55.699887129863,55.699887129863
15-Aug-2030 23:00:00,67.8200678797984,8.34522023428572,55.697887129863,55.698887129863,55.697887129863,55.696887129863,8.34722023428572,55.698887129863,67.8170678797984,55.699887129863,8.34422023428572,8.34422023428572,67.8190678797984,67.8180678797984,8.34622023428572,55.697887129863,55.696887129863,55.698887129863,55.697887129863,55.695887129863,55.698887129863,55.698887129863,55.698887129863,55.697887129863
16-Aug-2030 00:00:00,68.2041888797984,8.34522023428572,58.6547282047,58.6557282047,58.6547282047,58.6517282047,8.34722023428572,58.6537282047,67.8170678797984,58.6547282047,8.34422023428572,8.34322023428571,67.8190678797984,67.8180678797984,8.34622023428572,58.6527282047,58.6517282047,58.6537282047,58.6527282047,58.6507282047,58.6537282047,58.6537282047,58.6547282047,58.6527282047
16-Aug-2030 01:00:00,68.2041888797984,8.34522023428572,58.6547282047,58.6557282047,58.6547282047,58.6527282047,8.34722023428572,58.6537282047,67.8170678797984,58.6547282047,8.34422023428572,8.34322023428571,67.8190678797984,67.8180678797984,8.34622023428572,58.6537282047,58.6527282047,58.6547282047,58.6527282047,58.6517282047,58.6537282047,58.6537282047,58.6547282047,58.6527282047
16-Aug-2030 02:00:00,68.2041888797984,8.34522023428572,58.6537282047,58.6547282047,58.6537282047,58.6527282047,8.34722023428572,58.6537282047,67.8170678797984,58.6547282047,8.34422023428572,8.34322023428571,67.8190678797984,67.8180678797984,8.34622023428572,58.6537282047,58.6527282047,58.6547282047,58.6527282047,58.6517282047,58.6537282047,58.6537282047,58.6547282047,58.6527282047
16-Aug-2030 03:00:00,68.2041888797984,8.34522023428572,58.6557282047,58.6567282047,58.6557282047,58.6547282047,8.34722023428572,58.6557282047,67.8170678797984,58.6547282047,8.34422023428572,8.34322023428571,67.8190678797984,67.8180678797984,8.34622023428572,58.6557282047,58.6547282047,58.6547282047,58.6547282047,58.6537282047,58.6557282047,58.6537282047,58.6547282047,58.6547282047
16-Aug-2030 04:00:00,68.2041888797984,8.34522023428572,58.6567282047,58.6577282047,58.6567282047,58.6557282047,8.34722023428572,58.6557282047,67.8170678797984,58.6547282047,8.34422023428572,8.34322023428571,67.8190678797984,67.8180678797984,8.34622023428572,58.6557282047,58.6547282047,58.6547282047,58.6557282047,58.6547282047,58.6557282047,58.6537282047,58.6547282047,58.6547282047
16-Aug-2030 05:00:00,68.2041888797984,8.34522023428572,58.6517282047,58.6527282047,58.6517282047,58.6507282047,11.0814619315568,58.6507282047,67.8170678797984,58.6547282047,8.34422023428572,8.34422023428572,67.8190678797984,67.8180678797984,8.34622023428572,58.6517282047,58.6507282047,58.6527282047,58.6517282047,58.6497282047,58.6537282047,58.6537282047,58.6527282047,58.6507282047
16-Aug-2030 06:00:00,94.8398997415525,8.34622023428572,58.6497282047,58.6507282047,58.6497282047,58.6487282047,58.6467282047,58.6487282047,68.8180678797984,58.6547282047,8.34422023428572,8.34522023428572,68.8190678797984,68.8190678797984,8.34722023428572,58.6507282047,58.6487282047,58.6517282047,58.6497282047,58.6477282047,58.6537282047,58.6537282047,58.6527282047,58.6487282047
16-Aug-2030 07:00:00,99.4083611276013,10.8881028436364,58.6547282047,58.6557282047,58.6547282047,58.6537282047,58.6517282047,58.6537282047,68.8190678797984,58.6547282047,10.8861028436364,10.8871028436364,68.8190678797984,68.8200678797984,10.8891028436364,58.6547282047,58.6537282047,58.6547282047,58.6547282047,58.6527282047,58.6557282047,58.6537282047,58.6547282047,58.6547282047
16-Aug-2030 08:00:00,99.4083611276013,58.6517282047,58.6557282047,58.6567282047,58.6557282047,58.6547282047,58.6537282047,58.6547282047,71.9777872362205,58.6547282047,58.6507282047,58.6517282047,71.9757872362205,71.9767872362205,58.6527282047,58.6557282047,58.6547282047,58.6547282047,58.6547282047,58.6537282047,58.6557282047,58.6537282047,58.6547282047,58.6547282047
16-Aug-2030 09:00:00,99.4083611276013,58.6527282047,58.6557282047,58.6567282047,58.6557282047,58.6547282047,58.6537282047,58.6547282047,71.9777872362205,58.6547282047,58.6517282047,58.6527282047,71.9757872362205,71.9767872362205,58.6537282047,58.6557282047,58.6547282047,58.6547282047,58.6547282047,58.6537282047,58.6557282047,58.6537282047,58.6547282047,58.6547282047
16-Aug-2030 10:00:00,99.4177069219938,58.6537282047,58.6567282047,58.6577282047,58.6567282047,58.6557282047,58.6547282047,58.6557282047,71.9777872362205,58.6547282047,58.6527282047,58.6537282047,71.9757872362205,71.9767872362205,58.6547282047,58.6557282047,58.6557282047,58.6547282047,58.6557282047,58.6547282047,58.6557282047,58.6537282047,58.6547282047,58.6547282047
16-Aug-2030 11:00:00,138.828282771285,58.6537282047,58.6577282047,58.6587282047,58.6577282047,58.6567282047,58.6557282047,58.6567282047,71.9777872362205,58.6547282047,58.6527282047,58.6537282047,71.9757872362205,71.9767872362205,58.6547282047,58.6557282047,58.6567282047,58.6547282047,58.6567282047,58.6557282047,58.6557282047,58.6537282047,58.6547282047,58.6547282047
16-Aug-2030 12:00:00,98.4177069219938,58.6557282047,58.6597282047,58.6607282047,58.6597282047,58.6587282047,58.6577282047,58.6587282047,71.9777872362205,58.6557282047,58.6547282047,58.6557282047,71.9757872362205,71.9767872362205,58.6567282047,58.6557282047,58.6567282047,58.6547282047,58.6577282047,58.6577282047,58.6567282047,58.6547282047,58.6557282047,58.6557282047
16-Aug-2030 13:00:00,98.4177069219938,61.2508085920469,68.2041888797984,68.2051888797984,68.2041888797984,68.2031888797984,61.2528085920469,68.2031888797984,71.9777872362205,61.2498085920469,61.2498085920469,61.2508085920469,71.9777872362205,71.9767872362205,61.2518085920469,61.2498085920469,61.2508085920469,61.2488085920469,61.2518085920469,61.2518085920469,61.2508085920469,61.2488085920469,61.2498085920469,61.2498085920469
16-Aug-2030 14:00:00,98.4177069219938,61.2518085920469,71.2907741738951,71.2917741738951,71.2907741738951,71.2897741738951,61.2528085920469,71.2897741738951,71.9777872362205,61.2498085920469,61.2498085920469,61.2508085920469,71.9777872362205,71.9767872362205,61.2528085920469,61.2498085920469,61.2508085920469,61.2488085920469,61.2518085920469,61.2518085920469,61.2508085920469,61.2488085920469,61.2498085920469,61.2498085920469
16-Aug-2030 15:00:00,98.4177069219939,61.2538085920469,77.8252313346985,77.8262313346985,77.8252313346985,77.8242313346985,61.2538085920469,77.8242313346985,71.9777872362205,61.2498085920469,61.2518085920469,61.2528085920469,71.9777872362205,71.9767872362205,61.2548085920469,61.2498085920469,61.2508085920469,61.2488085920469,61.2518085920469,61.2518085920469,61.2508085920469,61.2488085920469,61.2498085920469,61.2498085920469
16-Aug-2030 16:00:00,98.4177069219939,71.2907741738951,81.5497228688726,81.5507228688726,81.5497228688726,81.5487228688726,65.0322336641312,81.5487228688726,71.9757872362205,61.2488085920469,61.2518085920469,61.2528085920469,71.9777872362205,71.9767872362205,71.2917741738951,61.2498085920469,61.2508085920469,61.2488085920469,61.2508085920469,61.2518085920469,61.2498085920469,61.2478085920469,61.2488085920469,61.2488085920469
16-Aug-2030 17:00:00,98.4177069219938,71.2907741738951,81.5497228688726,81.5507228688726,81.5497228688726,81.5487228688726,71.2907741738951,81.5487228688726,71.9757872362205,65.0280625807978,61.2518085920469,65.0320625807978,71.9777872362205,71.9767872362205,71.2917741738951,65.0290625807978,65.0300625807978,65.0280625807978,65.0300625807978,65.0310625807978,65.0290625807978,65.0270625807978,65.0280625807978,65.0280625807978
16-Aug-2030 18:00:00,98.4177069219939,71.2907741738951,98.4147069219939,98.4157069219939,98.4147069219939,98.4137069219939,67.0957153326386,98.4137069219939,71.4398743155772,67.0907153326386,61.2518085920469,67.0947153326386,71.4408743155772,71.4408743155772,71.2917741738951,67.0917153326386,67.0927153326386,67.0907153326386,67.0927153326386,67.0937153326386,67.0917153326386,67.0897153326386,67.0907153326386,67.0907153326386
16-Aug-2030 19:00:00,98.4177069219938,71.2907741738951,88.7421706263219,88.7431706263219,88.7421706263219,88.7411706263219,71.2907741738951,88.7411706263219,67.8180678797984,61.2498085920469,61.2518085920469,71.2897741738951,67.8190678797984,67.8190678797984,71.2917741738951,61.2508085920469,71.2877741738951,61.2498085920469,71.2877741738951,71.2887741738951,61.2508085920469,61.2488085920469,61.2498085920469,61.2498085920469
16-Aug-2030 20:00:00,98.4177069219938,96.9599170130917,96.9609170130917,96.9619170130917,96.9609170130917,96.9599170130917,96.9589170130917,96.9599170130917,67.8180678797984,61.1092486542439,96.9579170130917,96.9589170130917,67.8190678797984,67.8190678797984,96.9599170130917,61.1102486542439,96.9569170130917,61.1092486542439,96.9569170130917,96.9579170130917,61.1102486542439,61.1082486542439,61.1092486542439,61.1092486542439
16-Aug-2030 21:00:00,98.4177069219938,76.8222313346985,76.8252313346985,76.8262313346985,76.8252313346985,76.8242313346985,76.8222313346985,76.8242313346985,67.8180678797984,58.6547282047,61.2518085920469,76.8212313346985,67.8200678797984,67.8190678797984,76.8232313346985,58.6557282047,76.8192313346985,58.6547282047,76.8192313346985,76.8202313346985,58.6557282047,58.6537282047,58.6547282047,58.6547282047
16-Aug-2030 22:00:00,97.5891498759939,70.2907741738951,70.2947741738951,70.2957741738951,70.2947741738951,70.2937741738951,70.2927741738951,70.2937741738951,67.8180678797984,58.6547282047,61.2518085920469,65.0320625807978,67.8190678797984,67.8190678797984,70.2917741738951,58.6557282047,65.0290625807978,58.6547282047,65.0300625807978,65.0310625807978,58.6557282047,58.6537282047,58.6547282047,58.6547282047
16-Aug-2030 23:00:00,70.2937741738951,70.2887741738951,70.2907741738951,70.2917741738951,70.2907741738951,70.2897741738951,70.2887741738951,70.2897741738951,67.8180678797984,58.6547282047,61.2518085920469,61.2528085920469,67.8190678797984,67.8190678797984,70.2897741738951,58.6557282047,61.2498085920469,58.6547282047,61.2508085920469,61.2518085920469,58.6557282047,58.6537282047,58.6547282047,58.6547282047
17-Aug-2030 00:00:00,68.2071888797984,68.2001888797984,68.2041888797984,68.2051888797984,68.2041888797984,68.2031888797984,68.2021888797984,68.2031888797984,67.8170678797984,62.5090915310965,8.34422023428572,62.5110915310965,67.8190678797984,67.8180678797984,68.2011888797984,62.5100915310965,62.5110915310965,62.5090915310965,62.5110915310965,62.5120915310965,62.5100915310965,62.5080915310965,62.5090915310965,62.5090915310965
