Time (UTC),BE,DE_ME,DE4-N,DE4-S,DE_NW,DK_W,DK_E,EE,FIN,FR_R,LT,LV,NL_R,NO1,NO2,NO3,NO4,NO5,PL,SE1,SE2,SE3,SE4,UK
12/4/2012 18:00,70.818,67.197,68.555,71.58,69.841,68.1,66.612,68.121,66.794,68.438,66.288,67.138,69.871,66.056,67.356,43.06,40.233,65.145,64.991,40.822,42.047,64.812,66.203,70.403
12/4/2012 19:00,70.312,66.717,68.066,71.069,69.343,67.614,66.003,67.248,65.938,67.95,65.438,66.278,69.871,64.081,66.875,43.085,40.258,63.197,64.527,40.847,42.072,62.874,64.223,69.9
12/4/2012 20:00,61.374,49.395,59.413,62.034,60.527,59.516,48.866,49.787,48.818,59.311,48.447,49.069,62.14,47.974,58.374,46.076,43.052,47.312,47.773,43.682,44.992,47.07,48.08,61.014
12/4/2012 21:00,61.374,46.854,59.413,62.034,60.527,59.018,46.352,48.169,47.231,59.311,46.873,47.474,61.422,45.965,58.374,43.085,40.258,45.331,45.316,40.847,42.072,45.1,46.067,61.014
12/4/2012 22:00,61.374,46.854,59.413,62.034,60.527,58.489,46.352,48.169,47.231,59.311,46.873,47.474,61.422,45.9,57.851,41.873,39.125,45.267,45.316,39.698,40.888,45.036,46.002,61.014
12/4/2012 23:00,49.379,46.854,47.801,49.91,48.698,47.885,46.352,48.169,47.231,47.72,46.873,47.474,49.417,45.9,46.965,41.036,38.342,45.267,45.316,38.904,40.071,45.036,46.002,49.089
12/5/2012 0:00,64.947,61.627,62.872,65.646,64.052,61.895,53.052,49.015,48.061,62.765,49.57,49.733,64.998,47.879,59.46,37.003,32.885,47.219,48.88,35.08,36.132,46.978,47.986,61.014
12/5/2012 1:00,64.947,61.627,62.872,65.646,64.052,61.895,53.052,49.015,48.061,62.765,49.57,49.733,64.998,47.879,59.46,37.003,32.885,47.219,48.88,35.08,36.132,46.978,47.986,61.014
12/5/2012 2:00,64.947,61.627,62.872,65.646,64.052,61.895,53.052,49.015,48.061,62.765,49.57,49.733,64.998,47.879,59.46,37.003,32.885,47.219,48.88,35.08,36.132,46.978,47.986,61.014
12/5/2012 3:00,64.947,61.627,62.872,65.646,64.052,61.895,53.052,49.015,48.061,62.765,49.57,49.733,64.998,47.879,59.46,37.003,32.885,47.219,48.88,35.08,36.132,46.978,47.986,61.014
12/5/2012 4:00,64.947,62.819,62.872,65.646,64.052,61.895,53.052,49.015,48.061,62.765,49.57,49.733,64.998,47.879,59.46,37.003,32.885,47.219,48.88,35.08,36.132,46.978,47.986,61.014
12/5/2012 5:00,64.947,62.819,62.872,65.646,64.052,61.895,53.052,48.71,47.762,62.765,48.894,49.423,64.998,47.879,59.46,37.003,32.885,47.219,48.88,35.08,36.132,46.978,47.986,61.014
12/5/2012 6:00,71.952,69.593,69.653,72.726,70.959,68.571,54.241,49.494,48.53,69.534,49.582,50.218,71.515,46.312,47.097,37.923,32.885,45.673,48.891,35.953,37.031,46.989,47.997,61.014
12/5/2012 7:00,93.893,90.816,90.893,94.904,92.598,89.481,89,69.936,68.574,90.738,70.06,70.959,93.966,67.914,85.062,42.519,39.729,66.978,69.334,40.31,41.519,66.635,68.065,87.285
12/5/2012 8:00,72.337,69.966,70.026,73.115,71.339,68.938,68.567,67.302,65.991,69.906,67.421,68.286,72.394,65.122,66.225,44.695,41.762,64.223,66.483,42.373,43.644,63.895,65.266,67.956
12/5/2012 9:00,63.859,61.766,61.819,64.547,62.979,60.858,50.243,52.881,51.852,61.714,51.583,52.245,63.909,49.824,58.464,39.956,36.731,49.137,50.865,37.88,39.016,48.886,49.934,59.992
12/5/2012 10:00,52.245,50.533,50.576,52.808,51.525,49.79,48.276,49.787,48.818,50.49,49.564,50.2,51.547,47.034,47.831,39.956,32.885,46.385,48.874,37.88,39.016,46.972,47.979,49.081
12/5/2012 11:00,48.224,46.982,47.022,48.329,47.904,46.292,45.969,49.015,48.061,46.207,48.361,48.982,48.612,44.429,44.005,39.956,32.885,43.488,47.116,37.88,39.016,45.282,46.253,45.155
12/5/2012 12:00,48.224,46.982,47.022,48.329,47.904,46.292,45.969,49.015,48.061,46.207,48.361,48.982,48.612,44.429,44.005,37.923,32.885,43.488,47.116,35.953,37.031,45.282,46.253,45.155
12/5/2012 13:00,49.291,47.306,47.347,48.662,48.235,46.611,46.799,49.293,48.334,46.526,48.361,48.982,49.008,44.838,44.091,40.159,36.927,43.572,47.688,38.073,39.215,45.699,46.679,45.243
12/5/2012 14:00,55.832,54.572,54.619,56.433,55.643,53.77,52.135,53.431,52.39,53.956,53.526,54.213,56.466,50.263,51.114,39.123,32.885,49.57,52.781,37.09,38.203,50.726,51.815,52.45
12/5/2012 15:00,70.118,69.946,68.91,71.951,70.203,67.529,67.166,67.102,65.795,67.762,68.957,68.083,69.181,63.124,64.194,37.923,32.885,62.253,67.997,36.471,37.565,64.336,66.753,65.871
12/5/2012 16:00,78.25,76.836,76.902,80.294,78.344,75.706,75.3,69.318,67.968,76.77,71.234,70.332,77.203,69.734,72.727,38.47,32.885,68.773,71.215,36.471,37.565,68.443,69.912,74.628
12/5/2012 17:00,79.571,78.133,78.2,81.65,79.667,76.985,76.571,69.318,67.968,78.067,71.234,70.332,78.507,69.734,75.121,37.923,32.885,68.773,71.215,36.471,37.565,68.443,69.912,77.084
12/5/2012 18:00,75.242,73.883,73.946,77.208,75.333,72.797,73.091,69.318,67.968,73.82,71.234,70.332,74.236,69.734,72.002,37.923,32.885,68.773,71.215,36.471,37.565,68.421,69.912,74.628
12/5/2012 19:00,71.404,71.822,71.063,74.198,72.396,69.959,70.336,68.549,67.214,70.942,70.444,69.552,71.342,68.042,69.194,37.923,35.728,67.103,69.464,36.25,37.338,66.76,68.192,72.396
12/5/2012 20:00,67.826,67.37,66.658,69.599,67.908,65.622,65.976,63.422,59.001,66.544,65.176,64.35,66.919,63.824,64.905,37.923,34.848,62.944,65.158,35.953,37.031,62.622,63.965,68.155
12/5/2012 21:00,65.879,64.689,64.744,67.601,65.959,63.738,63.396,60.898,50.83,64.634,62.582,61.789,64.998,54.985,63.042,37.385,33.579,54.226,62.565,35.442,36.505,53.949,61.42,66.489
12/5/2012 22:00,64.947,62.819,62.872,65.646,64.052,61.895,61.563,49.015,48.061,62.765,50.371,49.733,64.998,48.653,61.219,37.003,32.885,47.982,49.67,35.08,36.132,47.736,48.761,64.052
12/5/2012 23:00,64.947,62.819,62.872,65.646,64.052,61.895,57.92,49.015,48.061,62.765,49.57,49.733,64.998,47.879,61.219,37.003,32.885,47.219,48.88,35.08,36.132,46.978,47.986,63.82
12/6/2012 0:00,59.703,56.929,56.978,59.492,58.047,56.093,55.924,55.349,54.271,58.318,56.879,56.159,58.905,54.555,55.48,35.532,33.2,53.803,56.088,33.686,34.696,53.528,55.061,59.992
12/6/2012 1:00,59.703,56.929,56.978,59.492,58.047,56.093,55.924,55.349,54.271,58.318,56.879,56.159,58.905,54.555,55.48,35.532,33.2,53.803,56.088,33.686,34.696,53.528,55.061,59.992
12/6/2012 2:00,59.703,56.929,56.978,59.492,58.047,56.093,55.924,55.349,54.271,58.318,56.879,56.159,58.905,54.555,55.48,35.532,33.2,53.803,56.088,33.686,34.696,53.528,55.061,59.992
12/6/2012 3:00,59.703,56.929,56.978,59.492,58.047,56.093,55.924,55.349,54.271,58.318,56.879,56.159,58.905,54.555,55.48,35.532,33.2,53.803,56.088,33.686,34.696,53.528,55.061,59.992
12/6/2012 4:00,59.703,56.929,56.978,59.492,58.047,56.093,55.924,55.349,54.271,58.318,56.879,56.159,58.905,54.555,55.48,35.532,33.2,53.803,56.088,33.686,34.696,53.528,55.061,59.992
12/6/2012 5:00,59.703,56.929,56.978,59.492,58.047,56.093,55.791,54.593,50.433,61.714,56.103,55.392,58.905,54.555,55.48,35.532,33.2,53.803,56.088,33.686,34.696,53.528,55.061,59.992
12/6/2012 6:00,69.975,66.247,66.304,69.23,67.548,65.274,63.289,62.365,58.018,72.408,64.09,63.278,68.546,62.761,64.561,36.257,33.877,61.895,64.072,34.373,35.404,61.579,62.9,69.811
12/6/2012 7:00,96.429,91.949,92.028,96.088,93.754,90.598,87.843,85.333,80.528,96.445,87.693,86.581,95.14,87.11,89.608,37.649,35.178,85.909,88.931,35.693,36.763,85.47,87.303,93.754
12/6/2012 8:00,76.135,72.817,72.879,76.095,74.246,71.746,71.361,69.498,67.847,73.577,71.42,70.515,75.343,69.939,71.124,38.815,36.267,68.974,70.426,36.798,37.902,68.622,70.094,74.246
12/6/2012 9:00,55.405,52.555,52.6,54.691,53.587,51.783,51.505,52.064,51.05,53.543,52.156,52.826,54.379,50.819,51.68,39.535,36.94,50.118,51.43,37.48,38.605,50.113,51.188,55.08
12/6/2012 10:00,49.698,47.697,47.738,49.064,48.633,48.194,47.631,49.421,48.459,48.028,49.509,50.144,49.121,47.113,47.911,38.815,36.267,46.463,48.819,36.798,37.902,46.919,47.926,49.406
12/6/2012 11:00,49.197,47.217,47.257,46.974,48.143,46.943,46.969,49.421,48.237,46.315,49.509,50.144,48.855,46.526,46.43,39.535,36.94,45.884,48.819,37.48,38.605,46.267,47.26,47.644
12/6/2012 12:00,49.197,47.217,47.257,46.974,48.143,46.943,46.969,49.421,48.237,46.315,49.509,50.144,48.855,46.526,46.43,37.282,34.703,45.884,48.819,35.344,36.405,46.267,47.26,47.644
12/6/2012 13:00,50.52,49.607,49.65,49.352,50.581,49.017,49.076,54.047,48.237,47.186,54.143,54.838,49.844,47.401,47.304,38.864,35.719,46.748,53.389,38.641,39.8,48.311,49.348,48.54
12/6/2012 14:00,58.117,56.929,56.978,57.044,58.047,56.093,56.319,62.983,51.629,54.54,64.725,63.905,58.905,53.766,54.677,39.746,34.797,53.024,63.824,39.518,40.703,54.797,55.973,56.106
12/6/2012 15:00,75.31,73.771,73.835,76.121,75.219,72.687,72.981,73.19,66.343,72.78,75.214,74.261,76.331,69.089,68.947,38.056,34.703,68.136,76.276,36.078,37.161,70.415,72.532,70.749
12/6/2012 16:00,85.154,82.363,82.434,86.071,83.98,81.152,80.717,79.538,73.614,82.293,81.738,80.702,84.015,76.66,77.959,37.343,34.892,75.603,81.716,35.402,36.464,78.131,80.22,79.997
12/6/2012 17:00,85.154,82.793,82.864,86.519,84.418,81.576,80.717,79.538,73.97,82.722,81.738,80.702,84.015,77.06,78.366,37.343,34.703,75.997,81.716,35.402,36.464,78.51,80.22,80.414
12/6/2012 18:00,85.154,82.762,82.833,86.488,84.387,81.546,80.717,79.538,73.97,82.691,81.738,80.702,84.015,77.032,78.337,36.307,33.924,75.969,81.716,34.421,35.453,78.51,80.22,80.384
12/6/2012 19:00,76.335,74.956,75.02,78.33,76.428,74.185,74.574,73.486,68.269,74.892,75.518,74.561,75.315,71.094,70.948,36.307,33.626,70.114,76.584,34.421,35.453,72.459,74.116,72.803
12/6/2012 20:00,72.228,72.799,72.45,75.647,73.809,71.632,72.019,71.075,64.698,72.326,73.041,72.115,72.723,67.376,68.517,36.307,33.924,66.447,74.072,34.421,35.453,68.669,71.576,70.308
12/6/2012 21:00,62.68,63.101,62.872,65.646,64.052,61.895,62.425,62.365,56.145,62.765,64.09,63.278,62.14,58.469,59.46,36.307,33.775,57.662,63.198,34.421,35.453,59.591,62.041,61.014
12/6/2012 22:00,59.703,59.772,58.887,61.485,59.992,58.134,58.448,58.392,57.255,58.786,60.006,59.246,58.905,55.797,56.743,36.296,33.605,55.028,59.171,34.41,35.442,56.868,58.088,59.992
12/6/2012 23:00,59.703,58.368,58.418,60.995,59.513,57.51,57.201,55.708,54.623,58.318,57.248,56.523,58.905,54.555,55.48,35.532,33.2,53.803,56.451,33.686,34.696,54.254,55.418,59.992
12/7/2012 0:00,58.28,57.45,56.6,59.097,57.661,55.72,56.263,59.304,51.563,56.503,60.944,60.172,57.501,52.636,53.527,36.291,33.909,51.91,60.096,34.405,35.437,53.646,55.917,54.927
12/7/2012 1:00,58.28,57.45,56.6,59.097,57.661,55.72,56.263,59.304,51.563,56.503,60.944,60.172,57.501,52.636,53.527,36.291,33.909,51.91,60.096,34.405,35.437,53.646,55.917,54.927
12/7/2012 2:00,58.28,57.45,56.6,59.097,57.661,55.72,56.263,59.304,51.563,56.503,60.944,60.172,57.501,52.636,53.527,36.291,33.909,51.91,60.096,34.405,35.437,53.646,55.917,54.927
12/7/2012 3:00,58.28,57.45,56.6,59.097,57.661,55.72,56.263,59.304,51.563,56.503,60.944,60.172,57.501,52.636,53.527,36.291,33.909,51.91,60.096,34.405,35.437,53.646,55.917,54.927
12/7/2012 4:00,58.28,57.45,56.6,59.097,57.661,55.72,56.263,59.304,51.563,56.503,60.944,60.172,57.501,52.636,53.527,36.291,33.909,51.91,60.096,34.405,35.437,53.646,55.917,54.927
12/7/2012 5:00,58.28,57.45,56.6,59.097,57.661,55.72,56.263,57.665,50.544,56.503,59.259,58.508,57.501,52.636,53.527,36.291,33.909,51.91,60.096,34.405,35.437,53.646,55.917,54.927
12/7/2012 6:00,54.604,54.993,53.904,56.57,54.915,53.066,53.583,56.111,55.019,56.503,57.663,56.932,53.874,51.153,52.02,36.307,33.909,50.448,56.86,34.42,35.453,52.135,53.254,54.927
12/7/2012 7:00,65.87,67.408,66.073,69.34,67.312,65.046,66.686,77.034,68.044,66.448,79.164,78.161,64.99,62.902,62.948,38.819,36.271,62.035,78.062,36.802,37.906,64.109,66.276,64.594
12/7/2012 8:00,59.437,59.291,58.413,60.99,59.508,57.505,58.655,60.864,59.679,60.039,62.169,61.754,58.642,55.929,56.877,38.819,36.271,55.158,61.303,36.802,37.906,57.003,58.295,58.363
12/7/2012 9:00,54.78,54.349,53.836,56.211,54.846,53.478,53.767,57.054,55.943,56.503,57.155,57.889,54.047,52.013,52.894,38.819,36.271,51.296,56.194,36.802,37.906,52.708,53.839,54.846
12/7/2012 10:00,53.519,51.821,51.408,53.676,52.372,50.609,51.266,54.24,52.941,52.491,54.336,55.034,52.803,48.941,49.727,45.743,36.377,48.266,53.58,44.425,45.757,49.88,50.95,51.026
12/7/2012 11:00,53.922,51.821,51.795,54.08,52.767,50.99,51.266,54.399,53.34,52.11,54.496,55.195,53.201,49.309,49.366,38.819,35.731,48.629,53.58,38.597,39.754,50.256,51.334,50.656
12/7/2012 12:00,55.771,54.8,53.989,56.371,55.001,53.15,53.437,56.523,55.422,53.897,57.46,57.35,55.025,50.629,50.525,38.463,35.731,49.93,56.66,36.464,37.558,52.217,53.338,51.845
12/7/2012 13:00,58.468,57.45,56.6,59.097,57.661,55.72,56.263,59.304,58.102,56.503,60.944,60.172,57.686,53.638,53.527,37.476,35.017,52.898,60.096,35.529,36.595,54.743,55.917,54.927
12/7/2012 14:00,58.918,57.893,57.036,59.553,58.106,56.15,56.878,66.227,58.737,56.939,68.059,67.196,58.965,54.051,53.94,36.713,34.303,53.306,67.111,34.805,35.849,55.341,56.528,55.35
12/7/2012 15:00,73.498,72.588,71.15,74.289,72.485,70.044,71.811,84.013,72.92,71.029,86.337,85.243,73.556,59.582,59.46,39.2,35.017,58.76,87.556,37.163,38.278,69.036,71.369,61.014
12/7/2012 16:00,83.124,81.678,80.469,84.019,81.978,79.218,80.803,84.013,72.92,80.331,86.337,85.243,82.013,75.461,75.306,37.476,35.017,74.42,87.556,35.529,36.595,76.909,80.306,77.274
12/7/2012 17:00,84.389,82.92,81.693,85.297,83.225,80.423,81.207,84.013,72.92,81.553,86.337,85.243,82.013,75.938,75.782,38.043,35.017,74.891,87.556,36.066,37.148,77.395,80.707,77.763
12/7/2012 18:00,84.766,83.291,82.058,85.678,83.597,80.783,81.57,84.013,72.513,81.918,86.337,85.243,82.013,75.514,76.793,37.76,34.79,74.472,87.556,35.798,36.871,76.963,81.068,78.8
12/7/2012 19:00,84.389,82.92,81.693,85.297,83.225,80.423,81.207,82.267,71.227,81.553,84.542,83.47,82.013,74.174,75.431,37.76,35.281,73.151,85.735,35.798,36.871,75.598,80.707,77.402
12/7/2012 20:00,83.124,81.678,80.469,84.019,81.978,79.218,79.99,81.034,54.051,80.331,83.275,82.22,82.013,58.469,59.46,37.557,35.092,57.662,84.451,35.606,36.674,57.368,79.498,61.014
12/7/2012 21:00,80.704,79.3,78.126,81.572,79.591,76.911,77.327,76.198,53.563,77.992,78.305,77.313,79.625,57.942,59.46,37.385,34.931,57.143,79.411,35.442,36.505,56.85,76.851,61.014
12/7/2012 22:00,79.113,77.737,76.585,79.964,78.022,75.395,74.99,72.143,51.563,76.455,74.138,73.198,78.055,55.778,59.001,37.385,34.931,55.008,75.184,35.442,36.505,54.727,72.761,60.544
12/7/2012 23:00,66.091,64.941,63.98,66.802,65.18,62.985,63.325,61.136,51.563,63.87,62.826,62.03,65.207,52.636,58.464,36.586,34.185,51.91,62.809,34.685,35.726,53.646,61.66,59.992
12/8/2012 0:00,68.342,67.153,66.158,69.077,67.399,65.13,65.482,62.32,47.81,66.045,64.044,63.232,67.428,51.718,59.096,35.922,33.564,51.005,64.948,34.055,35.077,50.744,62.854,60.641
12/8/2012 1:00,68.342,67.153,66.158,69.077,67.399,65.13,65.482,62.32,47.81,66.045,64.044,63.232,67.428,51.718,59.46,35.922,33.564,51.005,64.948,34.055,35.077,50.744,62.854,61.014
12/8/2012 2:00,68.342,67.153,66.158,69.077,67.399,65.13,65.482,62.32,47.81,66.045,64.044,63.232,67.428,51.718,59.096,35.922,33.564,51.005,64.948,34.055,35.077,50.744,62.854,61.014
12/8/2012 3:00,68.342,67.153,66.158,69.077,67.399,65.13,65.482,62.32,47.81,66.045,64.044,63.232,67.428,51.718,59.096,35.922,33.564,51.005,64.948,34.055,35.077,50.744,62.854,61.014
12/8/2012 4:00,68.342,67.153,66.158,69.077,67.399,65.13,65.482,62.32,47.81,66.045,64.044,63.232,67.428,51.718,59.096,35.922,33.564,51.005,64.948,34.055,35.077,50.744,62.854,61.014
12/8/2012 5:00,68.342,67.153,66.158,69.077,67.399,65.13,65.482,62.32,47.81,66.045,64.044,63.232,67.428,51.718,59.096,36.651,34.246,51.005,64.948,34.747,35.789,50.744,62.854,61.014
12/8/2012 6:00,68.606,67.153,67.116,69.345,68.374,66.073,65.766,62.32,47.81,66.301,64.044,63.232,67.689,51.718,62.809,36.729,34.318,51.005,64.948,34.82,35.865,50.744,62.854,64.451
12/8/2012 7:00,82.254,79.665,79.626,83.139,81.12,78.389,78.812,73.933,47.81,79.49,75.977,75.014,82.318,51.718,75.304,37,34.572,51.005,77.05,35.077,36.13,50.744,74.566,77.272
12/8/2012 8:00,77.166,75.59,75.654,77.997,77.073,74.479,74.78,62.32,57.976,74.574,64.044,63.232,78.212,62.715,72.459,37.776,35.296,61.85,64.948,35.813,36.887,61.534,62.854,74.353
12/8/2012 9:00,63.175,61.34,61.392,63.098,62.544,60.438,60.114,57.745,53.72,61.052,59.342,58.59,62.33,58.111,59.096,37.776,35.296,57.31,59.326,35.813,36.887,57.017,58.24,60.641
12/8/2012 10:00,52.851,51.362,51.406,51.098,52.37,51.064,50.811,50.829,46.641,50.38,52.235,51.573,52.144,49.665,50.506,40.157,37.522,48.98,51.508,38.071,39.213,49.503,50.565,51.827
12/8/2012 11:00,52.851,51.362,51.406,51.098,52.37,51.064,50.811,50.829,46.641,50.38,52.235,51.573,52.144,49.665,50.506,40.768,36.903,48.98,51.508,38.65,39.809,49.503,50.565,51.827
12/8/2012 12:00,52.851,51.362,51.406,51.098,52.37,51.064,50.811,50.829,46.641,50.38,52.235,51.573,52.144,49.665,50.506,40.157,37.522,48.98,51.508,38.071,39.213,49.503,50.565,51.827
12/8/2012 13:00,62.117,60.995,61.047,60.681,62.192,60.098,59.775,59.718,54.797,60.03,61.37,60.592,61.286,57.065,58.032,38.407,33.751,56.278,60.515,36.411,37.503,58.16,59.408,59.548
12/8/2012 14:00,68.342,65.59,65.646,65.253,66.878,64.626,64.279,63.218,55.802,62.389,64.966,64.143,67.428,58.111,59.096,37.776,33.564,57.31,64.948,35.813,36.887,59.227,63.759,60.641
12/8/2012 15:00,70.485,69.045,69.104,71.243,70.4,68.03,68.182,64.999,57.215,68.117,66.796,65.95,71.44,59.583,60.592,38.815,33.564,58.761,66.778,36.799,37.902,60.726,65.556,62.176
12/8/2012 16:00,86.006,83.187,83.258,86.931,84.82,81.964,81.524,78.312,67.613,83.116,80.478,79.458,86.073,73.025,74.263,42.36,33.564,72.018,80.456,42.117,43.38,74.427,78.983,76.204
12/8/2012 17:00,93.91,90.832,90.91,94.921,92.615,89.497,89.016,85.509,67.613,90.754,87.874,86.761,93.983,73.025,74.263,38.407,34.31,72.018,87.85,37.71,38.841,74.427,86.242,76.204
12/8/2012 18:00,82.758,80.045,80.114,83.648,81.616,78.869,79.188,75.355,61.029,79.977,77.439,76.457,81.651,63.554,63.424,37.639,33.751,62.678,77.417,35.813,36.887,64.774,76,65.081
12/8/2012 19:00,71.856,69.501,69.561,72.63,70.865,68.479,68.757,65.428,56.145,69.442,67.238,66.386,70.895,58.469,59.46,36.651,33.751,57.662,67.219,35.813,36.887,59.591,65.989,61.014
12/8/2012 20:00,68.342,67.153,66.158,69.077,67.399,65.13,66.433,63.218,55.802,66.045,64.966,64.143,67.428,58.111,59.096,36.651,33.564,57.31,64.948,35.813,36.887,59.227,63.759,60.641
12/8/2012 21:00,68.342,67.153,66.158,69.077,67.399,62.166,66.433,63.218,55.802,66.045,64.966,64.143,67.428,58.111,59.096,35.922,33.564,57.31,64.948,35.716,36.787,59.227,63.759,60.641
12/8/2012 22:00,68.342,67.153,66.158,69.077,67.399,62.007,65.482,62.32,55.802,66.045,64.044,63.232,67.428,58.111,59.096,35.922,33.564,57.31,64.948,35.105,36.158,59.227,63.759,60.641
12/8/2012 23:00,68.342,67.153,66.158,69.077,67.399,62.007,65.482,62.32,49.663,66.045,64.044,63.232,67.428,51.718,59.096,35.922,33.564,51.005,64.948,34.331,35.361,52.711,62.854,60.641
12/9/2012 0:00,41.63,39.413,39.446,41.187,40.186,37.107,37.648,37.099,36.376,43.078,38.125,37.642,40.78,36.39,36.315,33.683,31.512,35.888,37.594,33.49,34.495,36.631,37.417,37.264
12/9/2012 1:00,38.304,36.657,36.555,38.168,37.241,35.872,36.338,37.099,36.376,39.635,37.112,37.588,37.791,35.909,35.836,33.449,31.512,35.414,35.453,33.257,34.254,35.356,36.114,36.772
12/9/2012 2:00,38.231,36.455,36.486,38.096,37.17,35.87,36.064,37.099,36.376,39.56,37.112,37.588,37.72,35.909,35.836,33.449,31.512,35.414,35.258,33.141,34.135,35.233,35.989,36.772
12/9/2012 3:00,38.231,36.454,36.474,38.095,37.17,35.87,36.064,37.099,36.376,39.56,37.112,37.588,37.72,35.909,35.836,33.449,31.512,35.414,35.257,33.141,34.135,35.233,35.989,36.772
12/9/2012 4:00,38.231,36.442,36.474,38.095,37.158,35.87,36.052,37.099,36.376,39.56,37.112,37.588,37.72,35.909,35.836,33.449,31.512,35.414,35.246,33.141,34.135,35.233,35.989,36.772
12/9/2012 5:00,38.231,36.442,36.474,38.095,37.158,35.87,36.052,38.138,37.395,39.56,37.112,37.588,37.72,35.909,35.836,33.449,31.512,35.414,35.246,33.141,34.135,35.233,35.989,36.772
12/9/2012 6:00,42.894,36.442,36.474,42.437,37.158,35.87,36.052,38.138,37.395,44.385,37.112,37.588,37.72,35.909,35.836,33.449,31.512,35.414,35.33,33.141,34.135,35.233,35.989,36.772
12/9/2012 7:00,38.505,36.094,36.125,38.095,36.802,35.563,35.707,37.941,37.202,39.844,36.92,37.394,37.72,35.724,35.836,33.449,31.512,35.231,35.116,32.97,33.959,35.051,35.803,36.772
12/9/2012 8:00,37.392,35.401,35.431,36.994,36.096,35.343,35.153,37.483,36.753,38.693,36.474,36.943,36.629,35.293,35.734,34.075,32.103,34.806,34.238,32.572,33.549,34.628,35.371,36.668
12/9/2012 9:00,34.79,32.606,32.825,34.273,33.44,33.298,32.959,35.829,35.131,35.846,35.893,36.353,34.324,33.735,33.666,32.669,30.686,33.27,31.536,31.135,32.069,33.1,33.164,34.546
12/9/2012 10:00,34.79,32.082,32.127,33.001,32.712,32.634,32.319,36.398,34.752,34.516,36.463,36.931,34.324,33.253,32.699,32.202,30.249,32.794,31.029,30.689,31.61,32.626,32.519,33.553
12/9/2012 11:00,34.79,31.973,32.127,32.889,32.712,32.634,32.319,36.398,34.752,34.001,36.463,36.931,34.324,33.253,32.699,32.202,30.249,32.794,31.029,30.689,31.61,32.626,32.519,33.553
12/9/2012 12:00,34.79,31.973,32.127,33.544,32.729,32.634,32.319,36.398,35.322,33.621,36.463,36.931,34.324,33.253,32.699,32.202,30.249,32.794,31.029,30.689,31.61,32.626,32.519,33.553
12/9/2012 13:00,34.79,32.544,33.202,34.667,33.825,33.207,33.028,36.478,35.768,33.621,36.543,37.012,34.324,33.4,32.844,32.345,30.381,32.94,31.475,30.826,31.751,32.771,33.233,33.702
12/9/2012 14:00,36.723,34.28,34.973,36.516,35.629,34.741,34.76,38.138,37.395,35.489,37.112,37.588,36.232,34.898,34.361,33.795,31.743,34.416,33.155,32.208,33.174,34.24,34.975,35.259
12/9/2012 15:00,38.218,35.751,36.474,38.083,37.158,35.907,36.101,38.185,37.442,36.934,37.158,37.635,37.707,35.954,35.836,34.818,32.704,35.458,34.577,33.182,34.178,35.277,36.034,36.772
12/9/2012 16:00,38.446,36.198,36.929,38.559,37.622,37.512,37.311,39.794,39.02,39.56,38.088,39.22,38.178,37.554,37.477,36.367,34.082,37.036,35.009,34.581,35.618,36.763,37.38,38.456
12/9/2012 17:00,42.095,36.487,40.216,41.991,40.97,40.851,40.632,43.582,42.734,43.559,41.477,42.954,41.576,41.252,41.24,39.948,37.326,40.683,35.116,37.872,39.008,40.263,40.707,42.343
12/9/2012 18:00,41.665,38.975,39.763,41.518,40.509,40.391,40.498,43.092,42.252,43.114,41.932,42.47,41.108,40.921,40.837,39.498,36.906,40.357,35.116,37.446,38.569,39.809,40.249,41.905
12/9/2012 19:00,40.454,38.089,38.859,40.573,39.588,39.119,39.091,41.734,40.921,41.749,40.078,41.132,40.173,39.502,39.551,38.254,35.743,38.958,35.116,36.266,37.354,38.555,39.333,40.584
12/9/2012 20:00,38.231,36.442,36.723,38.343,37.412,36.922,36.943,39.224,38.46,39.56,38.168,38.658,37.965,37.285,37.33,36.106,33.736,36.77,35.116,34.23,35.257,36.391,37.171,38.306
12/9/2012 21:00,38.231,36.442,36.486,38.096,37.17,36.136,36.605,38.138,37.672,39.56,37.112,37.588,37.72,36.49,36.535,35.337,33.018,35.987,35.116,33.501,34.506,35.615,36.379,37.49
12/9/2012 22:00,38.231,36.613,36.645,38.261,37.332,36.075,36.27,38.138,37.395,39.56,37.112,37.588,37.884,36.313,36.381,35.165,32.857,35.812,35.116,33.338,34.338,35.442,36.203,37.332
12/9/2012 23:00,38.231,36.442,36.485,38.095,37.17,35.918,36.112,38.138,37.395,39.56,37.112,37.588,37.72,35.909,36.093,34.774,31.547,35.414,35.116,33.141,34.135,35.233,35.989,37.036
12/10/2012 0:00,49.665,46.445,46.485,48.536,47.357,44.258,44.371,46.156,45.258,50.764,45.555,46.139,49,44.001,44.746,39.65,33.686,43.394,44.92,39.423,40.605,43.172,44.098,49.348
12/10/2012 1:00,49.665,46.445,46.485,48.536,47.357,44.258,44.371,46.156,45.258,50.764,45.555,46.139,49,44.001,44.746,39.65,33.686,43.394,44.92,39.423,40.605,43.172,44.098,49.348
12/10/2012 2:00,49.665,46.445,46.485,48.536,47.357,44.258,44.371,46.156,45.258,50.764,45.555,46.139,49,44.001,44.746,39.65,33.686,43.394,44.92,39.423,40.605,43.172,44.098,49.348
