,BE,DE_ME,DE_NW,DE4-S,DE4-W,DK_W,DK_E,EE,FIN,FR_R,LT,LV,NL_R,NO1,NO2,NO3,NO4,NO5,PL,SE1,SE2,SE3,SE4,UK
6/13/2012 15:00,38.279,36.738,36.769,36.549,37.459,36.198,35.946,4.14398,25.942069,4.054166667,0.901063333,36.19458333,-66.48083172,34.742,4.428666667,4.258333333,31.559,34.262,38.442,4.258333333,34.305,35.408,36.168,37.459
6/13/2012 16:00,39.258,37.941,37.973,37.746,38.686,10.03131927,35.946,38.915,0.450531667,5.946666667,1.081276,39.485,39.79,34.742,5.961666667,5.024833333,31.559,34.262,40.556,5.024833333,34.305,35.408,36.168,38.285
6/13/2012 17:00,32.89521267,38.154,38.186,37.958,38.903,36.1672534,36.412,3.333023,2.854,0.090106333,0.720850667,29.70385633,39.79,34.761,5.280333333,5.11,31.576,34.281,40.556,5.11,34.324,35.428,36.188,38.903
6/13/2012 18:00,1.081276,54.216,54.262,53.937,55.28,45.67097894,37.355,53.699,35.135,3.964503,1.081276,1.081276,56.752,35.661,4.258333333,4.258333333,32.395,35.169,42.242569,4.258333333,35.214,36.346,37.126,56.201
6/13/2012 19:00,1.081276,54.849,54.896,45.92521267,55.925,35.13442379,36.392,5.174253,34.229,38.42937933,1.081276,1.081276,37.79946771,34.742,4.088,4.088,31.559,34.262,9.742396667,4.088,34.305,35.408,36.168,57.1
6/13/2012 20:00,23.961161,53.614,54.697,54.37,55.723,2.69817307,34.997,42.433,3.734253,51.983,1.081276,1.081276,-170.6783874,33.41,18.32441667,4.599,30.481,19.19983333,30.698115,4.599,32.99,34.051,34.782,55.723
6/13/2012 21:00,36.79618967,39.225,39.258,40.098,39.995,1.081276,34.627,4.234086333,1.081276,38.338,1.081276,1.081276,-170.6783874,33.056,38.051,5.11,30.158,6.132,37.26643967,5.11,32.641,33.691,34.413,39.439
6/13/2012 22:00,36.07660633,38.216,38.249,38.02,38.967,1.081276,34.627,38.915,1.081276,30.47271267,1.081276,1.081276,-170.6783874,33.056,36.975,5.11,30.158,6.132,37.26643967,5.11,32.641,33.691,34.413,37.942
6/13/2012 23:00,39.258,37.941,34.89868967,34.69060633,35.46216667,16.89378167,34.627,3.783554667,16.824638,36.089,1.081276,3.921161,-118.2415032,33.056,36.975,17.889046,30.158,5.791333333,27.39775867,9.540166667,32.641,33.691,34.413,37.942
6/14/2012 0:00,0,38.449,38.482,35.06433333,35.937,32.956,32.779,38.146,30.831,32.875,1.081276,0,39.783,32.408,9.006,31.384,29.567,27.40066667,39.754,30,30.9,31.893,32.578,5.6365
6/14/2012 1:00,0.085166667,38.449,38.482,35.06433333,32.67,32.956,32.779,6.357666667,30.831,32.875,0.090106333,0,39.783,32.408,9.006,4.148333333,29.567,21.648,39.754,30,30.9,31.893,32.578,0.085166667
6/14/2012 2:00,35.25710633,35.24491667,38.482,31.87666667,32.67,32.956,32.779,38.146,30.831,32.875,0.360425333,0,39.783,32.408,32.958,5.450666667,29.567,6.1785,39.754,30,30.9,31.893,32.578,0.085166667
6/14/2012 3:00,38.364,32.04083333,38.482,31.87666667,39.204,32.956,32.779,34.96716667,30.831,32.875,0,0,39.783,32.408,32.958,0,29.567,31.961,36.44116667,30,30.9,31.893,32.578,0
6/14/2012 4:00,38.364,38.449,38.482,38.252,35.937,32.956,32.779,38.146,30.831,32.875,6.5335,0,39.783,16.729819,32.958,3.406666667,29.567,31.961,33.12833333,30,30.9,31.893,32.578,14.09125
6/14/2012 5:00,39.251,38.449,38.482,28.689,32.67,35.807,32.779,3.178833333,30.831,36.573,26.134,0,39.783,3.586879333,36.203,4.173166667,29.567,31.961,39.754,12.72533333,30.9,31.893,32.578,37.149
6/14/2012 6:00,37.322,34.21916667,36.591,27.27825,34.17058333,34.895,33.012,37.117,31.049,31.87708333,19.0715,0,37.828,2.214333333,34.862,2.214333333,29.777,32.188,38.682,12.53214565,31.119,32.119,32.808,35.773
6/14/2012 7:00,38.218,38.226,37.469,9.31125,38.172,36.557,35.98,45.148,34.261,24.8475,46.396,0,38.736,2.985773,36.523,2.895666667,32.765,35.419,47.051,33.338,34.338,35.442,36.203,37.477
6/14/2012 8:00,21.77603167,37.412,36.67,36.451,34.24483333,35.219,35.238,21.95455652,33.555,24.9875,19.0715,0,37.053,4.258333333,34.936,4.258333333,31.342,33.88,38.682,32.651,33.63,29.608,35.456,35.849
6/14/2012 9:00,0,32.03841667,34.981,31.14558333,32.66725,34.034,34.053,35.015,32.557,11.8075,2.998666667,0,35.346,4.088,33.662,4.088,30.199,32.645,36.492,31.552,32.499,13.90666667,34.263,5.757
6/14/2012 10:00,0,33.754,33.782,27.3025,34.416,32.678,32.696,32.09708333,34.184,11.8075,32.98533333,0,34.135,4.088,22.47866667,4.088,28.874,31.212,36.492,30.296,15.38633333,29.86466667,32.899,0
6/14/2012 11:00,0,30.94116667,33.782,31.265,31.548,32.202,32.376,35.015,33.849,11.71408333,26.988,0,34.135,1.107166667,1.022,1.107166667,28.548,30.86,36.492,29.998,0.511,0.511,10.85866667,0
6/14/2012 12:00,28.06583333,33.754,33.782,31.265,31.548,32.173,32.376,23.74133333,33.849,10.64916667,27.44775,0,34.135,0.511,3.917666667,1.533,28.548,23.4005,37.114,29.998,0.511,18.60366667,11.029,2.61525
6/14/2012 13:00,35.118,34.4,34.43,27.3025,35.075,32.173,32.376,37.117,33.849,12.779,12.71433333,0,35.594,0.936833333,4.088,0.936833333,28.548,15.941,38.682,29.998,0.936833333,31.892,32.576,31.383
6/14/2012 14:00,35.647,34.919,34.949,33.946,35.604,32.173,32.376,25.43066667,33.849,12.98825,22.86725,0,36.13,2.640166667,3.3215,2.730273,28.548,30.86,39.754,30,0,13.28833333,5.429333333,31.383
6/14/2012 15:00,37.594,27.6195,36.858,32.81666667,37.549,32.761,32.779,35.13583333,31.33533333,10.62675,29.5425,0,38.104,3.8325,15.53958333,4.002833333,29.354,31.244,39.946,30.373,0,18.83583333,0,32.637
6/14/2012 16:00,39.251,35.24491667,38.482,35.06433333,39.204,33.513,33.694,7.804,33.555,5.479166667,46.018,0,39.783,3.861839125,20.77805942,3.861839125,29.567,17.8360326,46.668,31.07,3.521172458,18.3710326,8.775416667,33.819
6/14/2012 17:00,40.043,12.46271017,39.258,39.023,36.66208333,34.773,35.224,45.17,33.131,8.41875,42.55075,0,40.586,33.627,2.895666667,2.640166667,30.679,25.55358333,47.075,32.238,17.79483333,4.9,35.008,34.642
6/14/2012 18:00,55.793,18.639,55.965,50.99416667,57.015,35.046,35.235,26.91266667,33.141,26.49375,34.57083333,0,-0.382665859,33.637,2.044,2.044,30.688,9.82625,53.09241667,32.247,33.215,22.12758333,35.018,31.51041667
6/14/2012 19:00,55.793,55.917,55.965,0.090106333,47.5125,38.802,39.012,38.442,36.693,16.61583333,26.33666667,0,-171.7596634,37.242,2.980833333,3.917666667,33.977,3.917666667,57.919,35.704,36.775,4.173166667,35.88166667,38.765
6/14/2012 20:00,32.17583333,54.522,54.568,14.87703234,55.592,35.096,35.286,28.6095,33.189,30.13416667,9.80025,0,18.38422276,33.686,1.728031667,3.662166667,30.733,6.175083333,57.919,32.294,33.263,3.662166667,3.662166667,26.45410633
6/14/2012 21:00,38.364,38.947,38.98,38.87,39.711,34.205,34.39,38.146,32.346,14.68458333,26.134,0,40.298,23.24933333,0,15.54658333,29.952,32.378,57.919,31.474,32.418,4.002833333,26.82583333,0
6/14/2012 22:00,38.364,35.24491667,38.482,21.94634217,39.204,33.766,33.948,12.71533333,5.321666667,16.8375,26.134,0,39.783,32.408,0.445592,31.384,13.26233333,13.29383333,50.698,31.07,32.002,4.002833333,16.35741667,11.35816667
6/14/2012 23:00,38.364,38.449,29.131819,25.50133333,39.204,33.322,33.502,34.96716667,10.50333333,19.17708333,22.86725,0,39.783,32.408,6.094106333,31.384,29.567,1.041758667,42.495,30.661,31.581,23.434,26.2495,33.819
6/15/2012 0:00,7.54075,36.063,23.65543967,35.136,36.011,31.442,24.9095,3.007583333,30.937,14.5745,0,9.15475,35.487,30.405,30.351,29.903,28.172,25.248773,38.066,7.5155,18.96183333,30.989,31.654,29.578
6/15/2012 1:00,5.027166667,32.72316667,34.991,28.98416667,29.70583333,31.442,31.85,33.08341667,25.78083333,9.716333333,0,0,35.128,13.29949433,30.351,29.903,28.172,29.986,37.613,0,2.640166667,30.989,31.654,22.453819
6/15/2012 2:00,30.163,35.698,32.07508333,34.781,32.67641667,31.442,31.85,6.015166667,30.937,0,0,0,35.128,1.793439667,25.2925,29.903,28.172,29.986,37.613,2.8105,3.151166667,30.989,31.654,0.260439667
6/15/2012 3:00,10.05433333,32.72316667,20.41141667,34.781,29.70583333,31.442,31.85,36.091,30.937,2.429083333,37.089,0,35.128,2.044,0,29.903,28.172,29.986,37.613,0.2555,4.002833333,30.989,31.654,0
6/15/2012 4:00,0,35.698,0,28.98416667,23.76466667,32.039,6.431666667,6.015166667,31.412,22.82025,30.9075,0,35.128,1.447833333,5.228833333,29.903,28.172,13.51616667,37.613,7.053166667,10.65725,31.341,32.014,0.170333333
6/15/2012 5:00,0,35.698,5.831833333,34.781,11.88233333,33.321,3.151166667,36.091,32.909,28.97125,30.9075,0,35.128,14.59858333,28.89883333,30.654,28.879,2.895666667,37.613,32.022,19.5895,32.401,33.097,0
6/15/2012 6:00,0,34.963,34.27,31.22625,34.913,33.738,1.246669667,28.90583333,34.012,29.85583333,35.647,0,34.405,0.511,32.489,32.002,30.149,5.8595,36.15,33.095,13.26533333,33.164,33.876,0
6/15/2012 7:00,0,33.03941667,35.615,32.45091667,21.16508333,35.061,0.090106333,18.388,18.03,27.45875,37.793,0,35.754,0.511,15.81,31.823,29.981,0.511,37.267,31.86583333,33.479,34.556,35.297,0
6/15/2012 8:00,0,35.056,35.086,34.079,0,34.541,28.03277683,2.98075,0,4.136666667,36.758,0,36.273,0.7665,29.139,30.106,31.563,1.107166667,36.246,28.73583333,22.429319,34.043,34.774,0
6/15/2012 9:00,0,33.112,33.14,29.50658333,0,32.625,5.226712394,2.888083333,0,3.54225,14.46625,0,34.26,23.18866667,27.162,17.661,29.812,0.851666667,34.236,32.088,1.963773,32.155,32.845,0
6/15/2012 10:00,2.513583333,33.112,33.14,29.50658333,0,32.625,1.081276,0,0,11.47833333,0,0,34.26,0.596166667,27.162,3.066,29.812,0.596166667,36.178,32.088,1.803319,32.155,32.845,0
6/15/2012 11:00,26.246,33.112,33.14,32.189,0,32.625,6.038641515,29.79916667,0,1.064916667,0,0,34.26,0,27.257,1.282439667,29.916,0,37.267,32.2,1.202212667,32.267,32.96,0
6/15/2012 12:00,26.246,33.112,33.095,32.189,0,32.581,30.94384258,9.02275,5.708,0,15.45375,0,33.225,12.06058333,27.257,16.8665,29.916,0.596166667,37.613,32.2,1.533,32.267,32.96,0
6/15/2012 13:00,26.246,33.425,32.763,32.494,0,32.254,2.640166667,36.091,33.904,1.064916667,37.089,0,33.225,28.131,27.663,28.604,29.616,27.743,31.34416667,31.877,2.640166667,31.944,32.629,0
6/15/2012 14:00,26.246,33.425,32.763,32.565,0,32.254,0.170333333,21.05308333,33.74,10.64916667,33.99825,0,33.225,28.131,27.663,28.604,29.473,27.743,37.613,31.723,2.384666667,31.789,32.471,0
6/15/2012 15:00,30.163,30.63958333,32.763,32.567,0,32.151,0,36.091,33.633,0,21.63525,0,33.273,1.022,27.663,28.604,29.379,27.743,34.47858333,31.622,2.2995,31.688,32.368,0
6/15/2012 16:00,30.163,34.546,34.576,34.369,0,31.983,0,6.404333333,33.456,17.4255,26.326,0,35.128,0.936833333,12.14125,29.822,28.172,15.123,40.046,31.456,8.033139854,31.522,32.198,0
6/15/2012 17:00,30.579,35.517,35.547,32.50133333,0,31.884,0,52.582,32.228,29.149,31.521,0,35.687,2.980833333,25.64166667,30.926,29.135,2.640166667,54.799,31.359,30.446,31.425,32.099,0
6/15/2012 18:00,26.77333333,44.506,43.847,26.70616667,0,33.49,0,3.309333333,31.908,15.524,27.20666667,0,44.019,0.2555,21.85,31.851,30.007,10.90216667,54.799,19.81466667,31.98,33.008,33.716,0
6/15/2012 19:00,24.60675,41.27,41.305,38.91525,0,33.839,0,38.426,32.241,15.8535,6.5815,0,41.467,0,19.52358333,32.526,30.919,13.59041667,42.671,4.088,25.25675,33.352,34.067,0
6/15/2012 20:00,17.158,36.599,36.577,31.37333333,0,33.351,0,3.025833333,31.775,16.5815,6.219166667,0,36.72,0.936833333,33.288,32.345,30.473,3.640166667,37.841,4.088,4.088,32.87,33.575,0
6/15/2012 21:00,32.128,35.559,35.033,36.578,0,32.743,0,36.091,31.199,28.46066667,37.089,0,35.17,1.022,32.775,31.759,29.92,31.94,37.613,3.861839125,3.861839125,32.272,32.964,0
6/15/2012 22:00,30.485,35.517,34.991,36.535,0,31.442,0,3.007583333,30.937,24.55083333,30.9075,0,35.128,1.022,31.099,30.222,28.731,1.022,37.613,4.088,4.088,30.989,31.654,0
6/15/2012 23:00,30.163,35.517,34.991,31.88258333,14.85291667,31.442,10.61666667,36.091,31.526,19.43266667,6.1815,0,35.128,15.37283333,15.72566667,29.903,28.731,0.601106333,37.613,11.75833333,25.7865,30.989,31.654,10.08543967
6/16/2012 0:00,24.979,33.307,32.647,33.736,33.259,25.763,26.695,32.487,27.567,22.12741667,16.6925,24.7215,32.775,25.484,0.175273,25.063,21.2875,19.36,33.856,15.37491667,25.164,25.973,26.53,22.76266667
6/16/2012 1:00,24.979,32.963,32.31,33.736,32.916,25.763,26.695,2.70725,27.567,14.08108333,22.25666667,24.7215,32.437,25.484,12.741,25.063,0,21.11366667,33.856,0,25.164,25.973,26.53,24.832
6/16/2012 2:00,16.65266667,21.86333333,32.309,28.1125,32.915,25.763,26.695,32.487,27.567,24.139,30.60291667,30.21516667,32.436,25.484,19.37193967,25.063,0,1.022,33.856,0,25.164,25.973,26.53,24.832
6/16/2012 3:00,22.89741667,32.797,32.311,28.11416667,32.917,25.763,26.695,2.70725,27.567,24.139,19.47458333,19.22783333,32.438,25.484,25.482,25.063,0,1.022,33.856,0,2.044,25.973,26.53,24.832
6/16/2012 4:00,24.979,30.01625,32.26,33.683,32.865,25.763,26.695,29.77975,9.189,24.139,13.91041667,16.481,32.386,25.484,25.482,10.44291667,0,1.022,33.856,0,2.895666667,25.973,26.53,10.95765233
6/16/2012 5:00,14.77175,30.01625,32.096,31.904,32.698,25.763,26.695,2.70725,20.67825,20.39333333,0,10.98733333,32.222,13.2545,25.482,1.302198333,10.645,17.10787933,33.856,0,1.813198333,25.977,26.534,0.170333333
6/16/2012 6:00,10.597,32.745,32.096,31.904,32.698,25.763,26.695,32.487,16.11225,24.139,0,0,32.222,3.064666667,25.482,2.044,25.595,17.12866667,33.856,0,25.213,26.024,26.582,0
6/16/2012 7:00,25.416,26.068,25.935,25.341,25.972,25.532,26.298,0,27.567,18.06,0.090106333,0,26.356,25.417,25.482,0,25.478,17.22233333,27.796,0,25.098,25.905,26.461,0.170333333
6/16/2012 8:00,23.081,23.673,23.492,23.014,23.587,23.127,23.93,12.7805,20.88583333,5.90375,0,0,23.394,23.128,23.081,6.488583333,15.91,22.809,24.527,0,22.838,23.572,24.078,0.98623
6/16/2012 9:00,14.345,14.575,14.799,14.169,14.754,14.569,14.647,12.7805,25.063,9.58425,24.873,8.397333333,14.54,14.786,14.54,15.035,4.02275,8.932,21.215,0.511,15.397,15.892,16.233,5.414212667
6/16/2012 10:00,14.345,12.33833333,14.799,11.8075,14.754,14.569,14.647,10.65041667,20.88583333,9.58425,18.65475,20.99333333,14.54,14.786,14.54,15.035,0,14.582,23.234,0,15.397,15.892,16.233,1.031879333
6/16/2012 11:00,14.345,13.57216667,14.799,14.169,14.754,14.569,14.647,4.431833333,26.073,8.519333333,0,0,14.54,14.786,1.296833333,15.035,8.0455,12.15166667,23.234,0.511,15.397,15.892,16.233,0.175273
6/16/2012 12:00,14.345,15.044,14.799,10.62675,14.754,14.569,14.883,7.02875,27.567,9.58425,0,0,14.54,12.32166667,0.340666667,15.035,5.363666667,7.291,23.234,0,15.397,15.892,16.233,0
6/16/2012 13:00,14.345,15.044,14.932,13.19633333,14.754,14.7,14.883,2.342916667,27.567,11.71408333,0,0,14.54,14.786,0.951652333,15.035,0,0.936833333,25.153,0,15.397,15.892,16.233,0.98623
6/16/2012 14:00,14.852,21.773,21.341,21.166,21.693,20.912,21.539,29.309,28.738,10.64916667,0,0,20.598,19.741,1.031879333,20.073,0,1.022,28.952,0,5.9055,21.218,21.673,1.081276
6/16/2012 15:00,23.234,25.067,24.57,24.369,24.975,24.189,24.868,2.70725,27.567,5.324583333,0,2.746833333,24.612,21.79375,0.170333333,23.879,0,0.170333333,33.856,0,1.022,24.497,25.022,0.175273
6/16/2012 16:00,24.979,31.258,30.639,30.455,31.214,26.361,26.695,35.396,27.575,8.26525,0,23.94266667,30.759,25.484,12.69983333,11.6365,12.7765,0.681333333,33.814,0,1.7885,25.981,26.538,10.43091667
6/16/2012 17:00,24.979,33.789,33.119,32.921,33.741,27.431,27.787,3.94425,28.695,18.10425,0,36.01725,33.249,25.534,25.482,2.895666667,25.553,2.694666667,49.326,0.681333333,16.47216667,27.036,27.616,22.76266667
6/16/2012 18:00,26.44858333,36.528,35.804,35.59,36.476,29.668,30.053,37.386,28.747,20.81416667,0,28.44975,35.944,28.69,29.034,2.384666667,27.11,28.294,49.326,0,28.329,29.24,29.868,28.294
6/16/2012 19:00,31.71208333,41.808,40.98,39.22233333,41.749,35.964,36.158,2.969166667,34.009,27.86,0,36.152,23.39927805,35.15,35.571,2.2995,32.088,34.665,49.326,0.085166667,31.50008333,35.181,35.936,31.77625
6/16/2012 20:00,19.79716667,34.747,34.264,34.758,34.907,33.731,33.913,34.833,31.898,30.06483333,11.93233333,29.4525,-171.7596634,33.103,33.664,9.121416667,30.201,32.647,36.302,19.04233333,2.895666667,32.997,33.705,33.739
6/16/2012 21:00,0,32.796,32.31,28.11333333,32.916,31.808,31.98,35.317,30.079,30.161,15.1225,35.834,-171.7596634,31.216,31.745,30.229,28.479,30.785,38.538,29.268,21.28966667,31.115,31.783,31.027
6/16/2012 22:00,0,31.258,31.285,21.436,31.872,26.459,27.088,34.219,27.567,22.726,0,34.72,-171.7596634,25.86,23.98916667,12.7165,15.11416667,25.503,35.662,25.554,25.535,26.356,26.922,23.37775
6/16/2012 23:00,10.40791667,31.258,31.285,29.4745,31.872,25.763,26.695,32.487,27.567,22.12741667,2.782083333,24.7215,-35.77188781,25.484,21.235,14.62008333,23.16683333,9.058666667,33.856,25.554,25.164,25.973,26.53,24.832
6/17/2012 0:00,28.64,29.577,28.991,22.7025,29.535,28.54,28.819,33.422,19.49866667,16.04341667,9.091100667,-85.16666667,29.676,28.288,9.713333333,27.821,26.517,23.83216667,33.188,27.962,27.166,28.04,28.641,28.293
6/17/2012 1:00,28.64,29.577,28.991,27.7475,29.535,28.54,28.819,32.668,28.737,0,0.180212667,33.146,29.676,28.288,0,27.821,26.517,28.292,33.188,27.962,27.166,28.04,28.641,28.293
6/17/2012 2:00,21.48,29.577,28.991,28.818,29.535,28.54,28.694,32.668,28.737,6.87575,1.081276,2.762166667,29.676,28.288,0,27.821,26.517,28.292,33.188,27.962,27.166,28.04,28.641,28.293
6/17/2012 3:00,26.25333333,29.577,28.991,24.015,29.535,28.45,28.465,32.668,28.737,2.291916667,0.180212667,33.146,29.676,28.288,3.237416667,27.821,26.517,28.292,33.188,27.962,27.166,28.04,28.641,4.805606333
6/17/2012 4:00,28.64,29.577,28.991,21.6135,29.535,28.45,28.465,32.668,28.737,16.04341667,16.363,2.762166667,29.676,28.288,28.629,27.821,26.517,28.292,33.188,27.962,27.166,28.04,21.656023,18.95210633
6/17/2012 5:00,28.64,29.577,28.991,16.8105,29.535,28.45,28.465,32.668,28.737,16.06616667,32.726,27.62166667,29.676,28.288,28.67,27.821,26.517,28.333,33.188,27.962,27.166,28.04,0,28.333
6/17/2012 6:00,26.25333333,29.577,28.991,24.015,29.535,28.489,28.465,32.668,28.737,2.291916667,6.355396667,2.762166667,29.676,28.288,28.67,27.821,26.517,28.333,33.188,27.962,27.166,16.7825,0,29.206
6/17/2012 7:00,18.96975,26.298,25.776,23.43458333,26.014,4.619333333,26.016,28.757,28.197,10.18458333,7.292106333,17.01991667,25.635,27.112,27.572,26.755,26.517,27.247,29.214,26.91,26.126,1.192333333,0.851666667,25.93525
6/17/2012 8:00,13.44016667,17.509,17.494,14.18416667,17.171,0.355485667,17.321,24.371,13.93933333,5.90375,23.849,2.012916667,14.861,22.291,21.92,22.589,23.592,22.181,23.234,23.252,22.575,0.170333333,11.26758333,16.86975
6/17/2012 9:00,14.169,14.627,14.353,11.85,14.574,9.72,14.47,19.28483333,0,8.519333333,8.78125,14.23,14.361,14.991,1.824583333,15.399,16.481,14.917,15.237,16.243,15.77,2.5465,4.986,0
6/17/2012 10:00,9.058583333,16.049,15.731,15.602,15.99,8.074666667,14.169,19.6,0,9.58425,0,7.954666667,15.739,1.38425,0,17.204,18.261,16.381,23.234,17.998,17.474,16.929,0,0
6/17/2012 11:00,0,15.155,15.383,14.732,15.099,0,14.169,26.841,13.1595,12.779,0,9.078,14.879,5.537,0,17.204,18.261,16.381,23.234,17.998,17.474,16.929,0,0
6/17/2012 12:00,0,14.716,14.938,14.306,14.663,8.936666667,14.559,27.251,26.72,12.779,20.47425,2.304166667,14.879,15.22675,0.681333333,17.204,18.261,16.381,26.919,17.998,17.474,4.913583333,7.460916667,5.460333333
6/17/2012 13:00,1.223333333,14.716,14.938,13.11383333,14.663,15.174,14.559,28.757,28.197,11.71408333,28.808,26.74558333,14.879,16.611,1.022,17.204,18.261,16.381,28.407,17.998,17.474,1.022,17.293,16.381
6/17/2012 14:00,7.56375,18.198,18.472,17.691,18.131,18.763,18.003,30.026,26.98758333,6.3895,30.079,2.53875,18.399,22.004,0.170333333,22.79,24.19,21.894,29.873,23.841,23.147,1.026939667,22.907,21.895
6/17/2012 15:00,26.782,26.304,26.67,25.571,26.208,26.304,26.022,29.94566667,0,0,32.726,11.04866667,27.145,27.201,0,26.751,26.517,26.825,33.188,26.905,26.122,1.562638,26.996,27.854
6/17/2012 16:00,13.13208333,31.396,30.774,30.589,31.351,30.295,30.215,37.935,18.12766667,6.254166667,38.984,0,31.814,30.335,16.106592,14.45433333,27.676,29.917,39.535,29.702,28.837,29.764,30.403,32.14
6/17/2012 17:00,0.991169667,36.539,35.815,35.6,36.487,35.258,32.387,38.617,32.316,10.07066667,36.37791667,32.65166667,37.026,32.116,35.925,0.610985667,29.3,31.673,40.245,31.445,30.53,10.17725,32.187,36.864
6/17/2012 18:00,7.404865,42.639,41.794,41.544,42.578,41.145,34.38,46.396,16.425,6.620166667,47.679,3.922916667,42.327,33.993,41.494,0,31.013,33.524,48.352,31.467,32.408,3.066,34.168,28.38533333
6/17/2012 19:00,10.61171267,43.014,42.162,27.94,42.953,41.507,37.539,36.991,0,16.69583333,34.84616667,37.532,42.327,37.225,41.494,0,33.962,36.712,48.352,35.293,35.386,4.002833333,37.308,0
6/17/2012 20:00,0.175273,43.014,42.162,24.4475,42.953,41.507,34.256,34.87,0,20.035,32.84783333,2.948333333,42.327,31.13916667,17.28916667,0,30.992,33.501,48.352,31.445,32.292,11.654,34.045,0
6/17/2012 21:00,0.991169667,43.014,42.162,27.94,32.21475,41.507,32.3,34.87,0,20.035,35.834,35.38,42.327,29.36083333,0.085166667,0.085166667,29.222,31.588,48.352,30.597,30.448,31.427,32.101,42.578
6/17/2012 22:00,1.081276,43.014,42.162,41.91,42.953,41.507,31.163,34.87,27.11941667,0,35.834,2.948333333,42.327,25.7525,0,0,28.194,25.3975,48.352,28.607,29.377,30.321,30.972,42.551
6/17/2012 23:00,24.79069833,43.014,42.162,41.91,42.953,41.507,29.799,32.668,28.737,12.114,33.571,33.146,42.327,29.55,12.66068967,11.58760633,26.96,29.143,44.475,27.962,28.091,28.994,29.616,38.96475
6/18/2012 0:00,37.45,38.325,37.565,34.22833333,38.27,35.22839675,23.62533333,2.742166667,13.08791667,22.22733333,2.818083333,0,38.836,33.115,36.578,31.975,30.124,8.679333333,39.626,30.565,31.479,32.491,33.189,37.534
6/18/2012 1:00,37.062,37.159,20.42842983,36.968,37.888,12.790007,5.593333333,30.16383333,0,11.11366667,0,0,38.448,33.115,36.54,31.975,30.124,32.658,38.42,30.565,31.479,32.491,33.189,37.534
6/18/2012 2:00,15.4425,37.159,0.090106333,36.968,37.888,0.090106333,33.394,2.742166667,5.235166667,19.44891667,0,0,38.448,33.115,36.54,31.975,30.124,1.081276,38.42,30.565,31.479,32.491,33.189,37.534
6/18/2012 3:00,15.4425,37.159,31.57669208,27.726,37.888,31.28769208,20.75733333,32.906,31.411,16.6705,0,0,38.448,33.115,36.54,31.975,30.124,3.591819,38.42,30.565,31.479,32.491,33.189,37.534
6/18/2012 4:00,30.885,37.159,2.550103524,27.726,37.888,20.58205113,1.873666667,32.906,31.411,19.44891667,5.636166667,2.782333333,38.448,33.115,30.63021267,31.975,30.124,3.251152333,38.42,30.565,7.375666667,32.491,33.189,37.534
6/18/2012 5:00,37.062,37.159,0,30.80666667,34.73066667,36.613,1.036819,32.906,32.266,23.56333333,30.99891667,22.25866667,38.448,3.706296,1.036819,31.975,30.124,19.50103167,12.80666667,30.594,1.036819,32.491,33.189,37.534
6/18/2012 6:00,26.31471267,35.403,9.0295,35.221,36.098,36.613,0.601106333,35.124,34.44,25.25625,30.07916667,14.84916667,36.631,20.70040233,1.036819,32.42,30.543,34.252,0,32.054,1.282439667,34.077,34.808,37.534
6/18/2012 7:00,1.081276,36.935,9.4205,36.746,37.661,5.367962685,0,36.644,35.931,16.8375,18.829,27.885,38.217,18.846638,16.14449433,35.419,33.369,36.107,0,33.857,0,29.995,30.63833333,38.206
6/18/2012 8:00,0.180212667,33.702,22.922,32.763,34.364,0.090106333,0.810957,33.68,33.024,16.21666667,28.8425,8.54325,35.276,22.89042533,14.95032767,32.727,30.832,33.329,0,31.283,0.901063333,33.255,33.969,35.266
6/18/2012 9:00,0,31.375,32.009,28.93,31.991,10.83833333,1.878606333,32.756,32.118,20.644,32.814,0,-52.3106931,31.942,1.081276,4.210735667,29.142,31.502,0,29.568,1.878606333,31.341,31.911,33.333
6/18/2012 10:00,0,31.539,5.362833333,16.282,32.158,32.685,2.2995,33.925,33.264,14.169,24.8025,0,-28.62661057,31.942,2.219273,9.186023,29.142,31.502,0,29.568,2.2995,31.341,32.013,33.333
6/18/2012 11:00,0,29.903,0,13.83983333,30.49,31.553,26.37345537,32.756,32.118,12.98825,30.0795,0,0,31.587,2.319258667,30.819,29.035,31.152,0,13.46733333,2.555,31.098,31.765,32.346
6/18/2012 12:00,0,29.815,0,11.3235,30.401,31.553,31.383,32.756,32.118,12.98825,30.0795,0,-171.7596634,31.587,3.066,15.9205,29.035,31.152,0,24.89066667,1.7885,31.098,29.11791667,32.346
6/18/2012 13:00,0,29.815,0,28.985,30.401,31.553,15.785,5.4875,32.284,11.8075,10.99433333,0,-171.7596634,31.587,2.569819,30.855,29.069,31.152,0,29.572,2.725333333,31.098,0,32.346
6/18/2012 14:00,0,31.665,0,31.502,32.286,32.815,0,34.021,33.358,21.749,0,0,-171.7596634,32.823,4.8545,31.785,29.945,32.37,0,30.383,7.770333333,32.299,0,33.611
6/18/2012 15:00,0,33.142,0.180212667,30.22433333,30.97691667,33.694,0.511,34.361,33.692,19.61325,0,0,-171.7596634,33.101,4.513833333,32.055,13.2175,32.645,0,30.978,31.908,25.467,25.23,34.542
