,BE,DE_ME,DE_NW,DE4-S,DE4-W,DK_W,DK_E,EE,FIN,FR_R,LT,LV,NL_R,NO1,NO2,NO3,NO4,NO5,PL,SE1,SE2,SE3,SE4,UK
3/2/2012 12:00,48.988,41.802,41.838,40.637,42.623,42.498,35.167,35.875,35.177,33.574,35.228,35.68,49.652,40.421,41.106,34.371,32.118,39.863,34.737,32.585,33.563,34.642,35.385,48.038
3/2/2012 13:00,48.988,41.802,41.838,40.637,42.623,41.577,35.074,36.073,35.371,33.574,35.134,35.585,49.652,40.421,41.106,34.28,32.032,39.863,34.645,32.499,33.473,34.55,35.291,42.623
3/2/2012 14:00,48.988,41.802,41.838,41.587,42.623,41.577,35.046,35.381,34.692,34.593,35.106,35.557,49.652,40.421,41.106,34.252,32.007,39.863,34.617,32.473,33.447,34.522,35.263,42.623
3/2/2012 15:00,48.988,46.045,46.085,45.809,46.949,45.368,35.474,34.797,33.692,40.21,35.099,35.306,49.652,41.426,42.128,34.245,32,40.855,34.61,32.466,33.44,34.515,35.255,46.51
3/2/2012 16:00,60.831,59.587,59.638,61.295,60.757,58.712,37.554,35.786,34.426,83.66693579,36.775,36.309,61.655,41.426,42.128,35.335,33.018,40.855,51.12096789,33.499,34.503,36.539,37.323,59.992
3/2/2012 17:00,80.084,78.448,78.515,80.946,79.988,77.295,49.685,42.011,38.806,77.393,43.173,42.626,81.17,42.886,43.613,39.829,37.218,42.295,43.782,37.76,38.893,42.078,42.981,131.6536728
3/2/2012 18:00,81.751,79.072,79.14,82.631,80.624,77.91,49.685,43.477,38.806,79.004,44.679,44.113,80.658,50.815,51.676,39.829,37.218,50.114,45.31,37.76,38.893,43.547,44.481,210.4116147
3/2/2012 19:00,62.22,148.5867752,61.113,63.81,62.26,60.163,49.685,40.178,38.806,61.009,41.29,40.766,61.388,42.431,43.15,39.829,37.218,41.846,41.301,37.76,38.893,41.187,42.071,210.4116147
3/2/2012 20:00,60.831,96.73065368,58.887,61.485,59.992,57.972,49.685,38.058,36.758,58.786,39.111,38.615,60.878,41.426,42.128,37.728,35.254,40.855,39.121,35.767,36.84,39.014,39.851,210.4116147
3/2/2012 21:00,60.831,121.9930895,58.887,61.485,59.992,57.972,49.685,35.276,34.589,58.786,35.87,35.792,60.878,41.426,42.128,35.501,33.174,40.855,35.37,33.657,34.666,35.781,36.549,210.4116147
3/2/2012 22:00,60.831,210.4116147,58.887,61.485,59.992,57.972,49.685,34.797,33.989,58.786,34.859,35.306,60.878,41.426,42.128,34.885,32.598,40.855,33.585,33.073,34.065,35.16,35.914,210.4116147
3/2/2012 23:00,60.831,210.4116147,159.9034098,61.485,135.2018074,159.5984098,49.685,34.797,34.12,58.786,34.859,35.306,60.878,41.426,42.128,35.02,32.992,40.855,34.374,33.2,34.196,35.295,36.053,122.6668395
3/3/2012 0:00,42.8,111.9708672,210.4116147,41.208,54.41240069,210.4116147,38.645,35.558,34.343,41.361,36.541,36.078,42.625,37.789,38.429,35.249,32.936,37.268,36.551,33.418,34.42,36.451,37.233,40.207
3/3/2012 1:00,42.8,210.4116147,210.4116147,41.208,40.207,210.4116147,37.463,35.558,34.343,41.361,36.541,36.078,42.625,37.789,38.429,34.96,32.936,37.268,36.551,33.418,34.42,36.451,37.233,40.207
3/3/2012 2:00,42.8,210.4116147,210.4116147,41.208,40.207,210.4116147,37.463,35.558,34.343,41.361,36.541,36.078,42.625,37.789,38.429,34.96,32.936,37.268,36.551,33.418,34.42,36.451,37.233,40.207
3/3/2012 3:00,42.8,210.4116147,96.44853824,41.208,40.207,210.4116147,37.463,35.558,34.343,41.361,36.541,36.078,42.625,37.789,38.429,34.96,32.936,37.268,36.551,33.418,34.42,36.451,37.233,40.207
3/3/2012 4:00,42.8,210.4116147,196.1662302,41.208,40.207,210.4116147,37.463,35.936,35.237,41.361,36.673,36.462,42.625,37.789,38.429,35.869,33.792,37.268,36.551,34.287,35.315,36.451,37.233,40.207
3/3/2012 5:00,42.8,210.4116147,210.4116147,41.208,40.207,210.4116147,38.645,36.884,36.166,41.361,37.505,37.424,42.625,38.13,38.777,36.815,34.684,37.604,36.983,35.191,36.247,37.412,38.215,40.207
3/3/2012 6:00,42.8,210.4116147,210.4116147,41.208,40.207,210.4116147,38.645,37.034,36.313,41.361,37.068,37.543,42.625,38.285,38.934,36.964,34.824,37.757,36.551,35.334,36.394,37.564,38.37,40.207
3/3/2012 7:00,42.8,182.43389,210.4116147,40.643,39.655,210.4116147,153.7777876,36.991,36.271,41.361,36.541,37.01,42.227,38.154,38.743,36.838,34.705,37.628,34.072,35.213,36.269,37.435,38.239,40.207
3/3/2012 8:00,41.83569681,38.5842111,210.4116147,39.494,38.534,210.4116147,37.58860555,36.991,36.271,37.76,36.674,37.145,39.603,37.444,37.688,36.153,34.06,36.928,30.665,34.558,35.595,36.739,37.368,38.673
3/3/2012 9:00,42.75659575,35.57,210.4116147,36.258,36.268,168.4472812,50.98838453,36.991,36.271,35.256,35.996,36.458,42.625,35.538,35.344,34.312,32.325,35.047,26.99970746,32.798,33.782,34.868,35.407,36.268
3/3/2012 10:00,42.8,34.409,210.4116147,34.403,35.259,196.4174942,34.04,35.864,36.39,34.414,34.899,35.347,43.38,34.943,34.361,33.741,31.787,34.462,28.39,32.252,33.217,34.285,34.251,35.259
3/3/2012 11:00,42.8,41.70999437,196.4227524,32.355,33.161,210.4116147,32.348,35.266,34.579,33.478,34.317,34.757,43.38,33.691,33.13,32.826,30.925,33.227,28.39,31.378,32.211,33.247,32.549,33.592
3/3/2012 12:00,42.8,33.35727222,196.4227524,32.355,33.161,210.4116147,32.348,35.266,34.579,33.478,34.317,34.757,43.38,33.62,33.06,32.826,30.925,33.156,29.424,31.378,32.143,33.176,32.549,33.156
3/3/2012 13:00,42.8,32.522,62.19360245,32.355,33.161,168.4517882,32.348,35.172,34.343,33.478,34.317,34.757,43.38,33.62,33.06,32.826,30.925,33.156,29.424,31.378,32.143,33.176,32.549,33.156
3/3/2012 14:00,42.8,34.348,34.377,34.171,35.022,166.9938987,33.754,35.172,34.343,34.108,34.605,35.05,43.38,33.62,33.473,32.826,30.925,33.156,33.22,31.378,32.317,33.356,33.963,33.156
3/3/2012 15:00,42.8,35.228,210.4116147,36.238,35.92,210.4116147,109.1217912,35.172,34.343,34.647,35.234,35.686,43.38,34.152,34.082,33.072,31.158,33.681,34.072,31.945,32.904,33.962,34.69,33.681
3/3/2012 16:00,42.8,37.792,210.4116147,39.494,38.534,210.4116147,210.4116147,35.558,34.343,37.76,36.541,36.078,43.38,35.967,35.771,34.726,32.716,35.471,36.551,33.195,34.191,35.29,36.047,36.707
3/3/2012 17:00,43.458,39.433,210.4116147,41.208,40.207,196.4220012,52.78196789,36.991,36.271,41.998,37.608,37.131,45.893,38.131,38.777,36.815,34.684,37.605,38.139,35.191,36.247,37.412,38.215,40.207
3/3/2012 18:00,61.62,48.622,210.4116147,59.329,57.888,210.4116147,46.45,45.123,42.582,59.549,46.371,45.783,60.796,47.496,48.3,43.346,40.836,46.84,47.025,41.434,42.677,45.195,46.165,57.888
3/3/2012 19:00,59.07,43.345,210.4116147,56.873,55.492,210.4116147,41.935,40.226,39.443,57.085,41.339,40.815,59.87,41.917,42.628,39.749,37.448,41.339,41.922,38.38,39.531,40.802,41.677,55.492
3/3/2012 20:00,44.599,40.4704222,210.4116147,41.208,40.207,210.4116147,37.805,36.595,35.558,43.1,37.607,37.131,45.203,37.789,38.429,34.799,32.785,37.268,38.138,34.6,35.638,36.783,37.573,41.897
3/3/2012 21:00,46.702,39.433,210.4116147,43.151,42.103,210.4116147,37.463,36.053,34.343,45.132,37.05,36.581,47.335,37.789,38.429,34.726,32.716,37.268,37.573,33.418,34.42,36.451,37.233,43.873
3/3/2012 22:00,58.779,39.433,210.4116147,54.31,52.991,210.4116147,37.463,35.558,34.343,56.804,36.541,36.078,57.993,37.789,38.429,34.726,32.716,37.268,37.057,33.418,34.42,36.451,37.233,55.219
3/3/2012 23:00,45.524,39.63929597,210.4116147,42.063,41.042,210.4116147,37.463,35.558,34.343,43.994,36.541,36.078,46.141,37.789,38.429,34.726,32.716,37.268,36.676,33.418,34.42,36.451,37.233,42.767
3/4/2012 0:00,48.395,42.54526659,210.4116147,44.505,43.424,210.4116147,39.598,39.331,37.334,46.548,40.419,39.907,49.051,39.581,40.251,34.761,32.748,39.035,40.408,34.561,35.598,38.835,39.669,47.457
3/4/2012 1:00,48.395,168.4450277,210.4116147,44.505,43.424,210.4116147,196.1771468,39.331,37.334,46.548,40.419,39.907,49.051,39.581,40.251,34.761,32.748,39.035,40.408,33.839,34.854,38.835,39.669,47.884
3/4/2012 2:00,48.395,210.4116147,210.4116147,44.505,43.424,210.4116147,39.598,39.331,37.334,46.548,40.419,39.907,49.051,39.581,40.251,34.761,32.748,39.035,40.408,33.839,34.854,38.835,39.669,47.884
3/4/2012 3:00,48.395,210.4116147,210.4116147,44.505,43.424,210.4116147,39.598,39.331,37.334,46.548,40.419,39.907,49.051,39.581,40.251,34.761,32.748,39.035,40.99,33.839,34.854,38.835,39.669,47.884
3/4/2012 4:00,48.831,210.4116147,210.4116147,44.505,43.424,210.4116147,39.598,39.331,37.858,46.548,40.419,39.907,49.492,39.581,40.251,34.761,32.748,39.035,40.408,33.839,34.854,38.835,39.669,47.884
3/4/2012 5:00,48.831,56.53412893,210.4116147,44.505,43.424,210.4116147,39.598,40.491,39.703,46.548,40.419,39.907,49.492,39.581,40.251,34.761,32.748,39.035,40.408,33.839,34.854,38.835,39.669,47.884
3/4/2012 6:00,48.395,42.54526659,210.4116147,44.505,43.424,210.4116147,39.598,39.331,38.566,46.548,40.419,39.907,49.051,39.581,40.251,34.761,32.748,39.035,40.408,33.839,34.854,38.835,39.669,47.884
3/4/2012 7:00,49.416,42.864,210.4116147,45.66,44.55,210.4116147,40.146,42.042,41.224,47.756,40.979,41.436,49.053,40.129,40.809,34.761,32.748,39.575,40.408,33.839,34.854,39.373,40.218,49.126
3/4/2012 8:00,53.896,126.4998074,154.4824098,44.505,43.424,210.4116147,210.4116147,38.61,37.858,44.741,37.571,38.053,54.626,39.878,40.554,35.4,33.351,39.328,32.704,35.197,36.253,37.478,38.282,55.634
3/4/2012 9:00,69.026,40.82995456,40.82995456,38.572,38.973,210.4116147,139.889523,38.61,37.858,36.879,37.571,38.053,69.962,37.61,38.076,35.4,33.351,37.091,29.247,34.372,35.403,36.541,37.325,75.532
3/4/2012 10:00,52.535,37.19359866,37.87834866,37.436,38.368,210.4116147,110.4608745,38.477,37.728,35.793,37.441,37.922,51.832,37.61,37.532,35.4,33.351,37.091,29.247,33.839,34.854,35.974,36.746,77.83
3/4/2012 11:00,49.716,36.915,37.662,37.436,38.368,210.4116147,36.52,38.076,37.334,35.793,37.441,37.922,49.051,37.61,37.532,35.4,33.351,37.091,29.247,33.839,34.854,35.974,36.746,61.014
3/4/2012 12:00,48.395,36.915,37.662,37.436,38.368,154.4486536,37.51820174,38.076,37.334,35.793,37.441,37.922,49.051,37.61,37.532,35.693,33.351,37.091,29.247,33.839,34.854,35.974,36.746,49.352
3/4/2012 13:00,48.395,36.915,37.662,37.436,38.368,42.41005599,182.4368947,38.076,37.334,35.793,37.441,37.922,49.051,37.61,37.532,35.693,33.351,37.091,29.247,33.839,34.854,35.974,36.746,43.773
3/4/2012 14:00,48.395,39.483,40.281,40.614,41.036,84.44199481,210.4116147,38.076,37.334,38.832,37.892,38.378,49.051,38.917,39.576,36.122,33.752,38.38,36.507,34.245,35.273,36.407,37.188,43.773
3/4/2012 15:00,48.395,42.588,42.624,44.505,43.424,210.4116147,53.83246789,39.331,37.858,42.552,40.419,39.907,49.051,39.581,40.251,36.52,34.123,39.035,40.408,34.623,35.661,38.835,39.669,43.773
3/4/2012 16:00,48.395,44.664,168.984461,46.675,45.541,55.62107925,40.258,39.67,37.858,44.626,40.767,40.251,49.051,39.922,40.598,35.693,33.351,39.371,40.756,33.839,34.854,39.17,40.01,45.907
3/4/2012 17:00,48.395,43.929,210.4116147,46.795,45.658,41.38218068,40.537,39.946,39.168,44.741,41.05,40.53,49.051,40.045,40.723,36.165,33.791,39.492,41.63,34.286,35.314,39.442,40.288,46.025
3/4/2012 18:00,62.316,59.13,210.4116147,62.986,61.456,55.988,55.687,54.875,51.05,60.222,56.392,55.678,63.094,54.454,55.377,38.623,36.088,53.703,57.188,36.616,37.715,54.183,55.345,61.95
3/4/2012 19:00,48.395,43.828,210.4116147,46.687,45.553,42.691,41.871,41.26,39.382,44.638,42.401,41.864,49.051,41.521,42.225,40.209,37.768,40.949,42.389,38.321,39.47,40.74,41.614,45.919
3/4/2012 20:00,48.395,41.78,210.4116147,44.505,43.424,111.4401728,40.258,39.876,37.334,44.626,40.979,40.459,49.051,39.922,40.598,38.319,35.804,39.371,40.408,36.328,37.418,39.17,40.01,45.907
3/4/2012 21:00,48.395,41.78,210.4116147,44.505,43.424,40.13,39.914,39.876,37.542,44.626,40.979,40.459,49.051,39.581,40.251,38.33,36.003,39.035,40.408,36.53,37.626,38.835,39.669,45.907
3/4/2012 22:00,48.395,41.78,210.4116147,44.505,43.424,210.4116147,39.914,39.42,37.542,44.626,40.51,39.997,49.051,39.581,40.251,38.33,36.003,39.035,40.408,36.53,37.626,38.835,39.669,45.907
3/4/2012 23:00,48.395,70.14035798,210.4116147,44.505,43.424,210.4116147,39.914,39.876,39.099,44.626,40.979,40.459,49.051,39.581,40.251,38.33,36.003,39.035,40.408,36.53,37.626,38.835,39.669,45.907
3/5/2012 0:00,46.163,210.4116147,210.4116147,42.654,41.64269032,70.47040937,41.14108415,39.204,38.441,44.612,40.289,39.778,47.247,39.468,40.137,36.329,34.226,38.924,39.476,35.211,36.267,40.60358415,41.01908415,45.893
3/5/2012 1:00,46.163,210.4116147,210.4116147,42.654,41.618,210.4116147,39.8,39.204,38.441,44.612,40.289,39.778,47.247,39.468,40.137,36.329,34.226,38.924,39.476,35.211,36.267,38.725,39.556,45.893
3/5/2012 2:00,46.163,182.2898678,210.4116147,42.654,41.618,210.4116147,40.44349996,39.204,38.441,44.612,40.289,39.778,47.247,39.468,40.137,36.329,34.226,38.924,39.54053047,35.211,36.267,39.63724996,40.26049996,45.893
3/5/2012 3:00,46.163,182.2898678,210.4116147,42.654,41.618,210.4116147,182.2608371,39.204,38.441,44.612,40.289,39.778,47.247,39.468,40.137,36.329,34.226,38.924,39.55871934,35.211,36.267,182.2608371,182.2608371,45.893
3/5/2012 4:00,46.163,182.43389,210.4116147,42.654,41.618,210.4116147,182.43389,181.8770123,38.441,44.612,40.289,39.778,47.247,39.468,40.137,36.329,34.226,38.924,167.9334832,35.211,36.267,182.43389,182.43389,45.893
3/5/2012 5:00,46.163,210.4116147,196.2815635,42.654,41.618,210.4116147,54.01763456,69.58443579,41.101,44.612,40.304,40.821,47.247,39.468,40.137,36.329,34.226,38.924,53.72063456,35.211,36.267,53.03221789,53.79396789,45.893
3/5/2012 6:00,52.074,210.4116147,169.329211,48.115,46.946,210.4116147,196.6730635,47.386,47.456,50.324,46.111,46.703,52.779,45.57,45.867,38.401,36.177,44.942,44.836,36.707,37.808,44.712,45.671,48.92
3/5/2012 7:00,59.461,210.4116147,197.2622302,54.941,53.606,210.4116147,210.4116147,49.787,48.818,57.463,50.724,50.081,60.267,50.838,51.699,44.681,42.094,50.136,63.38413456,44.425,45.757,49.88,50.95,59.113
3/5/2012 8:00,42.135,182.43389,210.4116147,42.589,41.554,210.4116147,210.4116147,47.386,47.456,40.719,46.111,46.703,42.706,41.513,40.821,40.081,37.76,40.94,139.6849863,38.313,39.462,54.87105123,55.38071789,41.888
3/5/2012 9:00,37.12,182.43389,166.9871942,36.728,37.11,210.4116147,210.4116147,47.386,47.456,35.116,46.111,46.703,37.658,37.515,36.889,36.329,34.226,36.997,35.19977222,34.727,35.768,36.918,36.315,37.854
3/5/2012 10:00,36.285,210.4116147,35.62897195,34.645,35.508,210.4116147,210.4116147,43.132,42.292,33.125,41.971,42.51,36.777,36.402,35.796,35.252,33.211,35.9,32.635,33.789,34.803,35.922,35.28,36.295
3/5/2012 11:00,36.285,210.4116147,152.5123874,33.57,34.405,210.4116147,210.4116147,39.204,38.441,32.096,38.149,38.639,36.777,35.954,35.355,34.913,32.892,35.458,32.635,33.373,34.374,35.48,34.787,36.111
3/5/2012 12:00,36.285,210.4116147,108.5157337,33.57,34.405,210.4116147,210.4116147,39.204,38.441,32.096,38.149,38.639,36.777,35.954,35.355,34.913,32.892,35.458,32.635,33.373,34.374,35.48,34.787,36.48082227
3/5/2012 13:00,37.318,210.4116147,79.72470896,35.261,36.138,210.4116147,210.4116147,39.204,38.441,33.713,38.149,38.639,37.824,36.716,36.105,35.556,33.498,36.21,33.629,34.068,35.09,36.218,35.458,36.60749842
3/5/2012 14:00,38.569,182.43389,51.18605123,36.491,37.4,210.4116147,210.4116147,39.204,38.441,34.889,38.149,38.639,42.729,37.483,36.858,36.298,34.094,36.966,167.7997555,34.593,35.631,36.777,36.61214292,37.821
3/5/2012 15:00,39.988,210.4116147,181.6388456,37.775,38.483,210.4116147,210.4116147,39.32,38.554,36.117,39.274,39.778,47.096,38.293,38.214,36.835,34.703,37.765,53.03405123,35.211,36.267,37.433,52.58396789,39.213
3/5/2012 16:00,46.163,210.4116147,210.4116147,46.299,45.174,210.4116147,210.4116147,70.24776912,196.1500635,44.47,43.383,42.833,47.945,70.47110245,71.07110245,39.977,37.663,69.98276912,196.4481468,38.214,39.361,196.3508968,196.4253968,47.076
3/5/2012 17:00,59.778,210.4116147,210.4116147,60.422,185.1686789,210.4116147,210.4116147,132.0348074,210.4116147,57.77,55.142,54.443,59.825,183.1116789,183.2431789,38.981,36.725,183.0045123,210.4116147,37.262,38.38,210.4116147,210.4116147,61.014
3/5/2012 18:00,67.135,210.4116147,210.4116147,62.032,210.4116147,210.4116147,210.4116147,55.088,210.4116147,64.879,56.612,55.894,66.238,117.1823395,117.6822561,37.01,34.867,116.7751728,210.4116147,35.378,36.439,210.4116147,210.4116147,69.065
3/5/2012 19:00,61.85,210.4116147,210.4116147,62.032,210.4116147,210.4116147,210.4116147,55.088,210.4116147,59.772,56.612,55.894,61.419,196.7571468,196.8228968,39.444,37.16,196.7036468,210.4116147,37.704,38.835,210.4116147,210.4116147,69.065
3/5/2012 20:00,57.517,210.4116147,210.4116147,57.314,197.5374802,210.4116147,210.4116147,50.898,210.4116147,55.585,52.306,51.643,56.748,43.864,44.607,41.235,38.848,43.259,210.4116147,40.751,41.973,210.4116147,210.4116147,69.065
3/5/2012 21:00,53.717,210.4116147,210.4116147,53.145,51.854,210.4116147,210.4116147,47.196,210.4116147,55.585,48.501,47.886,52.62,42.483,43.203,38.977,36.721,41.897,210.4116147,38.754,39.916,210.4116147,210.4116147,68.194
3/5/2012 22:00,53.717,104.0412049,157.2407431,53.145,51.854,210.4116147,210.4116147,47.196,53.03863456,55.585,48.501,47.886,52.62,41.898,42.608,37.905,35.711,41.32,196.9761468,37.688,38.818,210.4116147,210.4116147,61.014
3/5/2012 23:00,51.168,75.43693579,210.4116147,50.623,76.22943579,210.4116147,210.4116147,42.428,38.441,52.947,43.601,43.049,50.123,41.141,41.839,37.621,35.443,40.574,71.91610245,37.405,38.527,210.4116147,210.4116147,54.467
3/6/2012 0:00,61.018,210.4116147,210.4116147,60.802,210.4116147,210.4116147,210.4116147,53.996,38.56,84.20860245,55.49,54.786,60.202,41.131,41.828,34.725,32.715,40.564,56.273,34.526,35.561,210.4116147,210.4116147,60.973
3/6/2012 1:00,61.018,210.4116147,210.4116147,60.802,210.4116147,210.4116147,210.4116147,53.996,38.56,58.968,55.49,54.786,60.202,41.131,41.828,34.725,32.715,40.564,56.273,34.154,35.178,210.4116147,210.4116147,62.224
3/6/2012 2:00,61.018,210.4116147,210.4116147,60.802,210.4116147,210.4116147,70.12110245,53.996,38.56,58.968,55.49,54.786,60.202,41.131,41.828,34.725,32.715,40.564,56.273,33.942,34.96,69.17360245,69.90526912,60.66
3/6/2012 3:00,61.018,83.55443579,210.4116147,60.802,210.4116147,210.4116147,42.063,53.996,38.56,159.9304098,55.49,54.786,60.202,41.131,41.828,34.725,32.715,40.564,56.273,33.994,35.013,40.926,41.804,60.66
3/6/2012 4:00,61.018,197.7258968,210.4116147,60.802,210.4116147,210.4116147,196.3825635,53.996,38.56,210.4116147,55.49,54.786,60.202,196.3048968,196.3629802,34.725,32.715,196.2576468,56.273,34.526,35.561,196.2878135,196.3609802,60.66
3/6/2012 5:00,123.2653395,210.4116147,210.4116147,60.802,210.4116147,210.4116147,210.4116147,48.57,47.624,210.4116147,49.913,49.28,60.202,210.4116147,210.4116147,35.166,33.13,210.4116147,56.273,34.964,36.013,210.4116147,210.4116147,60.66
3/6/2012 6:00,187.8086789,210.4116147,210.4116147,75.014,210.4116147,210.4116147,210.4116147,50.564,49.579,210.4116147,51.962,51.304,73.794,210.4116147,210.4116147,35.81,33.737,210.4116147,52.696,35.146,36.2,210.4116147,210.4116147,74.355
3/6/2012 7:00,74.05,125.8646728,210.4116147,68.421,126.6142561,210.4116147,118.0351728,51.292,50.293,71.562,52.711,52.043,73.06,210.4116147,210.4116147,42.148,39.708,210.4116147,52.696,41.759,43.012,117.2144228,117.8485061,79.007
3/6/2012 8:00,55.011,48.64,210.4116147,50.829,49.595,210.4116147,183.2875123,48.878,48.818,53.163,48.791,48.173,54.276,60.26196789,60.98521789,45.138,42.525,59.67255123,47.009,44.097,45.419,46.88,47.885,61.014
3/6/2012 9:00,49.06,40.694,168.187961,41.268,42.296,168.026461,210.4116147,47.386,47.456,43.163,46.111,46.703,48.404,54.54655123,153.8714098,38.205,35.994,54.03596789,36.2,37.771,38.904,40.155,41.016,49.297
3/6/2012 10:00,47.913,37.473,196.0494802,37.281,38.209,39.92520171,210.4116147,47.386,47.456,38.004,46.111,46.703,47.272,38.842,38.762,37.502,35.331,38.306,36.2,35.848,36.923,38.111,38.41,41.591
3/6/2012 11:00,47.913,37.429,66.28610245,37.237,38.164,182.0250333,210.4116147,47.386,46.463,35.602,46.111,46.703,47.453,37.818,37.74,36.513,34.399,37.296,36.2,34.903,35.95,37.106,37.902,38.727
3/6/2012 12:00,47.913,37.429,37.461,37.237,38.164,51.65905123,210.4116147,45.568,44.681,35.602,45.649,46.235,48.562,37.268,37.192,36.091,34.001,36.754,36.2,34.513,35.548,36.691,37.478,38.164
3/6/2012 13:00,47.913,37.822,167.272211,37.627,38.564,167.125211,210.4116147,45.568,38.983,35.976,45.649,46.235,48.562,37.268,37.192,34.788,32.774,36.754,36.58,34.548,35.585,123.5703074,37.517,38.164
3/6/2012 14:00,50.213,41.593,210.4116147,42.786,42.41,139.8159419,210.4116147,45.568,41.858,40.908,45.649,46.235,49.541,40.126,40.806,36.832,34.699,39.573,40.374,36.621,37.719,54.44205123,41.127,41.888
3/6/2012 15:00,61.018,80.11360245,210.4116147,55.603,80.99776912,210.4116147,196.8683135,50.164,99.40587157,53.163,51.552,50.898,60.202,169.238711,169.432461,35.81,33.737,169.081211,52.279,35.146,36.2,114.8536728,183.2758456,54.689
3/6/2012 16:00,61.494,59.018,210.4116147,61.675,60.176,210.4116147,210.4116147,54.771,210.4116147,58.968,56.286,55.572,61.066,210.4116147,210.4116147,35.81,33.737,210.4116147,57.08,34.23,35.257,210.4116147,210.4116147,60.177
3/6/2012 17:00,84.415,81.648,210.4116147,85.324,83.251,210.4116147,210.4116147,78.669,210.4116147,156.7313586,80.844,79.82,84.481,210.4116147,210.4116147,35.73,33.661,210.4116147,81.986,34.154,35.178,210.4116147,210.4116147,71.603
3/6/2012 18:00,87.03,189.1741789,210.4116147,86.722,84.616,210.4116147,210.4116147,78.669,210.4116147,199.8860635,80.844,79.82,85.866,210.4116147,210.4116147,35.73,33.661,210.4116147,81.986,34.154,35.178,210.4116147,210.4116147,199.6905635
3/6/2012 19:00,81.703,210.4116147,210.4116147,82.582,80.576,210.4116147,210.4116147,78.402,210.4116147,122.7758716,80.57,79.549,81.767,210.4116147,210.4116147,35.508,33.453,196.8273968,81.708,33.942,34.96,210.4116147,210.4116147,185.5120123
3/6/2012 20:00,64.947,75.11838456,210.4116147,65.646,64.052,210.4116147,210.4116147,62.323,68.01943579,62.765,64.047,63.235,64.998,210.4116147,210.4116147,35.075,33.044,210.4116147,64.951,33.942,34.96,210.4116147,210.4116147,61.014
3/6/2012 21:00,63.017,60.089,210.4116147,62.794,61.269,210.4116147,210.4116147,55.765,38.56,60.899,57.307,56.581,62.174,210.4116147,210.4116147,34.725,32.715,210.4116147,58.116,33.193,34.189,210.4116147,210.4116147,59.325
3/6/2012 22:00,63.15,70.86871789,210.4116147,60.802,71.91555123,126.3533003,210.4116147,53.996,38.56,61.028,55.49,54.786,60.202,210.4116147,210.4116147,34.725,32.715,210.4116147,56.273,33.193,34.189,210.4116147,210.4116147,59.325
3/6/2012 23:00,61.018,197.7258968,210.4116147,60.802,197.8210635,196.4039731,168.324461,53.996,38.56,58.968,55.49,54.786,60.202,168.091461,154.2170765,34.725,32.715,167.949711,56.273,33.193,34.189,168.040211,168.259711,59.325
3/7/2012 0:00,42.915,125.9338074,210.4116147,43.323,42.27,210.4116147,196.0676468,39.567,35.986,41.473,40.661,40.146,42.895,38.12,38.042,34.158,32.181,37.594,40.095,32.652,33.631,51.81946789,52.55555123,39.036
3/7/2012 1:00,42.915,41.456,210.4116147,43.323,42.27,210.4116147,210.4116147,39.567,35.986,41.473,40.661,40.146,42.895,38.12,38.042,32.995,31.085,37.594,40.095,31.54,32.486,37.402,38.205,39.036
3/7/2012 2:00,42.915,41.456,210.4116147,43.323,42.27,210.4116147,210.4116147,39.567,35.986,41.473,40.661,40.146,42.895,38.12,38.042,32.872,30.969,37.594,40.095,31.419,32.362,37.402,38.205,39.036
3/7/2012 3:00,42.915,41.456,210.4116147,43.323,42.27,210.4116147,210.4116147,39.567,35.986,41.473,40.661,40.146,42.895,38.12,38.042,32.872,30.969,37.594,40.095,31.164,32.098,37.402,38.205,39.036
3/7/2012 4:00,42.915,41.456,210.4116147,43.323,42.27,210.4116147,210.4116147,39.567,35.986,41.473,40.661,40.146,42.895,38.12,38.042,32.872,30.969,37.594,40.095,31.164,32.098,37.402,38.205,39.036
3/7/2012 5:00,42.915,41.509,210.4116147,43.377,42.323,210.4116147,210.4116147,40.785,39.991,41.473,40.713,40.197,42.949,38.12,38.042,32.872,30.969,37.594,40.146,31.164,32.098,123.9708074,38.335,39.036
3/7/2012 6:00,60.225,58.251,210.4116147,60.873,59.395,196.7461468,196.7670635,54.059,47.456,58.201,55.554,54.85,59.42,46.139,46.044,32.715,30.57,45.503,56.339,31.015,31.945,45.757,46.739,47.248
3/7/2012 7:00,45.258,182.5823456,210.4116147,45.391,44.288,210.4116147,210.4116147,45.658,44.769,43.737,44.43,45,44.943,42.862,42.712,36.831,34.417,42.27,42.297,34.918,35.965,42.181,43.086,43.829
3/7/2012 8:00,42.167,96.49573537,210.4116147,40.566,40.2133638,210.4116147,210.4116147,41.454,40.647,40.75,40.338,40.856,41.603,39.144,39.064,37.907,35.422,38.604,38.141,35.938,37.015,38.296,39.118,40.085
3/7/2012 9:00,37.672,36.21789936,210.4116147,35.995,36.891,210.4116147,210.4116147,40.785,39.991,36.406,39.687,40.197,38.26948782,37.064,36.497,35.3,32.986,36.552,34.993,33.466,34.47,35.578,36.015,37.451
3/7/2012 10:00,36.567,35.206,210.4116147,35.025,35.897,210.4116147,210.4116147,40.785,39.991,35.339,39.687,40.197,38.65195128,36.027,35.427,34.889,32.601,35.53,34.05,33.076,34.068,35.163,35.044,36.353
