Wind,Solar
10.31771417034324,98.1119256553256
8.991825920369603,63.82069108629965
12.318666131444386,0.5634499941670642
17.67114428492997,0.0
19.15282376543826,0.0
19.216437007587633,0.0
18.331169796852446,0.0
17.397886581991905,0.0
11.155367246116146,0.0
15.438192299991186,0.0
20.89349893104064,0.0
24.320449881516126,0.0
29.85915582262088,0.0
37.086668643827444,0.0
45.057383274922536,0.0
53.00197024421588,0.0
49.27257125011702,0.0
41.167807248810135,0.0
35.254593072154414,2.367930150604975
24.689100336418534,48.38257733595822
19.22270963809295,105.894623260335
15.817512785975264,135.41646420271007
19.08144052671988,148.11740383187706
17.383892609147196,134.02687665418043
15.692539702609972,95.27463125941068
15.985602696657985,65.9393672135215
12.502435892865828,0.4503320713113084
10.944704169339188,0.0
10.951023449522046,0.0
10.063207527040808,0.0
9.030458084164428,0.0
7.59075227731536,0.0
4.6665819794894485,0.0
6.369298259861497,0.0
8.20703066282508,0.0
9.14147244145748,0.0
9.344220333344355,0.0
10.077945716419856,0.0
10.415155525681254,0.0
10.777660534914082,0.0
10.358446612286084,0.0
10.8267595359038,0.0
9.68618661294182,2.172606809159835
6.938460517151826,42.085386959759916
4.400724122363305,90.93879166274702
5.55048832583809,117.37897273972162
3.2541290296248704,134.70071653458763
1.8506974598449186,134.05933265215447
0.7839004471363873,108.02806166084206
0.0,69.21533219132341
0.0,1.6905333214774694
0.02258804991471641,0.0
0.3609832991349042,0.0
0.6654495748286338,0.0
0.6352588271456292,0.0
