Wind_MW,Solar_MW,Available_RE_MW,Served_IT_MW,Served_Facility_MW,Unserved_A_IT_MW,Unserved_A_Facility_MW,RE_Direct_To_Load_MW,BESS_Charge_MW,BESS_Discharge_MW,Curtailment_MW,BESS_Net_MW,Balance_Residual_MW
75.36692329536754,7.873319334464807,83.24024262983235,8.0,9.2,0.0,0.0,9.2,0.0,0.0,74.04024262983235,0.0,0.0
78.99870922013442,19.976729049970515,98.97543827010493,8.0,9.2,0.0,0.0,9.2,0.0,0.0,89.77543827010493,0.0,0.0
75.84072710724718,36.28789963430358,112.12862674155076,8.0,9.2,0.0,0.0,9.2,0.0,0.0,102.92862674155076,0.0,0.0
81.44210883447752,0.0,81.44210883447752,8.0,9.2,0.0,0.0,9.2,0.0,0.0,72.24210883447752,0.0,0.0
86.37241247631299,0.0,86.37241247631299,8.0,9.2,0.0,0.0,9.2,0.0,0.0,77.17241247631299,0.0,0.0
89.23663847630624,0.0,89.23663847630624,8.0,9.2,0.0,0.0,9.2,0.0,0.0,80.03663847630624,0.0,0.0
91.81987254151954,0.0,91.81987254151954,8.0,9.2,0.0,0.0,9.2,0.0,0.0,82.61987254151954,0.0,0.0
88.83532868728989,0.0,88.83532868728989,8.0,9.2,0.0,0.0,9.2,0.0,0.0,79.63532868728988,0.0,0.0
83.85888862219112,0.0,83.85888862219112,8.0,9.2,0.0,0.0,9.2,0.0,0.0,74.65888862219111,0.0,0.0
78.82568159019068,0.0,78.82568159019068,8.0,9.2,0.0,0.0,9.2,0.0,0.0,69.62568159019068,0.0,0.0
72.45177128509182,0.0,72.45177128509182,8.0,9.2,0.0,0.0,9.2,0.0,0.0,63.25177128509182,0.0,0.0
72.46456082665301,0.0,72.46456082665301,8.0,9.2,0.0,0.0,9.2,0.0,0.0,63.26456082665301,0.0,0.0
73.7216252050639,0.0,73.7216252050639,8.0,9.2,0.0,0.0,9.2,0.0,0.0,64.5216252050639,0.0,0.0
70.40823625354541,0.0,70.40823625354541,8.0,9.2,0.0,0.0,9.2,0.0,0.0,61.20823625354541,0.0,0.0
60.57854502577075,0.0,60.57854502577075,8.0,9.2,0.0,0.0,9.2,0.0,0.0,51.37854502577075,0.0,0.0
54.55013645724305,0.0,54.55013645724305,8.0,9.2,0.0,0.0,9.2,0.0,0.0,45.35013645724305,0.0,0.0
44.16627612063105,0.0,44.16627612063105,8.0,9.2,0.0,0.0,9.2,0.0,0.0,34.96627612063105,0.0,0.0
32.64942229689844,0.0,32.64942229689844,8.0,9.2,0.0,0.0,9.2,0.0,0.0,23.449422296898444,0.0,0.0
26.257677662850202,0.0,26.257677662850202,8.0,9.2,0.0,0.0,9.2,0.0,0.0,17.057677662850203,0.0,0.0
