,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,,SO_power_imbalance
3/28/2012 3:00,2.429855635,7.80108325,9.853049256,13.07838531,13.62867461,295.4959342,298.5659866,301.6958702,306.5359413,308.3460229,,-542.2139056
3/28/2012 4:00,2.498839326,7.909756656,9.965878734,13.0600141,13.79612384,296.2410708,299.433077,302.6893605,307.0397956,309.3835581,,-281.0811797
3/28/2012 5:00,2.443831144,7.793107242,9.832687231,12.72813831,13.60703131,296.6511839,300.2149672,303.8527492,308.2285048,311.0056938,,56.47101814
3/28/2012 6:00,2.555441268,7.773503128,9.725900242,12.53640903,13.5107744,294.3049888,298.1461691,302.0706855,306.3802162,309.3838779,,180.2467325
3/28/2012 7:00,2.807449403,7.768855189,9.558566602,12.15656089,13.12229049,286.9618452,291.6199601,296.373193,300.677333,304.0601866,,213.114548
3/28/2012 8:00,3.04786172,7.682788424,9.297482076,12.09838442,13.12344051,280.7902815,284.062974,287.4010665,291.5662346,295.0458565,,27.29018076
3/28/2012 9:00,3.93011027,8.52785803,10.04956503,12.45475352,13.71110104,276.672682,278.5302308,280.4251329,282.475059,286.075635,,48.55681069
3/28/2012 10:00,4.404425176,9.069352181,10.58678026,12.04258304,13.13636753,275.6059828,277.1356559,278.6972764,279.4001885,283.1953988,,63.04554001
3/28/2012 11:00,5.004397519,10.17060482,11.84689513,13.36645743,14.25726682,281.9440344,283.2545813,284.5893259,285.4096117,287.9761248,,86.72016959
3/28/2012 12:00,5.553460487,11.28790253,13.14770474,14.80556657,15.44556677,286.4433888,287.4536729,288.4789944,289.4750464,290.7184525,,117.8135535
3/28/2012 13:00,5.797096935,11.85692793,13.82650918,15.69120792,16.38399832,289.8767063,290.8054119,291.7543399,292.9223857,294.0016716,,159.8550767
3/28/2012 14:00,6.286527276,13.00030731,15.18966138,17.22987121,17.864719,295.2092912,296.0456459,296.8972387,297.907426,298.6692145,,192.123927
3/28/2012 15:00,6.380004814,13.50139254,15.839322,17.93607234,18.65300478,299.3408772,300.195498,301.0698947,302.1597128,302.9448481,,-119.9029406
3/28/2012 16:00,5.999980507,13.08818358,15.43941332,17.89559452,19.11299931,298.5475521,299.1258408,299.7194759,301.0080197,302.6771417,,-396.3663117
3/28/2012 17:00,4.797067547,12.43582039,15.1224157,18.05459402,19.57149305,295.0746043,296.7548692,298.4690771,300.2949387,302.080974,,-267.3021264
3/28/2012 18:00,6.014364151,13.76681024,16.37735717,18.80605733,20.0003441,301.1466814,301.9981715,302.8638255,303.8352411,304.7914683,,-257.6639432
3/28/2012 19:00,6.048266155,13.84777087,16.4743272,18.93202791,20.09221786,303.2525136,303.9568804,304.6739796,305.3733221,306.1423531,,-466.4802271
3/28/2012 20:00,5.886307821,13.46341049,16.01336842,18.36039493,19.46414183,305.7588366,306.4258109,307.1064251,307.8067618,308.4785029,,-59.71196832
3/28/2012 21:00,5.744002279,13.00710239,15.44322123,17.63937887,18.6869811,307.9109928,308.6557441,309.4179264,310.2658794,310.9817335,,387.2136511
3/28/2012 22:00,5.393446727,12.28070054,14.59549687,16.69865063,17.76533177,311.3895041,312.3277232,313.2886314,314.3347624,315.1951683,,171.8676781
3/28/2012 23:00,5.276089068,12.12928847,14.44168743,16.55555947,17.68401339,309.6998077,310.6436739,311.6101862,312.7993693,313.7819058,,115.6390978
3/29/2012 0:00,5.289078586,12.17999402,14.50312061,16.60498631,17.7457642,307.8537494,308.850306,309.8680629,311.0214117,311.9969801,,9.219662845
3/29/2012 1:00,5.332344731,12.30482691,14.65697864,16.74588342,17.91230526,306.8741267,307.6856296,308.5171881,309.6286043,310.5142101,,-55.71015661
3/29/2012 2:00,5.408527355,12.47085718,14.85408178,16.91802503,18.12898312,306.0652602,306.8578001,307.6661194,308.7549947,309.5553994,,-333.92868
3/29/2012 3:00,5.480130014,12.61529928,15.02339002,17.04740344,18.30184642,304.8654939,305.5851219,306.3225389,307.4528965,308.2255062,,-571.568019
3/29/2012 4:00,5.544034261,12.74871191,15.17799391,17.16101839,18.46341058,305.2615843,306.0003275,306.7458138,307.8763462,308.595888,,-298.3385352
3/29/2012 5:00,5.716918826,13.09128291,15.57419889,17.58508126,18.92403503,306.622084,307.3034145,308.0003875,309.0585555,309.7118897,,-8.755957507
3/29/2012 6:00,5.887582705,13.31236495,15.80233112,17.80547158,19.16093954,308.0140835,308.7260355,309.4484458,310.4352568,311.0449427,,-66.13231764
3/29/2012 7:00,6.4740183,14.01113907,16.50185498,18.95053473,20.50989456,308.7841455,309.2818813,309.7888927,310.8354739,311.4523112,,-4.507941247
3/29/2012 8:00,7.003446847,14.59821444,17.08093616,19.04323793,20.18342997,310.6462579,311.0338947,311.4261355,312.0468381,312.4410203,,-20.73008212
3/29/2012 9:00,6.83652661,14.17035169,16.56193491,18.16785172,19.20338203,311.9106045,312.4266519,312.9507877,313.324087,313.7324891,,-78.83892183
3/29/2012 10:00,7.293487567,14.96692725,17.4626836,19.21338013,20.26264734,314.9189202,315.3835964,315.8623708,316.3482033,316.6805417,,24.50027325
3/29/2012 11:00,8.061002277,16.43677727,19.15631243,21.18661967,22.24849422,318.2753795,318.4481918,318.6247656,319.1569156,319.4021507,,36.45933372
3/29/2012 12:00,7.816044659,15.9531014,18.59515673,20.4596407,21.53275493,321.2052342,321.3920599,321.5794046,322.0007971,322.2608234,,40.2043994
3/29/2012 13:00,7.769196139,15.80658744,18.41587708,20.3506413,21.40911172,322.2446581,322.4410775,322.6390076,323.130485,323.4005825,,244.3659978
3/29/2012 14:00,7.243006687,14.9065352,17.40166666,19.1336684,20.20790628,318.1632999,318.6213172,319.0904964,319.5349262,319.8929265,,185.2894008
3/29/2012 15:00,6.987687563,14.5397934,17.00580234,18.65835931,19.77018394,316.6534295,317.1595912,317.6769898,318.1318204,318.5126824,,6.502855312
3/29/2012 16:00,6.482281068,13.75817974,16.14916968,17.73552164,18.96061679,315.5786141,316.0695331,316.572169,317.155477,317.5727609,,42.29940382
3/29/2012 17:00,5.755256792,13.06834357,15.524186,17.41418762,19.07235522,313.5918107,314.4945243,315.4142054,316.4753524,317.2400004,,49.82831798
3/29/2012 18:00,5.737053897,13.17329061,15.67867501,17.51507027,19.08356718,315.9430045,316.5848021,317.2406634,318.3131632,318.9087464,,48.56416647
3/29/2012 19:00,5.371973215,12.57094242,15.0125505,16.84878368,18.42693612,317.67554,318.3688642,319.0744365,320.3083962,320.9389497,,42.82648548
3/29/2012 20:00,5.042702605,11.95610714,14.3104618,16.08483255,17.64921895,320.3245773,321.0529702,321.7913867,323.2003079,323.8493545,,41.53766044
3/29/2012 21:00,4.705530528,11.34735028,13.62356396,15.33916913,16.86698771,320.7242214,321.5604854,322.4136241,323.9224917,324.6498519,,50.74572221
3/29/2012 22:00,4.671661998,11.29893807,13.57330714,15.30750502,16.8335929,321.1186988,322.1196509,323.1402823,324.5839152,325.3930189,,72.58959099
3/29/2012 23:00,4.397637142,10.85530006,13.08543855,14.79121804,16.303142,320.1242711,321.0966086,322.0954542,323.7351214,324.5448437,,52.86377414
3/30/2012 0:00,4.189946085,10.33964986,12.4649131,14.09914465,15.57061705,315.8230495,317.0292221,318.2573151,320.0368438,320.9133928,,-11.49855456
3/30/2012 1:00,4.271285562,10.38557557,12.48704094,14.0633158,15.53659666,310.9737733,312.1929215,313.4415326,315.2257903,316.1368679,,-31.29800924
3/30/2012 2:00,4.918604558,11.40994006,13.60365719,15.31478926,16.86710356,308.3258563,309.3261525,310.3404232,311.9203989,312.8073018,,-21.26253113
3/30/2012 3:00,5.573243331,12.40608613,14.68497404,16.06674501,17.46841973,310.6300506,311.3530941,312.0835973,313.0153248,313.5473968,,33.89901053
3/30/2012 4:00,5.665398082,12.52958275,14.81533266,16.13433021,17.61430719,312.4605283,313.1063275,313.7684771,314.580504,315.0475066,,135.1821584
3/30/2012 5:00,5.769003421,12.97481854,15.38670084,16.88185177,18.59364285,314.3585863,315.0120137,315.6794228,316.6900414,317.1654642,,28.59269223
3/30/2012 6:00,5.900329774,13.32169047,15.80986752,17.47855077,19.26946296,317.345142,318.0001328,318.6675603,319.7578769,320.2634823,,-81.04660343
3/30/2012 7:00,6.164191807,13.34160804,15.71429689,17.7136147,19.43488703,320.1395703,320.62679,321.1224288,322.2699798,322.7217061,,249.7181056
3/30/2012 8:00,6.694690132,13.87246486,16.21356035,17.5705219,18.87581681,323.6810747,324.1478423,324.6254148,325.2936691,325.6526977,,582.3807023
3/30/2012 9:00,6.765617375,13.71611159,15.96957715,17.26523922,18.40658489,325.9759413,326.4121498,326.8540156,327.3705974,327.6958557,,532.8830279
3/30/2012 10:00,6.442014502,12.77426075,14.81291652,15.95458498,16.93799005,325.8907131,326.4079293,326.9335638,327.6039176,327.9856617,,496.2793926
3/30/2012 11:00,6.823791612,13.46793919,15.60485119,16.95799326,17.95214769,323.697969,324.130531,324.5759551,325.3745493,325.6840656,,511.4975468
3/30/2012 12:00,7.210858306,14.43123427,16.76266855,18.3271474,19.46511331,320.9378504,321.3111102,321.6956311,322.6670331,322.9425575,,495.5228003
3/30/2012 13:00,7.220093509,14.64873094,17.05774501,18.58539675,19.8345373,317.7679356,318.1819284,318.6028402,319.5011349,319.7931111,,344.9968306
3/30/2012 14:00,7.154629748,14.6732989,17.11924913,18.65217582,19.98900602,313.7851251,314.212675,314.6536905,315.5069164,315.8098764,,42.91251916
3/30/2012 15:00,7.341210948,15.25995557,17.84497402,19.40112388,20.89739027,311.1601383,311.5030823,311.8524714,312.604414,312.8703345,,-435.9715689
3/30/2012 16:00,7.281354972,15.3290186,17.96682815,19.50057911,21.23982745,308.4281232,308.5728569,308.7264024,309.4606097,309.6721772,,-412.2658245
3/30/2012 17:00,6.334811268,14.1111312,16.70491267,18.87394807,21.15856715,303.3754535,303.7571015,304.1480124,305.2639138,305.628154,,-413.9311755
3/30/2012 18:00,5.043954137,13.07391351,15.89664866,17.48585902,20.19620701,297.3716306,298.4117941,299.475278,301.2274739,301.9537061,,-779.7189841
3/30/2012 19:00,5.227697461,13.09873893,15.83486008,17.00956008,19.4891586,295.3630654,296.5109946,297.6799736,299.3954757,300.1210424,,-547.7009828
3/30/2012 20:00,5.917199494,13.25130927,15.70069068,16.79008567,19.04040756,296.8099528,297.7306093,298.6742099,300.1400246,300.7561919,,-460.4858446
3/30/2012 21:00,6.091912156,13.53519276,16.01612709,17.25517863,19.50833787,298.4071355,299.3650852,300.3436998,301.7232484,302.3024731,,13.77028791
3/30/2012 22:00,6.493752552,14.3072539,16.90397222,18.25347553,20.47462055,302.0264588,302.7867587,303.5625728,304.6835118,305.1880059,,539.9891299
3/30/2012 23:00,6.592094988,14.53959916,17.18283573,18.6150577,20.78996829,305.2102599,306.0339664,306.8739585,307.7392911,308.246146,,337.0611985
3/31/2012 0:00,6.586427089,14.49048708,17.11679761,18.70584006,20.79115958,308.1276642,308.8553813,309.5971892,310.3167846,310.7802419,,-443.998295
3/31/2012 1:00,6.780610138,14.97869937,17.70570133,19.48211037,21.60394354,311.5215245,312.1068715,312.6998192,313.1328171,313.4882804,,-1105.212343
3/31/2012 2:00,7.008227009,15.44035189,18.24331908,20.12319765,22.30385949,314.389601,314.9047314,315.4284966,315.8132146,316.1180543,,-1128.786307
3/31/2012 3:00,6.841587778,15.11438622,17.86533683,19.63743346,21.75147558,318.9083395,319.4721724,320.0499058,320.6534338,320.9632625,,-856.9918447
3/31/2012 4:00,6.50133031,14.36538069,16.98248065,18.59958062,20.6588815,326.1177459,326.7301119,327.3575965,328.1078379,328.4752221,,-733.3795127
3/31/2012 5:00,5.938183422,12.88928479,15.18988994,16.47923293,18.37864126,337.9976549,338.709717,339.439096,340.2909347,340.6868033,,-755.8908163
3/31/2012 6:00,4.498370444,10.24213568,12.17113721,13.02759082,14.77661348,351.3907626,352.5699262,353.7788303,355.8871153,356.4708082,,-937.6153316
3/31/2012 7:00,4.117224166,8.343539917,9.71335756,10.40600487,11.76458815,352.152802,352.9699632,353.803113,355.8879167,356.5299082,,-1135.449475
3/31/2012 8:00,4.703976478,8.91095944,10.25064355,10.44240793,11.35339063,351.177864,351.7934215,352.4186427,352.3753666,352.7753705,,-637.3369455
3/31/2012 9:00,5.262739054,9.888578487,11.3577721,11.62716627,12.45948605,352.8535671,353.3198553,353.7959492,353.3605093,353.6022121,,-230.4095101
3/31/2012 10:00,5.453960874,10.10708871,11.58099692,12.09492345,12.79030767,353.7403654,354.2749758,354.8148849,354.9218963,355.1469523,,-302.6156807
3/31/2012 11:00,5.414143484,9.98176426,11.42594263,12.0264111,12.64420719,355.5124655,356.0876488,356.6748242,357.1268897,357.3937979,,-175.6306745
3/31/2012 12:00,5.252142039,9.639854919,11.02763933,11.62754077,12.14848196,353.1221025,353.7996877,354.4928998,354.9070102,355.2325929,,-7.938344313
3/31/2012 13:00,5.296467065,9.755277044,11.16719992,11.8039907,12.28479628,351.3716027,352.0253349,352.6944408,353.0538615,353.3710015,,-62.42029295
3/31/2012 14:00,4.837746247,8.982122355,10.29512215,10.91647995,11.35369725,349.5319743,350.3040833,351.0883666,351.7556182,352.1369482,,-44.75859783
3/31/2012 15:00,4.329508602,8.02909548,9.201367602,9.791953323,10.16434747,339.1027849,340.087291,341.0882276,341.8247718,342.2632018,,2.009949066
3/31/2012 16:00,3.950472457,7.539653543,8.684220482,9.268983329,9.651375322,322.8557574,323.6407942,324.438653,324.2560402,324.7334852,,34.64219928
3/31/2012 17:00,3.021856015,6.718886141,7.951485496,8.682450283,9.27412531,312.8099277,313.7246934,314.6555699,314.3888503,315.3559878,,54.87201733
3/31/2012 18:00,2.092150275,6.090301982,7.56139002,8.357578801,9.098383976,306.974642,308.8166137,310.7006964,312.5386496,314.8160438,,58.82423146
3/31/2012 19:00,1.649052274,5.75971113,7.386340803,8.098039685,8.8437315,300.3830078,304.8292845,309.3643561,313.3739054,317.2189607,,108.3636742
3/31/2012 20:00,1.513598325,5.650097949,7.330335968,7.885376018,8.588923159,299.8761375,305.2547946,310.7470476,315.4341927,319.8726696,,176.0918387
3/31/2012 21:00,1.736846135,6.116561515,7.854695143,8.500656875,9.250476517,305.9110543,310.026759,314.2294728,318.5684274,322.3819061,,80.64277117
3/31/2012 22:00,1.884704718,6.28292639,7.987246178,8.820170809,9.693786393,305.2914007,308.8552063,312.4903994,316.9304226,320.3879028,,-331.4142045
3/31/2012 23:00,2.256454713,6.932979898,8.690002673,9.823678688,10.84933342,308.4125666,311.6156067,314.8839248,318.9649163,321.7857715,,-315.362791
4/1/2012 0:00,2.730973099,7.419825083,9.099368034,10.31250692,11.29270341,310.4901339,312.6158529,314.7884796,317.9814258,319.9146315,,174.5575416
4/1/2012 1:00,3.029200157,7.769942573,9.429162811,10.625228,11.57538464,310.778579,312.362503,313.9753762,316.1457015,317.4608239,,220.912353
4/1/2012 2:00,3.079187864,7.823862519,9.479552013,10.65052914,11.60418375,307.2170803,308.6441069,310.1001329,311.903893,313.0499195,,150.6405139
4/1/2012 3:00,3.330766728,8.2346625,9.929593014,11.15228265,12.13084104,303.2694127,304.4428902,305.6374702,307.1964608,308.1200022,,68.47168108
4/1/2012 4:00,3.599300134,8.694928105,10.44132915,11.7057356,12.72541516,301.6170957,302.6087682,303.623778,304.9305856,305.687922,,92.08888383
4/1/2012 5:00,3.705517898,8.841232157,10.59642121,11.82771218,12.87843957,301.391718,302.2176477,303.0631284,304.3503157,305.0391125,,370.1507543
4/1/2012 6:00,3.93688454,8.946251205,10.62888714,11.84916476,12.87571614,301.4814013,302.1634878,302.8664505,304.1521678,304.7898595,,519.731353
4/1/2012 7:00,4.587761857,9.408006856,10.97584139,12.38183199,13.31155595,300.2989979,300.8814201,301.4781594,302.8228111,303.3228681,,488.3239261
4/1/2012 8:00,5.571787323,11.01236054,12.76389569,13.79851623,14.5557945,300.5323536,300.8775877,301.2286618,301.7022793,301.8938853,,496.7232061
4/1/2012 9:00,5.908864854,11.6001873,13.42898699,14.47013703,15.29301111,296.5363598,296.8538027,297.1760282,297.5979529,297.8031426,,423.5507546
4/1/2012 10:00,5.740568593,11.41604806,13.24590194,14.39091798,15.44355668,292.92201,293.2815723,293.6482667,294.4963861,294.8278249,,348.6487741
4/1/2012 11:00,6.053318789,12.2261504,14.22464217,15.24423037,16.46508494,287.9530656,288.1452374,288.3406517,288.7686914,288.9559623,,449.576688
4/1/2012 12:00,5.974194608,12.46813724,14.58990332,15.73353632,17.33390823,280.6710818,281.0410802,281.4193648,282.5194111,282.9782892,,579.3040987
4/1/2012 13:00,6.057607078,13.05424422,15.3659933,16.69297928,18.74886007,270.313603,270.6473889,270.9847503,272.2712771,272.6884709,,555.0425032
4/1/2012 14:00,5.830148289,13.17615318,15.63899474,16.65169923,18.74543495,261.1292122,261.832773,262.5496395,262.876784,263.3358918,,124.1992366
4/1/2012 15:00,5.638476295,12.65020817,14.99420487,16.5657716,18.55904542,277.5619787,278.5527651,279.5588598,280.9180454,281.7002912,,-468.7850712
4/1/2012 16:00,5.896035624,13.08331233,15.47925804,17.16246549,19.10036409,299.410237,300.3035843,301.2077472,302.8871418,303.4606038,,-301.1230335
4/1/2012 17:00,5.799346622,12.77159838,15.08922859,16.42214553,18.20633283,303.5061682,304.2098975,304.9295538,306.1135376,306.5281939,,45.92599977
4/1/2012 18:00,5.547229326,12.40952456,14.70266878,16.00467503,17.81858778,305.963714,306.679292,307.4161872,308.3834733,308.8106962,,-140.5583393
4/1/2012 19:00,5.756774289,12.91188836,15.30388528,16.70474691,18.65077075,307.8303517,308.5753609,309.3298852,310.1273663,310.6243216,,-159.3535807
4/1/2012 20:00,6.138096296,13.54920499,16.01456287,17.46236261,19.46781499,307.8164519,308.4459308,309.090617,309.7768714,310.2214594,,-642.9898386
4/1/2012 21:00,6.237513783,13.7968647,16.31278358,17.73576416,19.83683735,311.9150045,312.4118367,312.9198946,313.5041412,313.8509839,,-1059.140536
4/1/2012 22:00,5.731504977,12.8947589,15.29437435,16.49164535,18.57495013,321.5577384,322.0417966,322.532146,323.3413662,323.6241604,,-1221.949841
4/1/2012 23:00,5.325604923,12.06274983,14.32071152,15.33135625,17.39156867,320.6848102,321.3879428,322.1110355,323.0544853,323.4095231,,-673.0609045
4/2/2012 0:00,4.869761742,11.16582029,13.28669343,14.18947559,16.15767561,322.278149,322.9704546,323.6744152,324.879404,325.2478114,,154.3150167
4/2/2012 1:00,4.513952235,10.50764562,12.53624806,13.37262318,15.2812945,321.4235091,322.1766622,322.9494691,324.2205859,324.6129495,,32.14844469
4/2/2012 2:00,4.479523307,10.48102303,12.51859548,13.35875129,15.25477143,319.7793272,320.380355,320.9904419,322.0579326,322.3824726,,-123.5052857
4/2/2012 3:00,4.484875568,10.44507148,12.46433042,13.33780998,15.2482769,318.0583118,318.5836333,319.1284162,319.8579945,320.1334382,,-193.9466566
4/2/2012 4:00,4.564941637,10.53738906,12.55634634,13.46221825,15.36324914,316.3225173,316.7408436,317.163532,317.7838954,318.0465894,,-298.7274258
4/2/2012 5:00,4.611761548,10.52009967,12.50768949,13.43087153,15.27639546,314.338176,314.7514718,315.1691507,315.7426108,316.0057695,,-270.9910346
4/2/2012 6:00,4.796957304,10.50736668,12.40018235,13.31459236,15.00453675,313.453382,313.8566483,314.2639182,314.7741447,315.0468785,,-215.561334
4/2/2012 7:00,5.271176562,10.56993376,12.28238654,13.02097692,14.35296309,312.6615231,313.0755464,313.499447,313.8860356,314.1566651,,-152.30858
4/2/2012 8:00,5.598611828,10.71217451,12.34557088,12.8861481,14.01295405,312.0472526,312.4371083,312.8392676,312.9252509,313.1748281,,-128.4282639
4/2/2012 9:00,5.664946788,10.58988738,12.15180262,12.70869078,13.6955924,310.476159,310.8672839,311.2605082,311.3254999,311.5759332,,-187.4728817
4/2/2012 10:00,5.575439606,10.22926963,11.7009708,12.2138955,13.13147481,306.2845592,306.4971448,306.7160438,306.8500849,307.0344844,,-287.2337143
4/2/2012 11:00,5.507707979,10.06975293,11.50993058,12.03753631,12.87908148,304.9474202,305.3789607,305.8187192,305.8605097,306.1172275,,-467.5544014
4/2/2012 12:00,5.421904751,9.818605907,11.20487872,11.69000669,12.48687113,302.3240816,302.6991063,303.0829725,302.9924701,303.2415513,,-484.1129737
4/2/2012 13:00,5.29569381,9.609977779,10.9706364,11.41753425,12.20839366,300.8891317,301.2131679,301.5457184,301.427912,301.6540812,,-395.8866119
4/2/2012 14:00,5.045245782,9.176971006,10.4801625,10.85890364,11.64735915,300.4304986,300.7439015,301.0625519,300.9829395,301.1957365,,-514.2613329
4/2/2012 15:00,4.881496553,8.980861724,10.27813331,10.62924431,11.45080948,302.2951668,302.5975073,302.9083472,302.8911802,303.093787,,-767.5428421
4/2/2012 16:00,4.615500543,8.655265938,9.938626168,10.25396526,11.14161814,303.1689783,303.4924617,303.8222498,303.8195502,304.021864,,-822.4467808
4/2/2012 17:00,4.191099112,8.244494784,9.547569844,9.87324419,10.85382231,303.3335694,303.7092352,304.0892778,304.2044255,304.4426043,,-922.6158756
4/2/2012 18:00,3.325555621,7.474081024,8.863536123,9.400587825,10.57432896,303.4455823,304.0507279,304.6673039,305.3632812,305.7750984,,-979.6325366
4/2/2012 19:00,2.940826245,6.994823551,8.3755774,8.993547212,10.18804275,303.8780269,304.6482384,305.4318754,306.6366122,307.1605716,,-550.0777726
4/2/2012 20:00,2.637881681,6.550570327,7.906227168,8.516118094,9.679532922,304.7057083,305.5679113,306.441365,307.9468,308.5627037,,-561.8324703
4/2/2012 21:00,2.335533436,6.1758994,7.536930998,8.134749747,9.302397845,304.2841353,305.3616311,306.461507,308.4738935,309.2377006,,-996.8244776
4/2/2012 22:00,1.921055158,5.606061167,6.96090706,7.484638436,8.590417793,298.1627292,300.352174,302.5926551,305.7530277,307.0838494,,-1075.995473
4/2/2012 23:00,1.699737498,5.246459331,6.579320477,6.988350943,8.042481643,295.9340002,298.764968,301.6576715,305.6562118,307.334119,,-535.7505803
4/3/2012 0:00,1.436295658,4.889583329,6.240337773,6.487759029,7.507409471,298.5928876,301.5924633,304.648004,309.2571824,311.0520888,,297.4732871
4/3/2012 1:00,1.197028725,4.446415808,5.762262242,5.889476798,6.773228338,299.2467465,302.6600156,306.1490362,310.807414,312.9584752,,472.3364154
4/3/2012 2:00,1.08910772,4.169877024,5.43376254,5.4528413,6.246664431,302.3211735,305.3320381,308.4111082,312.809829,314.7337029,,410.2488712
4/3/2012 3:00,1.077270964,4.113988687,5.360455458,5.342613346,6.098996976,306.467926,308.8464661,311.2753501,314.7977341,316.3715445,,832.0110357
4/3/2012 4:00,0.975961389,3.813419532,4.986749662,5.021534156,5.782721923,311.5486971,313.7411038,315.9799395,319.0175976,320.2615985,,920.773816
4/3/2012 5:00,0.989129039,3.4337005,4.397083206,4.476618912,5.151466897,321.2196842,323.2068735,325.2324341,328.093245,328.9691423,,686.0097023
4/3/2012 6:00,0.77159163,2.967925038,3.869794042,3.947562455,4.559137235,336.1640206,336.9544244,337.7617323,340.5695949,341.0119769,,897.1875985
4/3/2012 7:00,0.843554766,2.435656991,3.019141975,3.242757545,3.839979942,104.3190957,213.7651054,325.4397928,124.4630515,124.0310862,,1076.046767
4/3/2012 8:00,1.54997435,2.534033455,2.838953093,2.993690701,3.174408801,22.81085253,21.99091727,21.15859658,21.98339268,21.52770168,,1076.774095
4/3/2012 9:00,1.496724183,2.323325416,2.580910308,2.698731024,2.80906051,45.51151821,45.21929041,44.92055138,45.33085741,45.23035182,,929.167281
4/3/2012 10:00,1.596943616,2.519294469,2.805440604,2.931803997,3.054961514,53.71476653,53.75202667,53.78649136,53.33958022,53.31165083,,713.7606808
4/3/2012 11:00,1.8550655,2.985243115,3.336166334,3.549168802,3.69474698,57.20850213,57.48716997,57.77766471,56.62698693,56.78223672,,407.9901579
4/3/2012 12:00,2.030517521,3.386453801,3.808286166,4.078719208,4.257506285,66.04365033,66.62754454,67.22227175,66.69218245,67.0453544,,361.6163381
4/3/2012 13:00,2.084615059,3.597097804,4.068324693,4.407541791,4.612270523,68.43474554,69.23606065,70.05763629,70.26102109,70.67422184,,539.881323
4/3/2012 14:00,2.009292695,3.513422398,3.984231164,4.327258035,4.528853393,69.0582312,70.18870408,71.34513717,72.37339118,72.87365169,,765.7155138
4/3/2012 15:00,2.156295013,3.910432342,4.464113473,4.802936946,5.038544464,69.57749938,70.93384516,72.31731764,73.99771506,74.52308291,,841.1509337
4/3/2012 16:00,2.446201322,4.78301575,5.534405766,5.950530188,6.293691529,73.01614132,74.24168434,75.49518955,77.0554215,77.55925131,,465.1481976
4/3/2012 17:00,2.203609204,5.20249815,6.223398847,6.684308031,7.288475418,75.90567782,77.43492608,78.99405781,80.69621696,81.45255755,,107.0432211
4/3/2012 18:00,1.793315949,4.991826723,6.148966043,6.746308573,7.503526939,73.36170039,75.40921014,77.50397748,80.24067814,81.71541459,,86.047504
4/3/2012 19:00,1.785981964,5.081070412,6.280388261,6.968594146,7.776094923,69.48138355,71.86309406,74.29581255,77.76652379,79.95035305,,133.2941608
4/3/2012 20:00,1.910625815,5.41898515,6.695476737,7.480242137,8.356227983,66.62761508,69.08536677,71.59179026,75.22668784,77.72273251,,189.0911211
4/3/2012 21:00,1.892013639,5.801980403,7.268133344,8.182551551,9.16610153,62.20321852,65.35868063,68.58095359,72.73571063,75.72440774,,168.7105615
4/3/2012 22:00,2.180946261,6.625897793,8.288417891,9.287071499,10.35916441,53.98101229,57.01405445,60.10575715,65.1022335,68.3885245,,53.68205007
4/3/2012 23:00,2.177420144,6.715796071,8.422393394,9.425087559,10.50364079,52.53806982,55.70075248,58.93443182,64.50268064,68.13373464,,-22.52097454
4/4/2012 0:00,2.147736433,6.747805886,8.489205972,9.41247534,10.47033929,51.23116379,54.50353823,57.84634933,63.90639182,67.94191163,,30.08643205
4/4/2012 1:00,2.092166271,6.703450789,8.463356241,9.344047812,10.36906167,50.95790192,54.23056296,57.56908584,63.97387179,68.25040587,,34.38994526
4/4/2012 2:00,2.013034178,6.53155947,8.266840286,9.07687641,10.06606083,50.54663785,53.66504039,56.84385964,63.70393869,68.19516296,,80.40076318
4/4/2012 3:00,1.948170486,6.379524851,8.085234402,8.863554872,9.794697472,49.50803938,52.18224993,54.91556835,61.61654678,66.01877024,,218.9040187
4/4/2012 4:00,2.071823598,6.592463991,8.314810269,9.19525843,10.1808897,47.16194319,49.63126379,52.15041778,58.19115098,62.11995446,,269.3034489
4/4/2012 5:00,2.247299093,6.944691779,8.712255818,9.808663623,10.88611236,45.7488099,48.14936473,50.6050601,56.02359597,59.70048075,,252.0297607
4/4/2012 6:00,2.592508647,6.928704301,8.472589921,9.725990923,10.850294,48.12444154,50.45658796,52.83368669,58.32480674,62.08564144,,262.3098226
4/4/2012 7:00,2.86751708,6.331187755,7.483954456,8.946572132,10.15452075,52.85775556,54.49388313,56.16178703,62.11028176,65.89179042,,180.513012
4/4/2012 8:00,3.474892922,6.405988008,7.33280098,8.223740584,8.774759545,59.76825892,60.72195808,61.69569434,63.72893598,65.31039664,,260.15328
4/4/2012 9:00,3.760143595,6.782621279,7.733953203,8.486817482,8.790143733,64.80286389,65.58721536,66.39162182,67.36784336,67.8452686,,417.6859183
4/4/2012 10:00,3.958892162,7.170656239,8.18177963,9.004228597,9.27138847,61.17023448,61.83806528,62.52132418,63.91982104,64.2787695,,350.2088097
4/4/2012 11:00,3.954672887,7.198948756,8.222856571,8.990956111,9.220087195,60.46135959,60.95592371,61.46133673,62.35467518,62.55703244,,388.3190017
4/4/2012 12:00,3.953164457,7.063186197,8.040633952,8.832544519,9.035118359,59.93972262,60.32195869,60.70996483,61.73873876,61.87589502,,690.1349718
